"packageId","cpId","qlId","taskKind","primaryQuestionId","primarySeed","primaryFingerprint","primaryStem","variantQuestionId","variantSeed","variantFingerprint","variantStem","sameStem"
"RAP-002","RAP-CP-007","RAP-QL-211","missingChainRatio","RAP-CP-007:RAP-QL-211:rap-002:human-review:RAP-QL-211:0:RAP-CP-007:0","rap-002:human-review:RAP-QL-211:0:RAP-CP-007:0","fnv1a-da50064b","The ratios Group A:Group B = 18:10 and Group B:Group C = 14:8 combine to make Group A:Group C = 63:20. Find the middle chain value for Group B.","RAP-CP-007:RAP-QL-211:rap-002:same-ql-diversity:RAP-QL-211:7:RAP-CP-007:0","rap-002:same-ql-diversity:RAP-QL-211:7:RAP-CP-007:0","fnv1a-87d51ca4","The ratios A:B = 33:30 and B:C = 21:32 combine to make A:C = 231:320. Find the middle chain value for B.","false"
"RAP-002","RAP-CP-007","RAP-QL-212","chainAlignment","RAP-CP-007:RAP-QL-212:rap-002:human-review:RAP-QL-212:0:RAP-CP-007:0","rap-002:human-review:RAP-QL-212:0:RAP-CP-007:0","fnv1a-44fceecc","Three adjacent ratios are 11:16, 4:26, and 16:22. They connect A, B, C, and D in order. Find the combined ratio.","RAP-CP-007:RAP-QL-212:rap-002:same-ql-diversity:RAP-QL-212:7:RAP-CP-007:0","rap-002:same-ql-diversity:RAP-QL-212:7:RAP-CP-007:0","fnv1a-c0aab65d","Three adjacent ratios are 15:31, 29:11, and 34:23. They connect Group A, Group B, Group C, and Group D in order. Find the combined ratio.","false"
"RAP-002","RAP-CP-007","RAP-QL-213","chainAlignment","RAP-CP-007:RAP-QL-213:rap-002:human-review:RAP-QL-213:0:RAP-CP-007:0","rap-002:human-review:RAP-QL-213:0:RAP-CP-007:0","fnv1a-c286cc4f","Given A:B = 2:3, B:C = 4:5, and C:D = 2:3, find A:B:C:D.","RAP-CP-007:RAP-QL-213:rap-002:same-ql-diversity:RAP-QL-213:7:RAP-CP-007:0","rap-002:same-ql-diversity:RAP-QL-213:7:RAP-CP-007:0","fnv1a-1f68b29f","Given A:B = 16:24, B:C = 32:40, and C:D = 16:24, find A:B:C:D.","false"
"RAP-002","RAP-CP-007","RAP-QL-214","extendedChainAlignment","RAP-CP-007:RAP-QL-214:rap-002:human-review:RAP-QL-214:0:RAP-CP-007:0","rap-002:human-review:RAP-QL-214:0:RAP-CP-007:0","fnv1a-75930979","Given A:B = 2:3, B:C = 4:5, and C:D = 2:3, find A:D.","RAP-CP-007:RAP-QL-214:rap-002:same-ql-diversity:RAP-QL-214:7:RAP-CP-007:0","rap-002:same-ql-diversity:RAP-QL-214:7:RAP-CP-007:0","fnv1a-3f248e69","Given A:B = 16:24, B:C = 32:40, and C:D = 16:24, find A:D.","false"
"RAP-002","RAP-CP-007","RAP-QL-217","missingChainRatio","RAP-CP-007:RAP-QL-217:rap-002:human-review:RAP-QL-217:0:RAP-CP-007:0","rap-002:human-review:RAP-QL-217:0:RAP-CP-007:0","fnv1a-d75da910","Given A:B = 2:3 and B:C = 4:5, the obtained A:C ratio is 8:15. Find the matching value of B in the aligned chain.","RAP-CP-007:RAP-QL-217:rap-002:same-ql-diversity:RAP-QL-217:7:RAP-CP-007:0","rap-002:same-ql-diversity:RAP-QL-217:7:RAP-CP-007:0","fnv1a-e073ab8b","Given A:B = 16:24 and B:C = 32:40, the obtained A:C ratio is 64:120. Find the matching value of B in the aligned chain.","false"
"RAP-002","RAP-CP-007","RAP-QL-218","chainAlignment","RAP-CP-007:RAP-QL-218:rap-002:human-review:RAP-QL-218:0:RAP-CP-007:0","rap-002:human-review:RAP-QL-218:0:RAP-CP-007:0","fnv1a-c286cc4f","A class has A:B = 2:3, B:C = 4:5, and C:D = 2:3. Find the full ratio.","RAP-CP-007:RAP-QL-218:rap-002:same-ql-diversity:RAP-QL-218:7:RAP-CP-007:0","rap-002:same-ql-diversity:RAP-QL-218:7:RAP-CP-007:0","fnv1a-1f68b29f","A class has A:B = 16:24, B:C = 32:40, and C:D = 16:24. Find the full ratio.","false"
"RAP-002","RAP-CP-007","RAP-QL-219","chainAlignment","RAP-CP-007:RAP-QL-219:rap-002:human-review:RAP-QL-219:0:RAP-CP-007:0","rap-002:human-review:RAP-QL-219:0:RAP-CP-007:0","fnv1a-c286cc4f","Salaries of A:B are 2:3, B:C are 4:5, and C:D are 2:3. Find the salary ratio.","RAP-CP-007:RAP-QL-219:rap-002:same-ql-diversity:RAP-QL-219:7:RAP-CP-007:0","rap-002:same-ql-diversity:RAP-QL-219:7:RAP-CP-007:0","fnv1a-1f68b29f","Salaries of A:B are 16:24, B:C are 32:40, and C:D are 16:24. Find the salary ratio.","false"
"RAP-002","RAP-CP-008","RAP-QL-301","reverseMiddleFinding","RAP-CP-008:RAP-QL-301:rap-002:human-review:RAP-QL-301:0:RAP-CP-008:0","rap-002:human-review:RAP-QL-301:0:RAP-CP-008:0","fnv1a-9127c71c","In the linked ratio chain A:B = 8:12 and B:C = 18:9, A has 52 units. Find the value of B.","RAP-CP-008:RAP-QL-301:rap-002:same-ql-diversity:RAP-QL-301:7:RAP-CP-008:0","rap-002:same-ql-diversity:RAP-QL-301:7:RAP-CP-008:0","fnv1a-7e1b8ac1","In the linked ratio chain Group A:Group B = 19:33 and Group B:Group C = 16:21, Group A has 6688 units. Find the value of Group B.","false"
"RAP-002","RAP-CP-008","RAP-QL-302","reverseMiddleFinding","RAP-CP-008:RAP-QL-302:rap-002:human-review:RAP-QL-302:0:RAP-CP-008:0","rap-002:human-review:RAP-QL-302:0:RAP-CP-008:0","fnv1a-0c8a8066","Group A:Group B is 19:17, and Group B:Group C is 11:18. If Group C has 2754 units, how many units does Group B have?","RAP-CP-008:RAP-QL-302:rap-002:same-ql-diversity:RAP-QL-302:7:RAP-CP-008:0","rap-002:same-ql-diversity:RAP-QL-302:7:RAP-CP-008:0","fnv1a-430c6164","A:B is 21:23, and B:C is 21:20. If C has 8740 units, how many units does B have?","false"
"RAP-002","RAP-CP-008","RAP-QL-303","reverseEndpointFinding","RAP-CP-008:RAP-QL-303:rap-002:human-review:RAP-QL-303:0:RAP-CP-008:0","rap-002:human-review:RAP-QL-303:0:RAP-CP-008:0","fnv1a-ef6d8a0f","A chain has A:B = 19:25 and B:C = 4:16. If B has 250 units, find the value of A.","RAP-CP-008:RAP-QL-303:rap-002:same-ql-diversity:RAP-QL-303:7:RAP-CP-008:0","rap-002:same-ql-diversity:RAP-QL-303:7:RAP-CP-008:0","fnv1a-261f73c9","A chain has Group A:Group B = 14:33 and Group B:Group C = 19:25. If Group B has 11286 units, find the value of Group A.","false"
"RAP-002","RAP-CP-008","RAP-QL-304","reverseEndpointFinding","RAP-CP-008:RAP-QL-304:rap-002:human-review:RAP-QL-304:0:RAP-CP-008:0","rap-002:human-review:RAP-QL-304:0:RAP-CP-008:0","fnv1a-f5dcf266","Given Group A:Group B = 12:8 and Group B:Group C = 25:17, Group B has 850 units. Find the value of Group C.","RAP-CP-008:RAP-QL-304:rap-002:same-ql-diversity:RAP-QL-304:7:RAP-CP-008:0","rap-002:same-ql-diversity:RAP-QL-304:7:RAP-CP-008:0","fnv1a-b634ab12","Given A:B = 20:21 and B:C = 16:18, B has 3024 units. Find the value of C.","false"
"RAP-002","RAP-CP-008","RAP-QL-305","constrainedReverseChain","RAP-CP-008:RAP-QL-305:rap-002:human-review:RAP-QL-305:0:RAP-CP-008:0","rap-002:human-review:RAP-QL-305:0:RAP-CP-008:0","fnv1a-d3c195bf","The linked ratios are A:B = 22:26 and B:C = 18:30. If the difference between A and C is 384, find B.","RAP-CP-008:RAP-QL-305:rap-002:same-ql-diversity:RAP-QL-305:7:RAP-CP-008:0","rap-002:same-ql-diversity:RAP-QL-305:7:RAP-CP-008:0","fnv1a-f49b1949","The linked ratios are Group A:Group B = 21:37 and Group B:Group C = 28:23. If the difference between Group A and Group C is 5786, find Group B.","false"
"RAP-002","RAP-CP-008","RAP-QL-306","constrainedReverseChain","RAP-CP-008:RAP-QL-306:rap-002:human-review:RAP-QL-306:0:RAP-CP-008:0","rap-002:human-review:RAP-QL-306:0:RAP-CP-008:0","fnv1a-3b2463c2","Group A:Group B = 10:26 and Group B:Group C = 29:26. If their total is 4300, find the value of Group B.","RAP-CP-008:RAP-QL-306:rap-002:same-ql-diversity:RAP-QL-306:7:RAP-CP-008:0","rap-002:same-ql-diversity:RAP-QL-306:7:RAP-CP-008:0","fnv1a-db5c2347","A:B = 35:37 and B:C = 17:29. If their total is 43643, find the value of B.","false"
"RAP-002","RAP-CP-008","RAP-QL-307","reverseMiddleFinding","RAP-CP-008:RAP-QL-307:rap-002:human-review:RAP-QL-307:0:RAP-CP-008:0","rap-002:human-review:RAP-QL-307:0:RAP-CP-008:0","fnv1a-dc0c0423","A:B = 2:3 and B:C = 4:5. If A is 16, find B.","RAP-CP-008:RAP-QL-307:rap-002:same-ql-diversity:RAP-QL-307:7:RAP-CP-008:0","rap-002:same-ql-diversity:RAP-QL-307:7:RAP-CP-008:0","fnv1a-cb3e5be1","A:B = 16:24 and B:C = 32:40. If A is 128, find B.","false"
"RAP-002","RAP-CP-008","RAP-QL-308","reverseMiddleFinding","RAP-CP-008:RAP-QL-308:rap-002:human-review:RAP-QL-308:0:RAP-CP-008:0","rap-002:human-review:RAP-QL-308:0:RAP-CP-008:0","fnv1a-042d3a49","A:B = 2:3 and B:C = 4:5. If C is 30, find B.","RAP-CP-008:RAP-QL-308:rap-002:same-ql-diversity:RAP-QL-308:7:RAP-CP-008:0","rap-002:same-ql-diversity:RAP-QL-308:7:RAP-CP-008:0","fnv1a-bddc803f","A:B = 16:24 and B:C = 32:40. If C is 240, find B.","false"
"RAP-002","RAP-CP-008","RAP-QL-309","reverseEndpointFinding","RAP-CP-008:RAP-QL-309:rap-002:human-review:RAP-QL-309:0:RAP-CP-008:0","rap-002:human-review:RAP-QL-309:0:RAP-CP-008:0","fnv1a-dc0c0423","A:B = 2:3 and B:C = 4:5. If B is 24, find the selected endpoint value.","RAP-CP-008:RAP-QL-309:rap-002:same-ql-diversity:RAP-QL-309:7:RAP-CP-008:0","rap-002:same-ql-diversity:RAP-QL-309:7:RAP-CP-008:0","fnv1a-cb3e5be1","A:B = 16:24 and B:C = 32:40. If B is 192, find the selected endpoint value.","false"
"RAP-002","RAP-CP-008","RAP-QL-310","constrainedReverseChain","RAP-CP-008:RAP-QL-310:rap-002:human-review:RAP-QL-310:0:RAP-CP-008:0","rap-002:human-review:RAP-QL-310:0:RAP-CP-008:0","fnv1a-275974d4","A:B = 2:3 and B:C = 4:5. Their total is 70. Find B.","RAP-CP-008:RAP-QL-310:rap-002:same-ql-diversity:RAP-QL-310:7:RAP-CP-008:0","rap-002:same-ql-diversity:RAP-QL-310:7:RAP-CP-008:0","fnv1a-7cc9b150","A:B = 16:24 and B:C = 32:40. Their total is 560. Find B.","false"
"RAP-002","RAP-CP-008","RAP-QL-311","constrainedReverseChain","RAP-CP-008:RAP-QL-311:rap-002:human-review:RAP-QL-311:0:RAP-CP-008:0","rap-002:human-review:RAP-QL-311:0:RAP-CP-008:0","fnv1a-dc0c0423","A:B = 2:3 and B:C = 4:5. The difference between the endpoints is 14. Find B.","RAP-CP-008:RAP-QL-311:rap-002:same-ql-diversity:RAP-QL-311:7:RAP-CP-008:0","rap-002:same-ql-diversity:RAP-QL-311:7:RAP-CP-008:0","fnv1a-cb3e5be1","A:B = 16:24 and B:C = 32:40. The difference between the endpoints is 112. Find B.","false"
"RAP-002","RAP-CP-009","RAP-QL-401","successiveRatioChange","RAP-CP-009:RAP-QL-401:rap-002:human-review:RAP-QL-401:0:RAP-CP-009:0","rap-002:human-review:RAP-QL-401:0:RAP-CP-009:0","fnv1a-19097309","A:B = 24:20, and their total is 1056. If 7 is added to A and 13 is added to B, find the new ratio A:B.","RAP-CP-009:RAP-QL-401:rap-002:same-ql-diversity:RAP-QL-401:7:RAP-CP-009:0","rap-002:same-ql-diversity:RAP-QL-401:7:RAP-CP-009:0","fnv1a-3fb8031f","Group A:Group B = 23:17, and their total is 1400. If 22 is added to Group A and 23 is added to Group B, find the new ratio Group A:Group B.","false"
"RAP-002","RAP-CP-009","RAP-QL-402","successiveRatioChange","RAP-CP-009:RAP-QL-402:rap-002:human-review:RAP-QL-402:0:RAP-CP-009:0","rap-002:human-review:RAP-QL-402:0:RAP-CP-009:0","fnv1a-90f03110","Initially Group A:Group B = 3:9, with total 276. If 15 is added to Group A and 11 is removed from Group B, find the final ratio.","RAP-CP-009:RAP-QL-402:rap-002:same-ql-diversity:RAP-QL-402:7:RAP-CP-009:0","rap-002:same-ql-diversity:RAP-QL-402:7:RAP-CP-009:0","fnv1a-72d016de","Initially A:B = 22:26, with total 1680. If 22 is added to A and 13 is removed from B, find the final ratio.","false"
"RAP-002","RAP-CP-009","RAP-QL-403","transferTracking","RAP-CP-009:RAP-QL-403:rap-002:human-review:RAP-QL-403:0:RAP-CP-009:0","rap-002:human-review:RAP-QL-403:0:RAP-CP-009:0","fnv1a-f0f7149f","A:B = 20:12, and together they have 704. If 8 is transferred from B to A, find the final ratio.","RAP-CP-009:RAP-QL-403:rap-002:same-ql-diversity:RAP-QL-403:7:RAP-CP-009:0","rap-002:same-ql-diversity:RAP-QL-403:7:RAP-CP-009:0","fnv1a-330463da","Group A:Group B = 23:31, and together they have 1404. If 9 is transferred from Group B to Group A, find the final ratio.","false"
"RAP-002","RAP-CP-009","RAP-QL-404","transferTracking","RAP-CP-009:RAP-QL-404:rap-002:human-review:RAP-QL-404:0:RAP-CP-009:0","rap-002:human-review:RAP-QL-404:0:RAP-CP-009:0","fnv1a-83b77e71","The ratio Group A:Group B is 33:24, and the total is 1311. If 8 is transferred from Group A to Group B, what is the new ratio?","RAP-CP-009:RAP-QL-404:rap-002:same-ql-diversity:RAP-QL-404:7:RAP-CP-009:0","rap-002:same-ql-diversity:RAP-QL-404:7:RAP-CP-009:0","fnv1a-0c78674e","The ratio A:B is 23:31, and the total is 1350. If 14 is transferred from A to B, what is the new ratio?","false"
"RAP-002","RAP-CP-009","RAP-QL-405","reconstructOriginalRatio","RAP-CP-009:RAP-QL-405:rap-002:human-review:RAP-QL-405:0:RAP-CP-009:0","rap-002:human-review:RAP-QL-405:0:RAP-CP-009:0","fnv1a-5c8ee7f7","After adding 18 to A, the ratio A:B becomes 107:32. If the original total was 816, find the original ratio.","RAP-CP-009:RAP-QL-405:rap-002:same-ql-diversity:RAP-QL-405:7:RAP-CP-009:0","rap-002:same-ql-diversity:RAP-QL-405:7:RAP-CP-009:0","fnv1a-f4ad41cc","After adding 26 to Group A, the ratio Group A:Group B becomes 673:460. If the original total was 2240, find the original ratio.","false"
"RAP-002","RAP-CP-009","RAP-QL-406","reconstructOriginalRatio","RAP-CP-009:RAP-QL-406:rap-002:human-review:RAP-QL-406:0:RAP-CP-009:0","rap-002:human-review:RAP-QL-406:0:RAP-CP-009:0","fnv1a-3bf4b61b","After transferring 12 from Group A to Group B, the final ratio is 49:81. If the total remains 520, find the original ratio.","RAP-CP-009:RAP-QL-406:rap-002:same-ql-diversity:RAP-QL-406:7:RAP-CP-009:0","rap-002:same-ql-diversity:RAP-QL-406:7:RAP-CP-009:0","fnv1a-3c399780","After transferring 17 from A to B, the final ratio is 31:50. If the total remains 1296, find the original ratio.","false"
"RAP-002","RAP-CP-009","RAP-QL-410","successiveRatioChange","RAP-CP-009:RAP-QL-410:rap-002:human-review:RAP-QL-410:0:RAP-CP-009:0","rap-002:human-review:RAP-QL-410:0:RAP-CP-009:0","fnv1a-08776d1b","A and B have amounts in the ratio 10:11, and together they have 294. If 13 is added to both amounts, find the new ratio.","RAP-CP-009:RAP-QL-410:rap-002:same-ql-diversity:RAP-QL-410:7:RAP-CP-009:0","rap-002:same-ql-diversity:RAP-QL-410:7:RAP-CP-009:0","fnv1a-91c0e143","Group A and Group B have amounts in the ratio 28:18, and together they have 1380. If 14 is added to both amounts, find the new ratio.","false"
"RAP-002","RAP-CP-009","RAP-QL-411","successiveRatioChange","RAP-CP-009:RAP-QL-411:rap-002:human-review:RAP-QL-411:0:RAP-CP-009:0","rap-002:human-review:RAP-QL-411:0:RAP-CP-009:0","fnv1a-41552fc4","Group A and Group B share a total of 888 in the ratio 15:9. If 5 is removed from each share, find the remaining ratio.","RAP-CP-009:RAP-QL-411:rap-002:same-ql-diversity:RAP-QL-411:7:RAP-CP-009:0","rap-002:same-ql-diversity:RAP-QL-411:7:RAP-CP-009:0","fnv1a-6615fc64","A and B share a total of 1107 in the ratio 18:23. If 18 is removed from each share, find the remaining ratio.","false"
"RAP-002","RAP-CP-009","RAP-QL-412","successiveRatioChange","RAP-CP-009:RAP-QL-412:rap-002:human-review:RAP-QL-412:0:RAP-CP-009:0","rap-002:human-review:RAP-QL-412:0:RAP-CP-009:0","fnv1a-4ad6899c","The amounts with A and B are in the ratio 20:14, and their total is 646. If 18 is added only to A, find the final ratio.","RAP-CP-009:RAP-QL-412:rap-002:same-ql-diversity:RAP-QL-412:7:RAP-CP-009:0","rap-002:same-ql-diversity:RAP-QL-412:7:RAP-CP-009:0","fnv1a-0029e1dd","The amounts with Group A and Group B are in the ratio 30:9, and their total is 702. If 26 is added only to Group A, find the final ratio.","false"
"RAP-002","RAP-CP-009","RAP-QL-413","successiveRatioChange","RAP-CP-009:RAP-QL-413:rap-002:human-review:RAP-QL-413:0:RAP-CP-009:0","rap-002:human-review:RAP-QL-413:0:RAP-CP-009:0","fnv1a-2f685354","The amounts with Group A and Group B are in the ratio 21:13, and their total is 850. If 15 is removed only from Group B, find the final ratio.","RAP-CP-009:RAP-QL-413:rap-002:same-ql-diversity:RAP-QL-413:7:RAP-CP-009:0","rap-002:same-ql-diversity:RAP-QL-413:7:RAP-CP-009:0","fnv1a-98a525ed","The amounts with A and B are in the ratio 24:22, and their total is 1150. If 19 is removed only from B, find the final ratio.","false"
"RAP-002","RAP-CP-009","RAP-QL-414","transferTracking","RAP-CP-009:RAP-QL-414:rap-002:human-review:RAP-QL-414:0:RAP-CP-009:0","rap-002:human-review:RAP-QL-414:0:RAP-CP-009:0","fnv1a-dabf1d55","A and B have a total of 408 in the ratio 12:22. If 7 is transferred from A to B, find the new ratio.","RAP-CP-009:RAP-QL-414:rap-002:same-ql-diversity:RAP-QL-414:7:RAP-CP-009:0","rap-002:same-ql-diversity:RAP-QL-414:7:RAP-CP-009:0","fnv1a-ac151ea9","Group A and Group B have a total of 1638 in the ratio 42:21. If 21 is transferred from Group A to Group B, find the new ratio.","false"
"RAP-002","RAP-CP-009","RAP-QL-415","transferTracking","RAP-CP-009:RAP-QL-415:rap-002:human-review:RAP-QL-415:0:RAP-CP-009:0","rap-002:human-review:RAP-QL-415:0:RAP-CP-009:0","fnv1a-c3630ba1","Group A and Group B have a total of 600 in the ratio 10:14. If 11 is transferred from Group B to Group A, find the new ratio.","RAP-CP-009:RAP-QL-415:rap-002:same-ql-diversity:RAP-QL-415:7:RAP-CP-009:0","rap-002:same-ql-diversity:RAP-QL-415:7:RAP-CP-009:0","fnv1a-a3001de5","A and B have a total of 1368 in the ratio 15:21. If 10 is transferred from B to A, find the new ratio.","false"
"RAP-002","RAP-CP-009","RAP-QL-416","reconstructOriginalRatio","RAP-CP-009:RAP-QL-416:rap-002:human-review:RAP-QL-416:0:RAP-CP-009:0","rap-002:human-review:RAP-QL-416:0:RAP-CP-009:0","fnv1a-191862bd","After 18 is added to A, the ratio of A to B becomes 123:38. The original total was 304. Find the original ratio.","RAP-CP-009:RAP-QL-416:rap-002:same-ql-diversity:RAP-QL-416:7:RAP-CP-009:0","rap-002:same-ql-diversity:RAP-QL-416:7:RAP-CP-009:0","fnv1a-a8e24bf4","After 18 is added to Group A, the ratio of Group A to Group B becomes 435:299. The original total was 2184. Find the original ratio.","false"
"RAP-002","RAP-CP-009","RAP-QL-417","reconstructOriginalRatio","RAP-CP-009:RAP-QL-417:rap-002:human-review:RAP-QL-417:0:RAP-CP-009:0","rap-002:human-review:RAP-QL-417:0:RAP-CP-009:0","fnv1a-9695fd7e","After 13 is removed from Group B, the ratio of Group A to Group B becomes 651:575. The original total was 1239. Find the original ratio.","RAP-CP-009:RAP-QL-417:rap-002:same-ql-diversity:RAP-QL-417:7:RAP-CP-009:0","rap-002:same-ql-diversity:RAP-QL-417:7:RAP-CP-009:0","fnv1a-bfd7452f","After 25 is removed from B, the ratio of A to B becomes 697:1082. The original total was 1804. Find the original ratio.","false"
