language,cpId,qlId,esId,difficulty,taskKind,answerType,question,answer,explanation,validation
"en","PCT-CP-008","PCT-QL-016","PCT-ES-008","Hard","percentageIncreaseInParts","PERCENT","Out of 1000 workers, 40% were urban workers. After increasing urban workers by 10% and rural workers by 10%, find the new percentage of urban workers.","$$40\%$$","At first, 40% of the workers are urban workers, so split the original total into urban workers and rural workers. | \[\Rightarrow \text{Initial urban workers}=1000\times\frac{40}{100}=400,\ \text{Initial rural workers}=600\] | Now increase the number of urban workers and rural workers by their respective percentages. | \[\Rightarrow \text{New urban workers}=400\times\frac{110}{100}=440,\ \text{New rural workers}=600\times\frac{110}{100}=660\] | Use the new total to find the updated percentage of urban workers. | \[\Rightarrow \text{New urban workers percent}=\frac{440}{1100}\times100=40\%\] | Therefore the new percentage of urban workers is 40%. | \[\Rightarrow \text{New urban workers percent}=40\%\]","PASS"
"en","PCT-CP-009","PCT-QL-018","PCT-ES-009","Easy","requiredIncrease","PERCENT","The current production is 500 and the target is 800. Find the required percentage increase.","$$60\%$$","First find how much extra production is needed to reach the target. | \[\Rightarrow \text{Needed amount}=800-500=300\] | Now compare this extra amount with the current production. | \[\Rightarrow \text{Required increase}=\frac{300}{500}\times100=60\%\] | Therefore the required percentage increase is 60%. | \[\Rightarrow \text{Required increase}=60\%\]","PASS"
"en","PCT-CP-010","PCT-QL-020","PCT-ES-010","Medium","growthBridge","ABSOLUTE","A production value of Rs. 20000 grows by 10% every year. Find the production value after 3 years.","$$26620$$","Each increase of 10% multiplies the production value by 110/100. | \[\Rightarrow \text{One-period factor}=\frac{110}{100}\] | Since the same increase happens for 3 periods, use this factor 3 times. | \[\Rightarrow \text{Overall factor}=\left(\frac{110}{100}\right)^{3}\] | Now multiply the current production value by the overall factor. | \[\Rightarrow \text{Final production value}=20000\times\left(\frac{110}{100}\right)^{3}=26620\] | Therefore the production value after 3 periods is Rs. 26620. | \[\Rightarrow \text{Final production value}=26620\]","PASS"
"en","PCT-CP-001","PCT-QL-001","PCT-ES-001","Easy","directPercentageIncrease","ABSOLUTE","The salary increased by 15%. If the original salary was Rs. 30000, find the new salary.","$$34500$$","An increase of 15% makes the salary equal to 115% of its original value. | \[\Rightarrow \text{New percent}=100\%+15\%=115\%\] | So multiply the original salary by 115/100. | \[\Rightarrow \text{New salary}=30000\times\frac{115}{100}=34500\] | Therefore the new salary is Rs. 34500. | \[\Rightarrow \text{New salary}=34500\]","PASS"
"en","PCT-CP-002","PCT-QL-003","PCT-ES-002","Easy","increaseAmount","ABSOLUTE","A salary of Rs. 50000 increased by 25%. Find the increase amount only.","$$12500$$","Only the increased part is required here, so we need 25% of the original salary. | \[\Rightarrow \text{Increase amount}=25\%\text{ of }Rs. 50000\] | Now take 25% of Rs. 50000. | \[\Rightarrow \text{Increase amount}=50000\times\frac{25}{100}=12500\] | Therefore the increase amount is Rs. 12500. | \[\Rightarrow \text{Increase amount}=12500\]","PASS"
"en","PCT-CP-003","PCT-QL-005","PCT-ES-003","Medium","originalValueFromIncreasedValue","ABSOLUTE","After a 25% increase, the salary became Rs. 37500. Find the original salary.","$$30000$$","After a 25% rise, the new salary represents 125% of the original. | \[\Rightarrow 125\%\rightarrowRs. 37500\] | So divide Rs. 37500 by 125 to find the value of 1%. | \[\Rightarrow 1\%=\frac{37500}{125}=300\] | Now multiply the value of 1% by 100 to get the original salary. | \[\Rightarrow 100\%=300\times100=30000\] | Therefore the original salary was Rs. 30000. | \[\Rightarrow \text{Original salary}=30000\]","PASS"
"en","PCT-CP-004","PCT-QL-007","PCT-ES-004","Easy","equivalentMultiplier","ABSOLUTE","Find the equivalent multiplier for a 15% increase in the salary.","$$1.15$$","A 15% increase means the new value becomes 115% of the old value. | \[\Rightarrow \text{New percent}=100\%+15\%=115\%\] | Express that new percentage as a multiplier by dividing by 100. | \[\Rightarrow \text{Multiplier}=\frac{115}{100}=1.15\] | Therefore the equivalent multiplier is 1.15. | \[\Rightarrow \text{Multiplier}=1.15\]","PASS"
"en","PCT-CP-005","PCT-QL-009","PCT-ES-005","Medium","repeatedPercentageIncrease","ABSOLUTE","A salary of Rs. 20000 first increased by 20% and then by 10%. Find the final salary.","$$26400$$","After the first increase of 20%, the salary becomes 120% of its original value. | \[\Rightarrow \text{After first increase}=20000\times\frac{120}{100}=24000\] | Now apply the second increase of 10% to this new value. | \[\Rightarrow \text{Final value}=24000\times\frac{110}{100}=26400\] | Therefore the salary after both increases is Rs. 26400. | \[\Rightarrow \text{Final salary}=26400\]","PASS"
"en","PCT-CP-006","PCT-QL-011","PCT-ES-006","Medium","netIncreasePercentage","PERCENT","A price increased first by 10% and then by 15%. Find the overall percentage increase.","$$26.5\%$$","Convert the two increases into growth factors. | \[\Rightarrow \text{Combined factor}=\frac{110}{100}\times\frac{115}{100}\] | This combined factor tells us how many times the original value becomes after both increases. | \[\Rightarrow \text{Combined factor}=\frac{110}{100}\times\frac{115}{100}=1.265\] | So subtract 1 from the combined factor and convert the result into a percentage increase. | \[\Rightarrow \text{Net increase}=26.5\%\] | Therefore the overall percentage increase is 26.5%. | \[\Rightarrow \text{Net increase}=26.5\%\]","PASS"
"en","PCT-CP-007","PCT-QL-013","PCT-ES-007","Hard","comparativeIncrease","ABSOLUTE","salary A was Rs. 40000 and increased by 20%. salary B was Rs. 45000 and increased by 20%. Find the difference between their new values.","$$6000$$","First find the new value of salary A after its increase. | \[\Rightarrow \text{New salary A}=40000\times\frac{120}{100}=48000\] | Now find the new value of salary B after its increase. | \[\Rightarrow \text{New salary B}=45000\times\frac{120}{100}=54000\] | Finally compare these two new values. | \[\Rightarrow \text{Difference}=\left|48000-54000\right|=6000\] | Therefore the difference between the new values is Rs. 6000. | \[\Rightarrow \text{Difference}=6000\]","PASS"
"en","PCT-CP-008","PCT-QL-015","PCT-ES-008","Hard","percentageIncreaseInParts","PERCENT","In a group of 200 students, 50% were boys and the rest were girls. If the number of boys increased by 15% and the number of girls increased by 15%, find the new percentage of boys.","$$50\%$$","At first, 50% of the students are boys, so split the original total into boys and girls. | \[\Rightarrow \text{Initial boys}=200\times\frac{50}{100}=100,\ \text{Initial girls}=100\] | Now increase the number of boys and girls by their respective percentages. | \[\Rightarrow \text{New boys}=100\times\frac{115}{100}=115,\ \text{New girls}=100\times\frac{115}{100}=115\] | Use the new total to find the updated percentage of boys. | \[\Rightarrow \text{New boys percent}=\frac{115}{230}\times100=50\%\] | Therefore the new percentage of boys is 50%. | \[\Rightarrow \text{New boys percent}=50\%\]","PASS"
"en","PCT-CP-009","PCT-QL-017","PCT-ES-009","Easy","requiredIncrease","PERCENT","The current salary is Rs. 60000 and it must become Rs. 72000. Find the required percentage increase.","$$20\%$$","First find how much extra salary is needed to reach the target. | \[\Rightarrow \text{Needed amount}=72000-60000=12000\] | Now compare this extra amount with the current salary. | \[\Rightarrow \text{Required increase}=\frac{12000}{60000}\times100=20\%\] | Therefore the required percentage increase is 20%. | \[\Rightarrow \text{Required increase}=20\%\]","PASS"
"en","PCT-CP-010","PCT-QL-019","PCT-ES-010","Medium","growthBridge","COUNT","A population of 8000 grows by 10% every year. Find the population after 2 years.","$$9680$$","Each increase of 10% multiplies the population by 110/100. | \[\Rightarrow \text{One-period factor}=\frac{110}{100}\] | Since the same increase happens for 2 periods, use this factor 2 times. | \[\Rightarrow \text{Overall factor}=\left(\frac{110}{100}\right)^{2}\] | Now multiply the current population by the overall factor. | \[\Rightarrow \text{Final population}=8000\times\left(\frac{110}{100}\right)^{2}=9680\] | Therefore the population after 2 periods is 9680. | \[\Rightarrow \text{Final population}=9680\]","PASS"
"en","PCT-CP-001","PCT-QL-002","PCT-ES-001","Easy","directPercentageIncrease","COUNT","The population increased by 15%. If the original population was 20000, find the new population.","$$23000$$","An increase of 15% makes the population equal to 115% of its original value. | \[\Rightarrow \text{New percent}=100\%+15\%=115\%\] | So multiply the original population by 115/100. | \[\Rightarrow \text{New population}=20000\times\frac{115}{100}=23000\] | Therefore the new population is 23000. | \[\Rightarrow \text{New population}=23000\]","PASS"
"en","PCT-CP-002","PCT-QL-004","PCT-ES-002","Easy","increaseAmount","COUNT","The production was 1000 and it increased by 10%. Find the increase count only.","$$100$$","Only the increased part is required here, so we need 10% of the original production. | \[\Rightarrow \text{Increase amount}=10\%\text{ of }1000\] | Now take 10% of 1000. | \[\Rightarrow \text{Increase amount}=1000\times\frac{10}{100}=100\] | Therefore the increase amount is 100. | \[\Rightarrow \text{Increase amount}=100\]","PASS"
"en","PCT-CP-003","PCT-QL-006","PCT-ES-003","Medium","originalValueFromIncreasedValue","COUNT","After a 25% increase, the population became 25000. Find the original population.","$$20000$$","After a 25% rise, the new population represents 125% of the original. | \[\Rightarrow 125\%\rightarrow25000\] | So divide 25000 by 125 to find the value of 1%. | \[\Rightarrow 1\%=\frac{25000}{125}=200\] | Now multiply the value of 1% by 100 to get the original population. | \[\Rightarrow 100\%=200\times100=20000\] | Therefore the original population was 20000. | \[\Rightarrow \text{Original population}=20000\]","PASS"
"en","PCT-CP-004","PCT-QL-008","PCT-ES-004","Easy","equivalentMultiplier","ABSOLUTE","A population increases by 20%. What multiplier represents this increase?","$$1.2$$","A 20% increase means the new value becomes 120% of the old value. | \[\Rightarrow \text{New percent}=100\%+20\%=120\%\] | Express that new percentage as a multiplier by dividing by 100. | \[\Rightarrow \text{Multiplier}=\frac{120}{100}=1.2\] | Therefore the equivalent multiplier is 1.2. | \[\Rightarrow \text{Multiplier}=1.2\]","PASS"
"en","PCT-CP-005","PCT-QL-010","PCT-ES-005","Medium","repeatedPercentageIncrease","COUNT","The population was 5000. It increased by 10% and then by 20%. Find the new population.","$$6600$$","After the first increase of 10%, the population becomes 110% of its original value. | \[\Rightarrow \text{After first increase}=5000\times\frac{110}{100}=5500\] | Now apply the second increase of 20% to this new value. | \[\Rightarrow \text{Final value}=5500\times\frac{120}{100}=6600\] | Therefore the population after both increases is 6600. | \[\Rightarrow \text{Final population}=6600\]","PASS"
"en","PCT-CP-006","PCT-QL-012","PCT-ES-006","Medium","netIncreasePercentage","PERCENT","The population increased by 15% and then again by 20%. Find the net percentage increase.","$$38\%$$","Convert the two increases into growth factors. | \[\Rightarrow \text{Combined factor}=\frac{115}{100}\times\frac{120}{100}\] | This combined factor tells us how many times the original value becomes after both increases. | \[\Rightarrow \text{Combined factor}=\frac{115}{100}\times\frac{120}{100}=1.38\] | So subtract 1 from the combined factor and convert the result into a percentage increase. | \[\Rightarrow \text{Net increase}=38\%\] | Therefore the overall percentage increase is 38%. | \[\Rightarrow \text{Net increase}=38\%\]","PASS"
"en","PCT-CP-007","PCT-QL-014","PCT-ES-007","Hard","comparativeIncrease","COUNT","production A was 600 and increased by 10%. production B was 900 and increased by 15%. Find the difference between their new values.","$$375$$","First find the new value of production A after its increase. | \[\Rightarrow \text{New production A}=600\times\frac{110}{100}=660\] | Now find the new value of production B after its increase. | \[\Rightarrow \text{New production B}=900\times\frac{115}{100}=1035\] | Finally compare these two new values. | \[\Rightarrow \text{Difference}=\left|660-1035\right|=375\] | Therefore the difference between the new values is 375. | \[\Rightarrow \text{Difference}=375\]","PASS"
"en","PCT-CP-008","PCT-QL-016","PCT-ES-008","Hard","percentageIncreaseInParts","PERCENT","Out of 600 workers, 50% were urban workers. After increasing urban workers by 20% and rural workers by 15%, find the new percentage of urban workers.","$$51.0638\%$$","At first, 50% of the workers are urban workers, so split the original total into urban workers and rural workers. | \[\Rightarrow \text{Initial urban workers}=600\times\frac{50}{100}=300,\ \text{Initial rural workers}=300\] | Now increase the number of urban workers and rural workers by their respective percentages. | \[\Rightarrow \text{New urban workers}=300\times\frac{120}{100}=360,\ \text{New rural workers}=300\times\frac{115}{100}=345\] | Use the new total to find the updated percentage of urban workers. | \[\Rightarrow \text{New urban workers percent}=\frac{360}{705}\times100=51.0638\%\] | Therefore the new percentage of urban workers is 51.0638%. | \[\Rightarrow \text{New urban workers percent}=51.0638\%\]","PASS"
"en","PCT-CP-009","PCT-QL-018","PCT-ES-009","Easy","requiredIncrease","PERCENT","The current production is 800 and the target is 950. Find the required percentage increase.","$$18.75\%$$","First find how much extra production is needed to reach the target. | \[\Rightarrow \text{Needed amount}=950-800=150\] | Now compare this extra amount with the current production. | \[\Rightarrow \text{Required increase}=\frac{150}{800}\times100=18.75\%\] | Therefore the required percentage increase is 18.75%. | \[\Rightarrow \text{Required increase}=18.75\%\]","PASS"
"en","PCT-CP-010","PCT-QL-020","PCT-ES-010","Medium","growthBridge","ABSOLUTE","A production value of Rs. 20000 grows by 15% every year. Find the production value after 3 years.","$$30417.5$$","Each increase of 15% multiplies the production value by 115/100. | \[\Rightarrow \text{One-period factor}=\frac{115}{100}\] | Since the same increase happens for 3 periods, use this factor 3 times. | \[\Rightarrow \text{Overall factor}=\left(\frac{115}{100}\right)^{3}\] | Now multiply the current production value by the overall factor. | \[\Rightarrow \text{Final production value}=20000\times\left(\frac{115}{100}\right)^{3}=30417.5\] | Therefore the production value after 3 periods is Rs. 30417.5. | \[\Rightarrow \text{Final production value}=30417.5\]","PASS"
"en","PCT-CP-001","PCT-QL-001","PCT-ES-001","Easy","directPercentageIncrease","ABSOLUTE","The salary increased by 25%. If the original salary was Rs. 40000, find the new salary.","$$50000$$","An increase of 25% makes the salary equal to 125% of its original value. | \[\Rightarrow \text{New percent}=100\%+25\%=125\%\] | So multiply the original salary by 125/100. | \[\Rightarrow \text{New salary}=40000\times\frac{125}{100}=50000\] | Therefore the new salary is Rs. 50000. | \[\Rightarrow \text{New salary}=50000\]","PASS"
"en","PCT-CP-002","PCT-QL-003","PCT-ES-002","Easy","increaseAmount","ABSOLUTE","A salary of Rs. 30000 increased by 15%. Find the increase amount only.","$$4500$$","Only the increased part is required here, so we need 15% of the original salary. | \[\Rightarrow \text{Increase amount}=15\%\text{ of }Rs. 30000\] | Now take 15% of Rs. 30000. | \[\Rightarrow \text{Increase amount}=30000\times\frac{15}{100}=4500\] | Therefore the increase amount is Rs. 4500. | \[\Rightarrow \text{Increase amount}=4500\]","PASS"
"en","PCT-CP-003","PCT-QL-005","PCT-ES-003","Medium","originalValueFromIncreasedValue","ABSOLUTE","After a 10% increase, the salary became Rs. 55000. Find the original salary.","$$50000$$","After a 10% rise, the new salary represents 110% of the original. | \[\Rightarrow 110\%\rightarrowRs. 55000\] | So divide Rs. 55000 by 110 to find the value of 1%. | \[\Rightarrow 1\%=\frac{55000}{110}=500\] | Now multiply the value of 1% by 100 to get the original salary. | \[\Rightarrow 100\%=500\times100=50000\] | Therefore the original salary was Rs. 50000. | \[\Rightarrow \text{Original salary}=50000\]","PASS"
"en","PCT-CP-004","PCT-QL-007","PCT-ES-004","Easy","equivalentMultiplier","ABSOLUTE","Find the equivalent multiplier for a 25% increase in the salary.","$$1.25$$","A 25% increase means the new value becomes 125% of the old value. | \[\Rightarrow \text{New percent}=100\%+25\%=125\%\] | Express that new percentage as a multiplier by dividing by 100. | \[\Rightarrow \text{Multiplier}=\frac{125}{100}=1.25\] | Therefore the equivalent multiplier is 1.25. | \[\Rightarrow \text{Multiplier}=1.25\]","PASS"
"en","PCT-CP-005","PCT-QL-009","PCT-ES-005","Medium","repeatedPercentageIncrease","ABSOLUTE","A salary of Rs. 20000 first increased by 15% and then by 25%. Find the final salary.","$$28750$$","After the first increase of 15%, the salary becomes 115% of its original value. | \[\Rightarrow \text{After first increase}=20000\times\frac{115}{100}=23000\] | Now apply the second increase of 25% to this new value. | \[\Rightarrow \text{Final value}=23000\times\frac{125}{100}=28750\] | Therefore the salary after both increases is Rs. 28750. | \[\Rightarrow \text{Final salary}=28750\]","PASS"
"en","PCT-CP-006","PCT-QL-011","PCT-ES-006","Medium","netIncreasePercentage","PERCENT","A price increased first by 15% and then by 25%. Find the overall percentage increase.","$$43.75\%$$","Convert the two increases into growth factors. | \[\Rightarrow \text{Combined factor}=\frac{115}{100}\times\frac{125}{100}\] | This combined factor tells us how many times the original value becomes after both increases. | \[\Rightarrow \text{Combined factor}=\frac{115}{100}\times\frac{125}{100}=1.4375\] | So subtract 1 from the combined factor and convert the result into a percentage increase. | \[\Rightarrow \text{Net increase}=43.75\%\] | Therefore the overall percentage increase is 43.75%. | \[\Rightarrow \text{Net increase}=43.75\%\]","PASS"
"en","PCT-CP-007","PCT-QL-013","PCT-ES-007","Hard","comparativeIncrease","ABSOLUTE","salary A was Rs. 40000 and increased by 10%. salary B was Rs. 45000 and increased by 10%. Find the difference between their new values.","$$5500$$","First find the new value of salary A after its increase. | \[\Rightarrow \text{New salary A}=40000\times\frac{110}{100}=44000\] | Now find the new value of salary B after its increase. | \[\Rightarrow \text{New salary B}=45000\times\frac{110}{100}=49500\] | Finally compare these two new values. | \[\Rightarrow \text{Difference}=\left|44000-49500\right|=5500\] | Therefore the difference between the new values is Rs. 5500. | \[\Rightarrow \text{Difference}=5500\]","PASS"
"en","PCT-CP-008","PCT-QL-015","PCT-ES-008","Hard","percentageIncreaseInParts","PERCENT","In a group of 400 students, 40% were boys and the rest were girls. If the number of boys increased by 10% and the number of girls increased by 10%, find the new percentage of boys.","$$40\%$$","At first, 40% of the students are boys, so split the original total into boys and girls. | \[\Rightarrow \text{Initial boys}=400\times\frac{40}{100}=160,\ \text{Initial girls}=240\] | Now increase the number of boys and girls by their respective percentages. | \[\Rightarrow \text{New boys}=160\times\frac{110}{100}=176,\ \text{New girls}=240\times\frac{110}{100}=264\] | Use the new total to find the updated percentage of boys. | \[\Rightarrow \text{New boys percent}=\frac{176}{440}\times100=40\%\] | Therefore the new percentage of boys is 40%. | \[\Rightarrow \text{New boys percent}=40\%\]","PASS"
"en","PCT-CP-009","PCT-QL-017","PCT-ES-009","Easy","requiredIncrease","PERCENT","The current salary is Rs. 48000 and it must become Rs. 60000. Find the required percentage increase.","$$25\%$$","First find how much extra salary is needed to reach the target. | \[\Rightarrow \text{Needed amount}=60000-48000=12000\] | Now compare this extra amount with the current salary. | \[\Rightarrow \text{Required increase}=\frac{12000}{48000}\times100=25\%\] | Therefore the required percentage increase is 25%. | \[\Rightarrow \text{Required increase}=25\%\]","PASS"
