"language","cpId","qlId","esId","difficulty","taskKind","answerType","question","answer","explanation","validation"
"hi","PCT-CP-001","PCT-QL-008","PCT-ES-001","Medium","ratioFromPercentEquality","RATIO","यदि A का 50%, B के 10% के बराबर है, तो A:B ज्ञात कीजिए।","1:5","आवश्यक मान: 50% of A = 10% of B. | दिए गए मानों को संबंध में रखें। | इसलिए, A/B = 10/50. | After simplification, A:B = 1:5. आवश्यक मान: 1:5 | इस प्रकार प्राप्त मान 1:5 है।","PASS"
"hi","PCT-CP-001","PCT-QL-009","PCT-ES-001","Medium","reversePercent","ABSOLUTE","किसी संख्या का 22% = 6000 है। वह संख्या ज्ञात कीजिए।","27272.73","22% of the number is 6000. | इसलिए, 1% of the number = 6000/ 22. | सरल करते समय आधार मान को स्पष्ट रखें। | इसलिए, 100% of the number = 6000 x 100 / 22 = 27272.73. आवश्यक मान: 27272.73 | अतः सही उत्तर 27272.73 है।","PASS"
"hi","PCT-CP-001","PCT-QL-001","PCT-ES-001","Medium","percentOf","ABSOLUTE","450 का 12% कितना होगा?","54","आवश्यक मान: 12% of 450. | 12% means 12/100. | इसलिए, required value = 450 x 12/100 = 54. आवश्यक मान: 54 | अब गणना को ध्यान से सरल करें। | इसलिए, उत्तर 54 है।","PASS"
"hi","PCT-CP-001","PCT-QL-002","PCT-ES-001","Medium","percentOf","ABSOLUTE","2400 का 18% ज्ञात कीजिए।","432","दिए गए संबंध को ध्यान से देखें। | आवश्यक मान: 18% of 2400. | 18% means 18/100. | इसलिए, required value = 2400 x 18/100 = 432. आवश्यक मान: 432 | अतः आवश्यक मान 432 है।","PASS"
"hi","PCT-CP-001","PCT-QL-003","PCT-ES-001","Medium","percentToFraction","FRACTION","22% को भिन्न में लिखिए।","11/50","अब दिए गए मानों से गणना करें। | 22% इसलिए 22/100 इसलिए | इसलिए इसलिए इसलिए इसलिए इसलिए इसलिए इसलिए | The calculation gives 11/50. | इसलिए, अंतिम उत्तर 11/50 है।","PASS"
"hi","PCT-CP-001","PCT-QL-004","PCT-ES-001","Medium","valueAsPercent","PERCENT","6000, 720 का कितने प्रतिशत है?","833.33%","दिए गए संबंध को ध्यान से देखें। | आवश्यक मान: to express 6000 as a percentage of 720. | Percentage = 6000 x 100 / 720. | Percentage = 833.33%. आवश्यक मान: 833.33% | अतः आवश्यक मान 833.33% है।","PASS"
"hi","PCT-CP-001","PCT-QL-005","PCT-ES-001","Medium","directRelation","ABSOLUTE","A, B का 32% है। यदि B = 450, तो A ज्ञात कीजिए।","144","आवश्यक मान: 32% of 450. | 32% means 32/100. | इसलिए, required value = 450 x 32/100 = 144. आवश्यक मान: 144 | अब गणना को ध्यान से सरल करें। | इसलिए, उत्तर 144 है।","PASS"
"hi","PCT-CP-001","PCT-QL-003","PCT-ES-001","Hard","percentToFraction","FRACTION","37.5% को भिन्न में लिखिए।","3/8","अब दिए गए मानों से गणना करें। | 37.5% इसलिए 37.5/100 इसलिए | इसलिए इसलिए इसलिए इसलिए इसलिए इसलिए इसलिए | The calculation gives 3/8. | इसलिए, अंतिम उत्तर 3/8 है।","PASS"
"hi","PCT-CP-001","PCT-QL-004","PCT-ES-001","Hard","valueAsPercent","PERCENT","120, 594 का कितने प्रतिशत है?","20.2%","दिए गए संबंध को ध्यान से देखें। | आवश्यक मान: to express 120 as a percentage of 594. | Percentage = 120 x 100 / 594. | Percentage = 20.2%. आवश्यक मान: 20.2% | अतः आवश्यक मान 20.2% है।","PASS"
"hi","PCT-CP-001","PCT-QL-005","PCT-ES-001","Hard","directRelation","ABSOLUTE","A, B का 66.66% है। यदि B = 1125, तो A ज्ञात कीजिए।","749.93","आवश्यक मान: 66.66% of 1125. | 66.66% means 66.66/100. | इसलिए, required value = 1125 x 66.66/100 = 749.93. आवश्यक मान: 749.93 | अब गणना को ध्यान से सरल करें। | इसलिए, उत्तर 749.93 है।","PASS"
"hi","PCT-CP-001","PCT-QL-006","PCT-ES-001","Hard","moreToLess","PERCENT","A, B से 14.28% अधिक है। B, A से कितने प्रतिशत कम है?","12.5%","अब दिए गए मानों से गणना करें। | Let the smaller value be 100. | Then the larger value = 100 + 14.28 = 114.28. | The calculation gives 12.5%. | इसलिए, अंतिम उत्तर 12.5% है।","PASS"
"hi","PCT-CP-001","PCT-QL-007","PCT-ES-001","Hard","lessToMore","PERCENT","A, B से 12.5% कम है। B, A से कितने प्रतिशत अधिक है?","14.29%","Let the larger value be 100. | Then the smaller value = 100 - 12.5 = 87.5. | सरल करते समय आधार मान को स्पष्ट रखें। | More percentage from smaller side = 12.5 x 100 / 87.5 = 14.29%. आवश्यक मान: 14.29% | अतः सही उत्तर 14.29% है।","PASS"
"hi","PCT-CP-001","PCT-QL-008","PCT-ES-001","Hard","ratioFromPercentEquality","RATIO","यदि A का 15%, B के 20% के बराबर है, तो A:B ज्ञात कीजिए।","4:3","आवश्यक मान: 15% of A = 20% of B. | दिए गए मानों को संबंध में रखें। | इसलिए, A/B = 20/15. | After simplification, A:B = 4:3. आवश्यक मान: 4:3 | इस प्रकार प्राप्त मान 4:3 है।","PASS"
"hi","PCT-CP-001","PCT-QL-009","PCT-ES-001","Hard","reversePercent","ABSOLUTE","किसी संख्या का 14.28% = 200 है। वह संख्या ज्ञात कीजिए।","1400.56","14.28% of the number is 200. | इसलिए, 1% of the number = 200/ 14.28. | सरल करते समय आधार मान को स्पष्ट रखें। | इसलिए, 100% of the number = 200 x 100 / 14.28 = 1400.56. आवश्यक मान: 1400.56 | अतः सही उत्तर 1400.56 है।","PASS"
"hi","PCT-CP-001","PCT-QL-001","PCT-ES-001","Hard","percentOf","ABSOLUTE","357 का 12.5% कितना होगा?","44.63","आवश्यक मान: 12.5% of 357. | 12.5% means 12.5/100. | इसलिए, required value = 357 x 12.5/100 = 44.63. आवश्यक मान: 44.63 | अब गणना को ध्यान से सरल करें। | इसलिए, उत्तर 44.63 है।","PASS"
"hi","PCT-CP-001","PCT-QL-002","PCT-ES-001","Hard","percentOf","ABSOLUTE","594 का 16.66% ज्ञात कीजिए।","98.96","दिए गए संबंध को ध्यान से देखें। | आवश्यक मान: 16.66% of 594. | 16.66% means 16.66/100. | इसलिए, required value = 594 x 16.66/100 = 98.96. आवश्यक मान: 98.96 | अतः आवश्यक मान 98.96 है।","PASS"
"hi","PCT-CP-001","PCT-QL-003","PCT-ES-001","Hard","percentToFraction","FRACTION","33.33% को भिन्न में लिखिए।","3333/10000","अब दिए गए मानों से गणना करें। | 33.33% इसलिए 33.33/100 इसलिए | इसलिए इसलिए इसलिए इसलिए इसलिए इसलिए इसलिए | The calculation gives 3333/10000. | इसलिए, अंतिम उत्तर 3333/10000 है।","PASS"
"hi","PCT-CP-002","PCT-QL-013","PCT-ES-002","Easy","reverseDecrease","ABSOLUTE","किसी संख्या में से उसका 40% घटाने पर 11000 मिलता है। संख्या ज्ञात कीजिए।","18333.33","After 40% decrease, the value becomes 11000. | इसलिए, final value represents 60% of the original value. | सरल करते समय आधार मान को स्पष्ट रखें। | Original value = 11000 x 100 / 60 = 18333.33. आवश्यक मान: 18333.33 | अतः सही उत्तर 18333.33 है।","PASS"
"hi","PCT-CP-002","PCT-QL-014","PCT-ES-002","Easy","reverseIncrease","ABSOLUTE","30% बढ़ने के बाद एक संख्या 5500 हो जाती है। पुरानी संख्या क्या थी?","4230.77","After 30% increase, the value becomes 5500. | इसलिए, final value represents 130% of the original value. | सरल करते समय आधार मान को स्पष्ट रखें। | Original value = 5500 x 100 / 130 = 4230.77. आवश्यक मान: 4230.77 | अतः सही उत्तर 4230.77 है।","PASS"
"hi","PCT-CP-002","PCT-QL-015","PCT-ES-002","Easy","reverseIncrease","ABSOLUTE","एक व्यक्ति का वेतन 25% बढ़कर Rs. 2200 हो गया। पुराना वेतन ज्ञात कीजिए।","1760","After 25% increase, the value becomes 2200. | इसलिए, final value represents 125% of the original value. | Original value = 2200 x 100 / 125 = 1760. आवश्यक मान: 1760 | अब गणना को ध्यान से सरल करें। | इसलिए, उत्तर 1760 है।","PASS"
"hi","PCT-CP-002","PCT-QL-016","PCT-ES-002","Easy","increaseByAmount","ABSOLUTE","किसी संख्या में 2400 जोड़ना, उसमें 20% वृद्धि के बराबर है। संख्या ज्ञात कीजिए।","12000","The increase amount is 2400, which is 20% of the original value. | Original value = 2400 x 100 / 20. | सरल करते समय आधार मान को स्पष्ट रखें। | Original value = 12000. आवश्यक मान: 12000 | अतः सही उत्तर 12000 है।","PASS"
"hi","PCT-CP-002","PCT-QL-017","PCT-ES-002","Easy","percentOfKnownNumber","ABSOLUTE","किसी संख्या का 50% = 100 है। उसी संख्या का 20% कितना होगा?","40","50% of the number is 100. | First find 20% of the same number directly. | सरल करते समय आधार मान को स्पष्ट रखें। | इसलिए इसलिए = 100 x 20 / 50 = 40. आवश्यक मान: 40 | अतः सही उत्तर 40 है।","PASS"
"hi","PCT-CP-002","PCT-QL-018","PCT-ES-002","Easy","differenceOfPercents","ABSOLUTE","किसी संख्या के 60% और 25% का अंतर 120 है। संख्या ज्ञात कीजिए।","342.86","दिए गए संबंध को ध्यान से देखें। | The difference between 60% and 25% is 35%. | This difference equals 120. | Original number = 120 x 100 / 35 = 342.86. आवश्यक मान: 342.86 | अतः आवश्यक मान 342.86 है।","PASS"
"hi","PCT-CP-002","PCT-QL-019","PCT-ES-002","Easy","restoreAfterDecrease","PERCENT","5% कमी के बाद पुराने मान पर लौटाने के लिए कितने प्रतिशत वृद्धि करनी होगी?","5.26%","दिए गए संबंध को ध्यान से देखें। | After a decrease of 5%, the remaining value is 95%. | Required increase to restore = 5 x 100 / 95. | Required increase = 5.26%. आवश्यक मान: 5.26% | अतः आवश्यक मान 5.26% है।","PASS"
"hi","PCT-CP-002","PCT-QL-010","PCT-ES-002","Easy","increaseNewValue","ABSOLUTE","यदि 5000 में 50% की वृद्धि की जाए, तो नया मान ज्ञात कीजिए।","7500","Original value = 5000. | Increase = 50% of 5000 = 2500. | New value = 5000 + 2500 = 7500. आवश्यक मान: 7500 | अब गणना को ध्यान से सरल करें। | इसलिए, उत्तर 7500 है।","PASS"
"hi","PCT-CP-002","PCT-QL-011","PCT-ES-002","Easy","decreaseNewValue","ABSOLUTE","यदि 2000 में 40% की कमी की जाए, तो नया मान ज्ञात कीजिए।","1200","Original value = 2000. | दिए गए मानों को संबंध में रखें। | Decrease = 40% of 2000 = 800. | New value = 2000 - 800 = 1200. आवश्यक मान: 1200 | इस प्रकार प्राप्त मान 1200 है।","PASS"
"hi","PCT-CP-002","PCT-QL-012","PCT-ES-002","Easy","reverseIncrease","ABSOLUTE","किसी संख्या में उसका 30% जोड़ने पर 5500 मिलता है। संख्या ज्ञात कीजिए।","4230.77","After 30% increase, the value becomes 5500. | दिए गए मानों को संबंध में रखें। | इसलिए, final value represents 130% of the original value. | Original value = 5500 x 100 / 130 = 4230.77. आवश्यक मान: 4230.77 | इस प्रकार प्राप्त मान 4230.77 है।","PASS"
"hi","PCT-CP-002","PCT-QL-016","PCT-ES-002","Medium","increaseByAmount","ABSOLUTE","किसी संख्या में 800 जोड़ना, उसमें 18% वृद्धि के बराबर है। संख्या ज्ञात कीजिए।","4444.44","The increase amount is 800, which is 18% of the original value. | Original value = 800 x 100 / 18. | सरल करते समय आधार मान को स्पष्ट रखें। | Original value = 4444.44. आवश्यक मान: 4444.44 | अतः सही उत्तर 4444.44 है।","PASS"
"hi","PCT-CP-002","PCT-QL-017","PCT-ES-002","Medium","percentOfKnownNumber","ABSOLUTE","किसी संख्या का 25% = 300 है। उसी संख्या का 50% कितना होगा?","600","25% of the number is 300. | First find 50% of the same number directly. | सरल करते समय आधार मान को स्पष्ट रखें। | इसलिए इसलिए = 300 x 50 / 25 = 600. आवश्यक मान: 600 | अतः सही उत्तर 600 है।","PASS"
"hi","PCT-CP-002","PCT-QL-018","PCT-ES-002","Medium","differenceOfPercents","ABSOLUTE","किसी संख्या के 30% और 60% का अंतर 2400 है। संख्या ज्ञात कीजिए।","8000","दिए गए संबंध को ध्यान से देखें। | The difference between 30% and 60% is 30%. | This difference equals 2400. | Original number = 2400 x 100 / 30 = 8000. आवश्यक मान: 8000 | अतः आवश्यक मान 8000 है।","PASS"
"hi","PCT-CP-002","PCT-QL-019","PCT-ES-002","Medium","restoreAfterDecrease","PERCENT","18% कमी के बाद पुराने मान पर लौटाने के लिए कितने प्रतिशत वृद्धि करनी होगी?","21.95%","दिए गए संबंध को ध्यान से देखें। | After a decrease of 18%, the remaining value is 82%. | Required increase to restore = 18 x 100 / 82. | Required increase = 21.95%. आवश्यक मान: 21.95% | अतः आवश्यक मान 21.95% है।","PASS"
"hi","PCT-CP-002","PCT-QL-010","PCT-ES-002","Medium","increaseNewValue","ABSOLUTE","यदि 720 में 22% की वृद्धि की जाए, तो नया मान ज्ञात कीजिए।","878.4","Original value = 720. | Increase = 22% of 720 = 158.4. | New value = 720 + 158.4 = 878.4. आवश्यक मान: 878.4 | अब गणना को ध्यान से सरल करें। | इसलिए, उत्तर 878.4 है।","PASS"
"hi","PCT-CP-002","PCT-QL-011","PCT-ES-002","Medium","decreaseNewValue","ABSOLUTE","यदि 1500 में 28% की कमी की जाए, तो नया मान ज्ञात कीजिए।","1080","Original value = 1500. | दिए गए मानों को संबंध में रखें। | Decrease = 28% of 1500 = 420. | New value = 1500 - 420 = 1080. आवश्यक मान: 1080 | इस प्रकार प्राप्त मान 1080 है।","PASS"
"hi","PCT-CP-002","PCT-QL-012","PCT-ES-002","Medium","reverseIncrease","ABSOLUTE","किसी संख्या में उसका 32% जोड़ने पर 9600 मिलता है। संख्या ज्ञात कीजिए।","7272.73","After 32% increase, the value becomes 9600. | दिए गए मानों को संबंध में रखें। | इसलिए, final value represents 132% of the original value. | Original value = 9600 x 100 / 132 = 7272.73. आवश्यक मान: 7272.73 | इस प्रकार प्राप्त मान 7272.73 है।","PASS"
"hi","PCT-CP-002","PCT-QL-013","PCT-ES-002","Medium","reverseDecrease","ABSOLUTE","किसी संख्या में से उसका 35% घटाने पर 8640 मिलता है। संख्या ज्ञात कीजिए।","13292.31","After 35% decrease, the value becomes 8640. | इसलिए, final value represents 65% of the original value. | सरल करते समय आधार मान को स्पष्ट रखें। | Original value = 8640 x 100 / 65 = 13292.31. आवश्यक मान: 13292.31 | अतः सही उत्तर 13292.31 है।","PASS"
"hi","PCT-CP-002","PCT-QL-014","PCT-ES-002","Medium","reverseIncrease","ABSOLUTE","45% बढ़ने के बाद एक संख्या 5400 हो जाती है। पुरानी संख्या क्या थी?","3724.14","After 45% increase, the value becomes 5400. | इसलिए, final value represents 145% of the original value. | सरल करते समय आधार मान को स्पष्ट रखें। | Original value = 5400 x 100 / 145 = 3724.14. आवश्यक मान: 3724.14 | अतः सही उत्तर 3724.14 है।","PASS"
"hi","PCT-CP-002","PCT-QL-015","PCT-ES-002","Medium","reverseIncrease","ABSOLUTE","एक व्यक्ति का वेतन 32% बढ़कर Rs. 14400 हो गया। पुराना वेतन ज्ञात कीजिए।","10909.09","After 32% increase, the value becomes 14400. | इसलिए, final value represents 132% of the original value. | Original value = 14400 x 100 / 132 = 10909.09. आवश्यक मान: 10909.09 | अब गणना को ध्यान से सरल करें। | इसलिए, उत्तर 10909.09 है।","PASS"
"hi","PCT-CP-002","PCT-QL-016","PCT-ES-002","Hard","increaseByAmount","ABSOLUTE","किसी संख्या में 600 जोड़ना, उसमें 33.33% वृद्धि के बराबर है। संख्या ज्ञात कीजिए।","1800.18","The increase amount is 600, which is 33.33% of the original value. | Original value = 600 x 100 / 33.33. | सरल करते समय आधार मान को स्पष्ट रखें। | Original value = 1800.18. आवश्यक मान: 1800.18 | अतः सही उत्तर 1800.18 है।","PASS"
"hi","PCT-CP-002","PCT-QL-017","PCT-ES-002","Hard","percentOfKnownNumber","ABSOLUTE","किसी संख्या का 15% = 200 है। उसी संख्या का 10% कितना होगा?","133.33","15% of the number is 200. | First find 10% of the same number directly. | सरल करते समय आधार मान को स्पष्ट रखें। | इसलिए इसलिए = 200 x 10 / 15 = 133.33. आवश्यक मान: 133.33 | अतः सही उत्तर 133.33 है।","PASS"
"hi","PCT-CP-002","PCT-QL-018","PCT-ES-002","Hard","differenceOfPercents","ABSOLUTE","किसी संख्या के 20% और 15% का अंतर 1200 है। संख्या ज्ञात कीजिए।","24000","दिए गए संबंध को ध्यान से देखें। | The difference between 20% and 15% is 5%. | This difference equals 1200. | Original number = 1200 x 100 / 5 = 24000. आवश्यक मान: 24000 | अतः आवश्यक मान 24000 है।","PASS"
"hi","PCT-CP-002","PCT-QL-019","PCT-ES-002","Hard","restoreAfterDecrease","PERCENT","66.66% कमी के बाद पुराने मान पर लौटाने के लिए कितने प्रतिशत वृद्धि करनी होगी?","199.94%","दिए गए संबंध को ध्यान से देखें। | After a decrease of 66.66%, the remaining value is 33.34%. | Required increase to restore = 66.66 x 100 / 33.34. | Required increase = 199.94%. आवश्यक मान: 199.94% | अतः आवश्यक मान 199.94% है।","PASS"
"hi","PCT-CP-002","PCT-QL-010","PCT-ES-002","Hard","increaseNewValue","ABSOLUTE","यदि 357 में 14.28% की वृद्धि की जाए, तो नया मान ज्ञात कीजिए।","407.98","Original value = 357. | Increase = 14.28% of 357 = 50.9796. | New value = 357 + 50.9796 = 407.98. आवश्यक मान: 407.98 | अब गणना को ध्यान से सरल करें। | इसलिए, उत्तर 407.98 है।","PASS"
"hi","PCT-CP-002","PCT-QL-011","PCT-ES-002","Hard","decreaseNewValue","ABSOLUTE","यदि 483 में 62.5% की कमी की जाए, तो नया मान ज्ञात कीजिए।","181.13","Original value = 483. | दिए गए मानों को संबंध में रखें। | Decrease = 62.5% of 483 = 301.875. | New value = 483 - 301.875 = 181.13. आवश्यक मान: 181.13 | इस प्रकार प्राप्त मान 181.13 है।","PASS"
"hi","PCT-CP-002","PCT-QL-012","PCT-ES-002","Hard","reverseIncrease","ABSOLUTE","किसी संख्या में उसका 66.66% जोड़ने पर 82143 मिलता है। संख्या ज्ञात कीजिए।","49287.77","After 66.66% increase, the value becomes 82143. | दिए गए मानों को संबंध में रखें। | इसलिए, final value represents 166.66% of the original value. | Original value = 82143 x 100 / 166.66 = 49287.77. आवश्यक मान: 49287.77 | इस प्रकार प्राप्त मान 49287.77 है।","PASS"
"hi","PCT-CP-002","PCT-QL-013","PCT-ES-002","Hard","reverseDecrease","ABSOLUTE","किसी संख्या में से उसका 14.28% घटाने पर 82143 मिलता है। संख्या ज्ञात कीजिए।","95827.11","After 14.28% decrease, the value becomes 82143. | इसलिए, final value represents 85.72% of the original value. | सरल करते समय आधार मान को स्पष्ट रखें। | Original value = 82143 x 100 / 85.72 = 95827.11. आवश्यक मान: 95827.11 | अतः सही उत्तर 95827.11 है।","PASS"
"hi","PCT-CP-002","PCT-QL-014","PCT-ES-002","Hard","reverseIncrease","ABSOLUTE","12.5% बढ़ने के बाद एक संख्या 82143 हो जाती है। पुरानी संख्या क्या थी?","73016","After 12.5% increase, the value becomes 82143. | इसलिए, final value represents 112.5% of the original value. | सरल करते समय आधार मान को स्पष्ट रखें। | Original value = 82143 x 100 / 112.5 = 73016. आवश्यक मान: 73016 | अतः सही उत्तर 73016 है।","PASS"
"hi","PCT-CP-002","PCT-QL-015","PCT-ES-002","Hard","reverseIncrease","ABSOLUTE","एक व्यक्ति का वेतन 16.66% बढ़कर Rs. 82143 हो गया। पुराना वेतन ज्ञात कीजिए।","70412.31","After 16.66% increase, the value becomes 82143. | इसलिए, final value represents 116.66% of the original value. | Original value = 82143 x 100 / 116.66 = 70412.31. आवश्यक मान: 70412.31 | अब गणना को ध्यान से सरल करें। | इसलिए, उत्तर 70412.31 है।","PASS"
"hi","PCT-CP-003","PCT-QL-021","PCT-ES-003","Easy","successiveIncrease","PERCENT","एक शहर की जनसंख्या पहले साल 40% और दूसरे साल 30% बढ़ती है। कुल प्रतिशत वृद्धि ज्ञात कीजिए।","82%","अब दिए गए मानों से गणना करें। | First change factor = 1.4. | Second change factor = 1.3. | The calculation gives 82%. | इसलिए, अंतिम उत्तर 82% है।","PASS"
"hi","PCT-CP-003","PCT-QL-020","PCT-ES-003","Easy","successiveIncrease","PERCENT","45% और 40% की दो लगातार वृद्धियां किस एक वृद्धि के बराबर होंगी?","103%","First change factor = 1.45. | दिए गए मानों को संबंध में रखें। | Second change factor = 1.4. | Net factor = 2.03. Net percentage change = 103%. आवश्यक मान: 103% | इस प्रकार प्राप्त मान 103% है।","PASS"
"hi","PCT-CP-003","PCT-QL-027","PCT-ES-003","Easy","squareAreaChange","PERCENT","एक वर्ग की भुजा 40% बढ़ा दी जाए, तो क्षेत्रफल में कितने प्रतिशत वृद्धि होगी?","96%","Side changes by 40%. | Area depends on side squared, so factor = 1.4 x 1.4. | Net percentage change = 96%. आवश्यक मान: 96% | अब गणना को ध्यान से सरल करें। | इसलिए, उत्तर 96% है।","PASS"
"hi","PCT-CP-003","PCT-QL-026","PCT-ES-003","Easy","areaChange","PERCENT","एक आयत की लंबाई 20% और चौड़ाई 60% बढ़ाई गई। क्षेत्रफल में प्रतिशत वृद्धि ज्ञात कीजिए।","92%","First change factor = 1.2. | Second change factor = 1.6. | सरल करते समय आधार मान को स्पष्ट रखें। | Net factor = 1.92. Net percentage change = 92%. आवश्यक मान: 92% | अतः सही उत्तर 92% है।","PASS"
"hi","PCT-CP-003","PCT-QL-025","PCT-ES-003","Easy","compoundDecay","ABSOLUTE","एक मशीन की कीमत हर साल 25% घटती है। अभी कीमत Rs. 10000 है। 2 साल बाद कीमत कितनी होगी?","5625","Initial value = 10000. | दिए गए मानों को संबंध में रखें। | Decay factor for one step = 0.75. | After two steps, value = 10000 x 0.75 x 0.75 = 5625. आवश्यक मान: 5625 | इस प्रकार प्राप्त मान 5625 है।","PASS"
"hi","PCT-CP-003","PCT-QL-024","PCT-ES-003","Easy","compoundGrowth","ABSOLUTE","एक शहर की जनसंख्या 5000 है। यह हर साल 20% बढ़ती है। 2 साल बाद जनसंख्या कितनी होगी?","7200","Initial value = 5000. | Growth factor for one step = 1.2. | After two steps, value = 5000 x 1.2 x 1.2 = 7200. आवश्यक मान: 7200 | अब गणना को ध्यान से सरल करें। | इसलिए, उत्तर 7200 है।","PASS"
"hi","PCT-CP-003","PCT-QL-023","PCT-ES-003","Easy","successiveChange","PERCENT","किसी वस्तु का दाम पहले 40% बढ़ा और फिर 20% घटा। दाम में कुल कितने प्रतिशत बदलाव हुआ?","12%","First change factor = 1.4. | दिए गए मानों को संबंध में रखें। | Second change factor = 0.8. | Net factor = 1.12. Net percentage change = 12%. आवश्यक मान: 12% | इस प्रकार प्राप्त मान 12% है।","PASS"
