"language","cpId","qlId","esId","difficulty","taskKind","answerType","question","answer","explanation","validation"
"en","PCT-CP-002","PCT-QL-005","PCT-ES-002","Medium","fractionalError","PERCENT","A student multiplied a number by 400/500 instead of 500/1000. Find the percentage error in the calculation.","$$60\%$$","Given

[
\Rightarrow \text{Correct}=\frac{500}{1000},\quad\text{Wrong}=\frac{400}{500}
] | Calculation

[
\Rightarrow \left(\frac{\frac{400}{500}}{\frac{500}{1000}}-1\right)100
] | =

[
\Rightarrow =$$60\%$$
] | Answer

[
\Rightarrow $$60\%$$
] | Accordingly, the percentage error is $$60\%$$.","PASS"
"en","PCT-CP-002","PCT-QL-006","PCT-ES-002","Medium","fractionalError","PERCENT","A student multiplied a number by 400/500 instead of 200/500. Find the percentage error in the calculation.","$$100\%$$","Given

[
\Rightarrow \text{Correct}=\frac{200}{500},\quad\text{Wrong}=\frac{400}{500}
] | Calculation

[
\Rightarrow \left(\frac{\frac{400}{500}}{\frac{200}{500}}-1\right)100
] | =

[
\Rightarrow =$$100\%$$
] | Answer

[
\Rightarrow $$100\%$$
] | So, the percentage error is $$100\%$$.","PASS"
"en","PCT-CP-002","PCT-QL-008","PCT-ES-002","Medium","wrongMultiplier","PERCENT","A student multiplied a number by 600 instead of 100. Find the percentage error in the calculation.","$$500\%$$","Given

[
\Rightarrow \text{Error factor}=\frac{600}{100}
] | Calculation

[
\Rightarrow \left(\frac{600}{100}-1\right)100
] | =

[
\Rightarrow =$$500\%$$
] | Answer

[
\Rightarrow $$500\%$$
] | So, the percentage error is $$500\%$$.","PASS"
"en","PCT-CP-002","PCT-QL-011","PCT-ES-002","Medium","wrongDivisor","PERCENT","A number was to be divided by 500, but it was divided by 250. Find the percentage error.","$$100\%$$","Given

[
\Rightarrow \text{Quotient factor}=\frac{500}{250}
] | Calculation

[
\Rightarrow \left|\frac{500}{250}-1\right|100
] | =

[
\Rightarrow =$$100\%$$
] | Answer

[
\Rightarrow $$100\%$$
] | Hence, the percentage error is $$100\%$$.","PASS"
"en","PCT-CP-002","PCT-QL-005","PCT-ES-002","Medium","fractionalError","PERCENT","A student multiplied a number by 500/1000 instead of 100/1000. Find the percentage error in the calculation.","$$400\%$$","Given

[
\Rightarrow \text{Correct}=\frac{100}{1000},\quad\text{Wrong}=\frac{500}{1000}
] | Calculation

[
\Rightarrow \left(\frac{\frac{500}{1000}}{\frac{100}{1000}}-1\right)100
] | =

[
\Rightarrow =$$400\%$$
] | Answer

[
\Rightarrow $$400\%$$
] | Thus, the percentage error is $$400\%$$.","PASS"
"en","PCT-CP-003","PCT-QL-014","PCT-ES-003","Medium","tieredCommission","ABSOLUTE","Commission is 5% up to Rs. 5000 and 20% above it. Find commission on sales of Rs. 6500.","$$550$$","Given

[
\Rightarrow \frac{5000\times5}{100}+\frac{1500\times20}{100}
] | Calculation

[
\Rightarrow =$$550$$
] | =

[
\Rightarrow \text{Commission}=$$550$$
] | Answer

[
\Rightarrow $$550$$
] | Therefore, the total commission is $$550$$.","PASS"
"en","PCT-CP-003","PCT-QL-017","PCT-ES-003","Medium","tieredTax","ABSOLUTE","Income up to Rs. 2000 is tax-free and the rest is taxed at 5%. Find tax on Rs. 3000.","$$50$$","Given

[
\Rightarrow \text{Taxable income}=3000-2000
] | Calculation

[
\Rightarrow \frac{(3000-2000)5}{100}
] | =

[
\Rightarrow =$$50$$
] | Answer

[
\Rightarrow $$50$$
] | Hence, the total tax is $$50$$.","PASS"
"en","PCT-CP-003","PCT-QL-020","PCT-ES-003","Hard","piecewiseRate","ABSOLUTE","Brokerage is charged at 5% up to 1000 and 20% above it. Find the total brokerage on 2000.","$$250$$","Given

[
\Rightarrow 1000\times5+1000\times20
] | Calculation

[
\Rightarrow =$$250$$
] | =

[
\Rightarrow \text{Total charge}=$$250$$
] | Answer

[
\Rightarrow $$250$$
] | Accordingly, the total charge is $$250$$.","PASS"
"en","PCT-CP-003","PCT-QL-021","PCT-ES-003","Medium","piecewiseRate","ABSOLUTE","Incentive is paid at 10% up to 500 and 25% on the remaining amount. Find the total incentive on 600.","$$75$$","Given

[
\Rightarrow 500\times10+100\times25
] | Calculation

[
\Rightarrow =$$75$$
] | =

[
\Rightarrow \text{Total charge}=$$75$$
] | Answer

[
\Rightarrow $$75$$
] | Hence, the total charge is $$75$$.","PASS"
"en","PCT-CP-003","PCT-QL-050","PCT-ES-003","Medium","multiTierPiecewiseRate","ABSOLUTE","Income tax is 8% up to Rs. 5000, 10% from Rs. 5000 to Rs. 15000, and 20% above Rs. 15000. Find the total tax on an income of Rs. 20000.","$$2400$$","Given

[
\Rightarrow \frac{5000\times8}{100}+\frac{(15000-5000)10}{100}+\frac{(20000-15000)20}{100}
] | Calculation

[
\Rightarrow =$$2400$$
] | =

[
\Rightarrow \text{Total}=$$2400$$
] | Answer

[
\Rightarrow $$2400$$
] | Accordingly, the total charge is $$2400$$.","PASS"
"en","PCT-CP-003","PCT-QL-051","PCT-ES-003","Hard","multiTierPiecewiseRate","ABSOLUTE","A salesman's commission is 5% on sales up to Rs. 10000, 12% from Rs. 10000 to Rs. 15000, and 15% above Rs. 15000. Find his total commission on sales of Rs. 20000.","$$1850$$","Given

[
\Rightarrow \frac{10000\times5}{100}+\frac{(15000-10000)12}{100}+\frac{(20000-15000)15}{100}
] | Calculation

[
\Rightarrow =$$1850$$
] | =

[
\Rightarrow \text{Total}=$$1850$$
] | Answer

[
\Rightarrow $$1850$$
] | Hence, the total charge is $$1850$$.","PASS"
"en","PCT-CP-003","PCT-QL-052","PCT-ES-003","Medium","multiTierPiecewiseRate","ABSOLUTE","Electricity is charged at Rs. 8 per unit for the first 5000 units, Rs. 10 per unit from 5000 to 15000 units, and Rs. 20 per unit above 15000 units. Find the total bill for 30000 units.","$$4400$$","Given

[
\Rightarrow \frac{5000\times8}{100}+\frac{(15000-5000)10}{100}+\frac{(30000-15000)20}{100}
] | Calculation

[
\Rightarrow =$$4400$$
] | =

[
\Rightarrow \text{Total}=$$4400$$
] | Answer

[
\Rightarrow $$4400$$
] | Hence, the total charge is $$4400$$.","PASS"
"en","PCT-CP-003","PCT-QL-053","PCT-ES-003","Medium","reversePiecewiseRate","ABSOLUTE","A company pays 5% commission on sales up to Rs. 10000 and 12% on sales above Rs. 10000. If the salesman received a total commission of Rs. 950, find the total sales.","$$13750$$","Given

[
\Rightarrow \text{First slab}=\frac{10000\times5}{100}
] | Calculation

[
\Rightarrow \text{Extra base}=\frac{(950-\frac{10000\times5}{100})100}{12}
] | =

[
\Rightarrow =$$13750$$
] | Answer

[
\Rightarrow $$13750$$
] | Therefore, the original total is $$13750$$.","PASS"
"en","PCT-CP-003","PCT-QL-054","PCT-ES-003","Hard","reversePiecewiseRate","ABSOLUTE","A broker charges 8% on deals up to Rs. 5000 and 12% on any amount above it. If his total brokerage is Rs. 1000, find the deal value.","$$10000$$","Given

[
\Rightarrow \text{First slab}=\frac{5000\times8}{100}
] | Calculation

[
\Rightarrow \text{Extra base}=\frac{(1000-\frac{5000\times8}{100})100}{12}
] | =

[
\Rightarrow =$$10000$$
] | Answer

[
\Rightarrow $$10000$$
] | Accordingly, the original total is $$10000$$.","PASS"
"en","PCT-CP-003","PCT-QL-055","PCT-ES-003","Medium","reversePiecewiseRate","ABSOLUTE","Tax is 5% up to Rs. 10000 and 10% above it. If the total tax paid is Rs. 750, find the gross amount.","$$12500$$","Given

[
\Rightarrow \text{First slab}=\frac{10000\times5}{100}
] | Calculation

[
\Rightarrow \text{Extra base}=\frac{(750-\frac{10000\times5}{100})100}{10}
] | =

[
\Rightarrow =$$12500$$
] | Answer

[
\Rightarrow $$12500$$
] | Hence, the original total is $$12500$$.","PASS"
"en","PCT-CP-003","PCT-QL-014","PCT-ES-003","Medium","tieredCommission","ABSOLUTE","Commission is 10% up to Rs. 2000 and 15% above it. Find commission on sales of Rs. 3000.","$$350$$","Given

[
\Rightarrow \frac{2000\times10}{100}+\frac{1000\times15}{100}
] | Calculation

[
\Rightarrow =$$350$$
] | =

[
\Rightarrow \text{Commission}=$$350$$
] | Answer

[
\Rightarrow $$350$$
] | Accordingly, the total commission is $$350$$.","PASS"
"en","PCT-CP-003","PCT-QL-017","PCT-ES-003","Medium","tieredTax","ABSOLUTE","Income up to Rs. 1000 is tax-free and the rest is taxed at 10%. Find tax on Rs. 1500.","$$50$$","Given

[
\Rightarrow \text{Taxable income}=1500-1000
] | Calculation

[
\Rightarrow \frac{(1500-1000)10}{100}
] | =

[
\Rightarrow =$$50$$
] | Answer

[
\Rightarrow $$50$$
] | Accordingly, the total tax is $$50$$.","PASS"
"en","PCT-CP-003","PCT-QL-020","PCT-ES-003","Hard","piecewiseRate","ABSOLUTE","Brokerage is charged at 15% up to 100 and 15% above it. Find the total brokerage on 600.","$$90$$","Given

[
\Rightarrow 100\times15+500\times15
] | Calculation

[
\Rightarrow =$$90$$
] | =

[
\Rightarrow \text{Total charge}=$$90$$
] | Answer

[
\Rightarrow $$90$$
] | Thus, the total charge is $$90$$.","PASS"
"en","PCT-CP-003","PCT-QL-021","PCT-ES-003","Medium","piecewiseRate","ABSOLUTE","Incentive is paid at 5% up to 1000 and 20% on the remaining amount. Find the total incentive on 2000.","$$250$$","Given

[
\Rightarrow 1000\times5+1000\times20
] | Calculation

[
\Rightarrow =$$250$$
] | =

[
\Rightarrow \text{Total charge}=$$250$$
] | Answer

[
\Rightarrow $$250$$
] | Accordingly, the total charge is $$250$$.","PASS"
"en","PCT-CP-003","PCT-QL-050","PCT-ES-003","Medium","multiTierPiecewiseRate","ABSOLUTE","Income tax is 5% up to Rs. 10000, 12% from Rs. 10000 to Rs. 15000, and 15% above Rs. 15000. Find the total tax on an income of Rs. 20000.","$$1850$$","Given

[
\Rightarrow \frac{10000\times5}{100}+\frac{(15000-10000)12}{100}+\frac{(20000-15000)15}{100}
] | Calculation

[
\Rightarrow =$$1850$$
] | =

[
\Rightarrow \text{Total}=$$1850$$
] | Answer

[
\Rightarrow $$1850$$
] | Hence, the total charge is $$1850$$.","PASS"
"en","PCT-CP-004","PCT-QL-023","PCT-ES-004","Hard","weightedSubgroup","PERCENT","40% people are men. 10% men and 60% women are graduates. Find total graduate percentage.","$$40\%$$","Given

[
\Rightarrow \frac{40\times10}{100}+\frac{60\times60}{100}
] | Calculation

[
\Rightarrow =$$40\%$$
] | =

[
\Rightarrow \text{Overall percentage}=$$40\%$$
] | Answer

[
\Rightarrow $$40\%$$
] | Thus, the overall percentage is $$40\%$$.","PASS"
"en","PCT-CP-004","PCT-QL-026","PCT-ES-004","Medium","hierarchicalPopulation","COUNT","In a population of 12000, 60% are urban residents. 25% of urban residents and 25% of rural residents are employed. Find the total employed population.","$$3000$$","Given

[
\Rightarrow \text{First group}=\frac{12000\times60}{100}
] | Calculation

[
\Rightarrow \text{Required}=\frac{12000\times60\times25}{10000}
] | =

[
\Rightarrow =$$3000$$
] | Answer

[
\Rightarrow $$3000$$
] | Therefore, the required population is $$3000$$.","PASS"
"en","PCT-CP-004","PCT-QL-029","PCT-ES-004","Medium","branchAggregation","PERCENT","50% of employees are in Department A. 10% of Department A and 60% of other departments completed training. Find the total trained percentage.","$$35\%$$","Given

[
\Rightarrow \frac{50\times10}{100}+\frac{50\times60}{100}
] | Calculation

[
\Rightarrow =$$35\%$$
] | =

[
\Rightarrow \text{Combined percentage}=$$35\%$$
] | Answer

[
\Rightarrow $$35\%$$
] | Therefore, the combined result is $$35\%$$.","PASS"
"en","PCT-CP-004","PCT-QL-030","PCT-ES-004","Hard","branchAggregation","PERCENT","50% belong to Category A. 50% of Category A and 60% of the remaining category qualify. Find the total qualifying percentage.","$$55\%$$","Given

[
\Rightarrow \frac{50\times50}{100}+\frac{50\times60}{100}
] | Calculation

[
\Rightarrow =$$55\%$$
] | =

[
\Rightarrow \text{Combined percentage}=$$55\%$$
] | Answer

[
\Rightarrow $$55\%$$
] | Accordingly, the combined result is $$55\%$$.","PASS"
"en","PCT-CP-004","PCT-QL-023","PCT-ES-004","Medium","weightedSubgroup","PERCENT","40% people are men. 25% men and 25% women are graduates. Find total graduate percentage.","$$25\%$$","Given

[
\Rightarrow \frac{40\times25}{100}+\frac{60\times25}{100}
] | Calculation

[
\Rightarrow =$$25\%$$
] | =

[
\Rightarrow \text{Overall percentage}=$$25\%$$
] | Answer

[
\Rightarrow $$25\%$$
] | Accordingly, the overall percentage is $$25\%$$.","PASS"
"en","PCT-CP-004","PCT-QL-026","PCT-ES-004","Medium","hierarchicalPopulation","COUNT","In a population of 4000, 40% are urban residents. 50% of urban residents and 20% of rural residents are employed. Find the total employed population.","$$1280$$","Given

[
\Rightarrow \text{First group}=\frac{4000\times40}{100}
] | Calculation

[
\Rightarrow \text{Required}=\frac{4000\times40\times50}{10000}
] | =

[
\Rightarrow =$$1280$$
] | Answer

[
\Rightarrow $$1280$$
] | Hence, the required population is $$1280$$.","PASS"
"en","PCT-CP-004","PCT-QL-029","PCT-ES-004","Hard","branchAggregation","PERCENT","40% of employees are in Department A. 25% of Department A and 10% of other departments completed training. Find the total trained percentage.","$$16\%$$","Given

[
\Rightarrow \frac{40\times25}{100}+\frac{60\times10}{100}
] | Calculation

[
\Rightarrow =$$16\%$$
] | =

[
\Rightarrow \text{Combined percentage}=$$16\%$$
] | Answer

[
\Rightarrow $$16\%$$
] | Thus, the combined result is $$16\%$$.","PASS"
"en","PCT-CP-004","PCT-QL-030","PCT-ES-004","Hard","branchAggregation","PERCENT","60% belong to Category A. 40% of Category A and 40% of the remaining category qualify. Find the total qualifying percentage.","$$40\%$$","Given

[
\Rightarrow \frac{60\times40}{100}+\frac{40\times40}{100}
] | Calculation

[
\Rightarrow =$$40\%$$
] | =

[
\Rightarrow \text{Combined percentage}=$$40\%$$
] | Answer

[
\Rightarrow $$40\%$$
] | Hence, the combined result is $$40\%$$.","PASS"
"en","PCT-CP-004","PCT-QL-023","PCT-ES-004","Hard","weightedSubgroup","PERCENT","50% people are men. 10% men and 40% women are graduates. Find total graduate percentage.","$$25\%$$","Given

[
\Rightarrow \frac{50\times10}{100}+\frac{50\times40}{100}
] | Calculation

[
\Rightarrow =$$25\%$$
] | =

[
\Rightarrow \text{Overall percentage}=$$25\%$$
] | Answer

[
\Rightarrow $$25\%$$
] | Hence, the overall percentage is $$25\%$$.","PASS"
"en","PCT-CP-004","PCT-QL-026","PCT-ES-004","Medium","hierarchicalPopulation","COUNT","In a population of 8000, 40% are urban residents. 40% of urban residents and 20% of rural residents are employed. Find the total employed population.","$$2240$$","Given

[
\Rightarrow \text{First group}=\frac{8000\times40}{100}
] | Calculation

[
\Rightarrow \text{Required}=\frac{8000\times40\times40}{10000}
] | =

[
\Rightarrow =$$2240$$
] | Answer

[
\Rightarrow $$2240$$
] | Thus, the required population is $$2240$$.","PASS"
"en","PCT-CP-004","PCT-QL-029","PCT-ES-004","Hard","branchAggregation","PERCENT","25% of employees are in Department A. 60% of Department A and 40% of other departments completed training. Find the total trained percentage.","$$45\%$$","Given

[
\Rightarrow \frac{25\times60}{100}+\frac{75\times40}{100}
] | Calculation

[
\Rightarrow =$$45\%$$
] | =

[
\Rightarrow \text{Combined percentage}=$$45\%$$
] | Answer

[
\Rightarrow $$45\%$$
] | Accordingly, the combined result is $$45\%$$.","PASS"
"en","PCT-CP-004","PCT-QL-030","PCT-ES-004","Hard","branchAggregation","PERCENT","60% belong to Category A. 10% of Category A and 5% of the remaining category qualify. Find the total qualifying percentage.","$$8\%$$","Given

[
\Rightarrow \frac{60\times10}{100}+\frac{40\times5}{100}
] | Calculation

[
\Rightarrow =$$8\%$$
] | =

[
\Rightarrow \text{Combined percentage}=$$8\%$$
] | Answer

[
\Rightarrow $$8\%$$
] | So, the combined result is $$8\%$$.","PASS"
"en","PCT-CP-004","PCT-QL-023","PCT-ES-004","Medium","weightedSubgroup","PERCENT","40% people are men. 25% men and 60% women are graduates. Find total graduate percentage.","$$46\%$$","Given

[
\Rightarrow \frac{40\times25}{100}+\frac{60\times60}{100}
] | Calculation

[
\Rightarrow =$$46\%$$
] | =

[
\Rightarrow \text{Overall percentage}=$$46\%$$
] | Answer

[
\Rightarrow $$46\%$$
] | So, the overall percentage is $$46\%$$.","PASS"
"en","PCT-CP-004","PCT-QL-026","PCT-ES-004","Hard","hierarchicalPopulation","COUNT","In a population of 8000, 40% are urban residents. 25% of urban residents and 20% of rural residents are employed. Find the total employed population.","$$1760$$","Given

[
\Rightarrow \text{First group}=\frac{8000\times40}{100}
] | Calculation

[
\Rightarrow \text{Required}=\frac{8000\times40\times25}{10000}
] | =

[
\Rightarrow =$$1760$$
] | Answer

[
\Rightarrow $$1760$$
] | Thus, the required population is $$1760$$.","PASS"
