"language","cpId","qlId","esId","difficulty","taskKind","answerType","question","answer","explanation","validation"
"en","PCT-CP-001","PCT-QL-047","PCT-ES-001","Hard","tripleInclusionExclusion","PERCENT","In a group, 40% like Physics, 40% like Chemistry, and 40% like Biology. 20% like Physics and Chemistry, 20% like Chemistry and Biology, and 20% like Physics and Biology. If 10% like all three, find the percentage who like at least one.","70%","Let's determine the final amount for the scenario. | The mathematical relationship is: | $$\(A+B+C - (AB+BC+AC) + ABC\)$$ | Inserting the given numbers: | $$\(70\)$$ | Solving it yields the final answer. | The computed result is 70%.","PASS"
"en","PCT-CP-001","PCT-QL-048","PCT-ES-001","Medium","tripleInclusionExclusion","PERCENT","In a town, 50% read Newspaper A, 40% read B, and 40% read C. 15% read A and B, 15% read B and C, and 25% read A and C. If 5% read all three, what percentage read none?","20%","Our objective is to find the required quantity. | We apply the standard rule: | $$\(A+B+C - (AB+BC+AC) + ABC\)$$ | Plugging in the parameters: | $$\(20\)$$ | Calculating the final value. | Therefore, we get 20%.","PASS"
"en","PCT-CP-001","PCT-QL-049","PCT-ES-001","Medium","tripleInclusionExclusion","PERCENT","In a class, 60% speak Hindi, 40% speak English, and 60% speak French. 15% speak Hindi and English, 25% speak English and French, and 25% speak Hindi and French. If 5% speak all three, find the percentage who speak at least one.","100%","We need to calculate the target value for this problem. | Using the appropriate formula: | $$\(A+B+C - (AB+BC+AC) + ABC\)$$ | Substitute the values: | $$\(100\)$$ | Simplify the expression to get the result. | Thus, the answer is 100%.","PASS"
"en","PCT-CP-001","PCT-QL-001","PCT-ES-001","Hard","inclusionExclusion","PERCENT","In an examination, 50% of candidates failed in Mathematics and 40% failed in English. If 10% failed in both subjects, find the percentage of candidates who passed in both subjects.","0%","Let the total population be 100%. We need to find the percentage belonging to at least one category. | Percentage belonging to at least one = 100% - Percentage belonging to neither. | $$100 - 10 = 90\%$$ | Using the set theory formula for intersections: | $$Both = n(the first subject) + n(the second subject) - n(\text{At least one})$$ | Substituting the given values: | $$Both = 50 + 40 - 90 = 0\%$$ | The final percentage of the population that belongs to both the first subject and the second subject is 0%.","PASS"
"en","PCT-CP-002","PCT-QL-005","PCT-ES-002","Easy","fractionalError","PERCENT","A student multiplied a number by 400/500 instead of 100/200. Find the percentage error in the calculation.","60%","Let's determine the final amount for the scenario. | The mathematical relationship is: | $$\(\left|\frac{\text{wrong} - \text{correct}}{\text{correct}}\right| \times 100\)$$ | Inserting the given numbers: | $$\(60\)$$ | Solving it yields the final answer. | The computed result is 60%.","PASS"
"en","PCT-CP-002","PCT-QL-006","PCT-ES-002","Medium","fractionalError","PERCENT","A student multiplied a number by 300/500 instead of 400/1000. Find the percentage error in the calculation.","50%","Let's determine the final amount for the scenario. | The mathematical relationship is: | $$\(\left|\frac{\text{wrong} - \text{correct}}{\text{correct}}\right| \times 100\)$$ | Inserting the given numbers: | $$\(50\)$$ | Solving it yields the final answer. | The computed result is 50%.","PASS"
"en","PCT-CP-002","PCT-QL-008","PCT-ES-002","Easy","wrongMultiplier","PERCENT","A student multiplied a number by 600 instead of 200. Find the percentage error in the calculation.","200%","Let the original number be 100 to simplify the calculation. | First, determine the correct result and the wrongly calculated result. | $$\text{Correct} = 100 \times 200, \quad \text{Wrong} = 100 \times 600$$ | Find the absolute difference (error) between the two results. | $$\text{Error} = |100 \times 200 - 100 \times 600|$$ | Now calculate the error as a percentage of the correct value. | $$\text{Percentage Error} = \frac{\text{Error}}{\text{Correct}} \times 100 = 200\%$$ | The percentage error in the calculation is 200%.","PASS"
"en","PCT-CP-002","PCT-QL-011","PCT-ES-002","Medium","wrongDivisor","PERCENT","A number was to be divided by 1000, but it was divided by 500. Find the percentage error.","100%","Let's determine the final amount for the scenario. | The mathematical relationship is: | $$\(\left|\frac{\text{correct}}{\text{wrong}} - 1\right| \times 100\)$$ | Inserting the given numbers: | $$\(100\)$$ | Solving it yields the final answer. | The computed result is 100%.","PASS"
"en","PCT-CP-002","PCT-QL-006","PCT-ES-002","Medium","fractionalError","PERCENT","A student multiplied a number by 300/500 instead of 100/500. Find the percentage error in the calculation.","200%","Let's determine the final amount for the scenario. | The mathematical relationship is: | $$\(\left|\frac{\text{wrong} - \text{correct}}{\text{correct}}\right| \times 100\)$$ | Inserting the given numbers: | $$\(200\)$$ | Solving it yields the final answer. | The computed result is 200%.","PASS"
"en","PCT-CP-002","PCT-QL-008","PCT-ES-002","Medium","wrongMultiplier","PERCENT","A student multiplied a number by 1200 instead of 500. Find the percentage error in the calculation.","140%","Let the original number be 100 to simplify the calculation. | First, determine the correct result and the wrongly calculated result. | $$\text{Correct} = 100 \times 500, \quad \text{Wrong} = 100 \times 1200$$ | Find the absolute difference (error) between the two results. | $$\text{Error} = |100 \times 500 - 100 \times 1200|$$ | Now calculate the error as a percentage of the correct value. | $$\text{Percentage Error} = \frac{\text{Error}}{\text{Correct}} \times 100 = 140\%$$ | The percentage error in the calculation is 140%.","PASS"
"en","PCT-CP-002","PCT-QL-011","PCT-ES-002","Medium","wrongDivisor","PERCENT","A number was to be divided by 250, but it was divided by 125. Find the percentage error.","100%","Let's determine the final amount for the scenario. | The mathematical relationship is: | $$\(\left|\frac{\text{correct}}{\text{wrong}} - 1\right| \times 100\)$$ | Inserting the given numbers: | $$\(100\)$$ | Solving it yields the final answer. | The computed result is 100%.","PASS"
"en","PCT-CP-002","PCT-QL-005","PCT-ES-002","Medium","fractionalError","PERCENT","A student multiplied a number by 400/500 instead of 500/1000. Find the percentage error in the calculation.","60%","Our objective is to find the required quantity. | We apply the standard rule: | $$\(\left|\frac{\text{wrong} - \text{correct}}{\text{correct}}\right| \times 100\)$$ | Plugging in the parameters: | $$\(60\)$$ | Calculating the final value. | Therefore, we get 60%.","PASS"
"en","PCT-CP-002","PCT-QL-006","PCT-ES-002","Medium","fractionalError","PERCENT","A student multiplied a number by 400/500 instead of 200/500. Find the percentage error in the calculation.","100%","Our objective is to find the required quantity. | We apply the standard rule: | $$\(\left|\frac{\text{wrong} - \text{correct}}{\text{correct}}\right| \times 100\)$$ | Plugging in the parameters: | $$\(100\)$$ | Calculating the final value. | Therefore, we get 100%.","PASS"
"en","PCT-CP-002","PCT-QL-008","PCT-ES-002","Medium","wrongMultiplier","PERCENT","A student multiplied a number by 600 instead of 100. Find the percentage error in the calculation.","500%","Let the original number be 100 to simplify the calculation. | First, determine the correct result and the wrongly calculated result. | $$\text{Correct} = 100 \times 100, \quad \text{Wrong} = 100 \times 600$$ | Find the absolute difference (error) between the two results. | $$\text{Error} = |100 \times 100 - 100 \times 600|$$ | Now calculate the error as a percentage of the correct value. | $$\text{Percentage Error} = \frac{\text{Error}}{\text{Correct}} \times 100 = 500\%$$ | The percentage error in the calculation is 500%.","PASS"
"en","PCT-CP-002","PCT-QL-011","PCT-ES-002","Medium","wrongDivisor","PERCENT","A number was to be divided by 500, but it was divided by 250. Find the percentage error.","100%","Our objective is to find the required quantity. | We apply the standard rule: | $$\(\left|\frac{\text{correct}}{\text{wrong}} - 1\right| \times 100\)$$ | Plugging in the parameters: | $$\(100\)$$ | Calculating the final value. | Therefore, we get 100%.","PASS"
"en","PCT-CP-002","PCT-QL-005","PCT-ES-002","Medium","fractionalError","PERCENT","A student multiplied a number by 500/1000 instead of 100/1000. Find the percentage error in the calculation.","400%","Let's determine the final amount for the scenario. | The mathematical relationship is: | $$\(\left|\frac{\text{wrong} - \text{correct}}{\text{correct}}\right| \times 100\)$$ | Inserting the given numbers: | $$\(400\)$$ | Solving it yields the final answer. | The computed result is 400%.","PASS"
"en","PCT-CP-003","PCT-QL-014","PCT-ES-003","Medium","tieredCommission","ABSOLUTE","Commission is 5% up to Rs. 5000 and 20% above it. Find commission on sales of Rs. 6500.","550","Our objective is to find the required quantity. | We apply the standard rule: | $$\(threshold \times base\% + excess \times bonus\%\)$$ | Plugging in the parameters: | $$\(550\)$$ | Calculating the final value. | Therefore, we get 550.","PASS"
"en","PCT-CP-003","PCT-QL-017","PCT-ES-003","Medium","tieredTax","ABSOLUTE","Income up to Rs. 2000 is tax-free and the rest is taxed at 5%. Find tax on Rs. 3000.","50","We need to calculate the target value for this problem. | Using the appropriate formula: | $$\((income - exemption) \times tax\%\)$$ | Substitute the values: | $$\(1000 \times 5\% = 50\)$$ | Simplify the expression to get the result. | Thus, the answer is 50.","PASS"
"en","PCT-CP-003","PCT-QL-020","PCT-ES-003","Hard","piecewiseRate","ABSOLUTE","Brokerage is charged at 5% up to 1000 and 20% above it. Find the total brokerage on 2000.","250","Our objective is to find the required quantity. | We apply the standard rule: | $$\(threshold \times base\% + excess \times extra\%\)$$ | Plugging in the parameters: | $$\(250\)$$ | Calculating the final value. | Therefore, we get 250.","PASS"
"en","PCT-CP-003","PCT-QL-021","PCT-ES-003","Medium","piecewiseRate","ABSOLUTE","Incentive is paid at 10% up to 500 and 25% on the remaining amount. Find the total incentive on 600.","75","We need to calculate the target value for this problem. | Using the appropriate formula: | $$\(threshold \times base\% + excess \times extra\%\)$$ | Substitute the values: | $$\(75\)$$ | Simplify the expression to get the result. | Thus, the answer is 75.","PASS"
"en","PCT-CP-003","PCT-QL-050","PCT-ES-003","Medium","multiTierPiecewiseRate","ABSOLUTE","Income tax is 8% up to Rs. 5000, 10% from Rs. 5000 to Rs. 15000, and 20% above Rs. 15000. Find the total tax on an income of Rs. 20000.","2400","Our objective is to find the required quantity. | We apply the standard rule: | $$\(\text{Slab-wise summation}\)$$ | Plugging in the parameters: | $$\(2400\)$$ | Calculating the final value. | Therefore, we get 2400.","PASS"
"en","PCT-CP-003","PCT-QL-051","PCT-ES-003","Hard","multiTierPiecewiseRate","ABSOLUTE","A salesman's commission is 5% on sales up to Rs. 10000, 12% from Rs. 10000 to Rs. 15000, and 15% above Rs. 15000. Find his total commission on sales of Rs. 20000.","1850","Our objective is to find the required quantity. | We apply the standard rule: | $$\(\text{Slab-wise summation}\)$$ | Plugging in the parameters: | $$\(1850\)$$ | Calculating the final value. | Therefore, we get 1850.","PASS"
"en","PCT-CP-003","PCT-QL-052","PCT-ES-003","Medium","multiTierPiecewiseRate","ABSOLUTE","Electricity is charged at Rs. 8 per unit for the first 5000 units, Rs. 10 per unit from 5000 to 15000 units, and Rs. 20 per unit above 15000 units. Find the total bill for 30000 units.","4400","We need to calculate the target value for this problem. | Using the appropriate formula: | $$\(\text{Slab-wise summation}\)$$ | Substitute the values: | $$\(4400\)$$ | Simplify the expression to get the result. | Thus, the answer is 4400.","PASS"
"en","PCT-CP-003","PCT-QL-053","PCT-ES-003","Medium","reversePiecewiseRate","ABSOLUTE","A company pays 5% commission on sales up to Rs. 10000 and 12% on sales above Rs. 10000. If the salesman received a total commission of Rs. 800, find the total sales.","12500","Our objective is to find the required quantity. | We apply the standard rule: | $$\(L + \frac{C - L \times r_1}{r_2}\)$$ | Plugging in the parameters: | $$\(12500\)$$ | Calculating the final value. | Therefore, we get 12500.","PASS"
"en","PCT-CP-003","PCT-QL-054","PCT-ES-003","Hard","reversePiecewiseRate","ABSOLUTE","A broker charges 8% on deals up to Rs. 5000 and 12% on any amount above it. If his total brokerage is Rs. 1400, find the deal value.","13333.3333","Our objective is to find the required quantity. | We apply the standard rule: | $$\(L + \frac{C - L \times r_1}{r_2}\)$$ | Plugging in the parameters: | $$\(13333.3333\)$$ | Calculating the final value. | Therefore, we get 13333.3333.","PASS"
"en","PCT-CP-003","PCT-QL-055","PCT-ES-003","Medium","reversePiecewiseRate","ABSOLUTE","Tax is 5% up to Rs. 10000 and 10% above it. If the total tax paid is Rs. 900, find the gross amount.","14000","We need to calculate the target value for this problem. | Using the appropriate formula: | $$\(L + \frac{C - L \times r_1}{r_2}\)$$ | Substitute the values: | $$\(14000\)$$ | Simplify the expression to get the result. | Thus, the answer is 14000.","PASS"
"en","PCT-CP-003","PCT-QL-014","PCT-ES-003","Medium","tieredCommission","ABSOLUTE","Commission is 10% up to Rs. 2000 and 15% above it. Find commission on sales of Rs. 3000.","350","We need to calculate the target value for this problem. | Using the appropriate formula: | $$\(threshold \times base\% + excess \times bonus\%\)$$ | Substitute the values: | $$\(350\)$$ | Simplify the expression to get the result. | Thus, the answer is 350.","PASS"
"en","PCT-CP-003","PCT-QL-017","PCT-ES-003","Medium","tieredTax","ABSOLUTE","Income up to Rs. 1000 is tax-free and the rest is taxed at 10%. Find tax on Rs. 1500.","50","We need to calculate the target value for this problem. | Using the appropriate formula: | $$\((income - exemption) \times tax\%\)$$ | Substitute the values: | $$\(500 \times 10\% = 50\)$$ | Simplify the expression to get the result. | Thus, the answer is 50.","PASS"
"en","PCT-CP-003","PCT-QL-020","PCT-ES-003","Hard","piecewiseRate","ABSOLUTE","Brokerage is charged at 15% up to 100 and 15% above it. Find the total brokerage on 600.","90","We need to calculate the target value for this problem. | Using the appropriate formula: | $$\(threshold \times base\% + excess \times extra\%\)$$ | Substitute the values: | $$\(90\)$$ | Simplify the expression to get the result. | Thus, the answer is 90.","PASS"
"en","PCT-CP-003","PCT-QL-021","PCT-ES-003","Medium","piecewiseRate","ABSOLUTE","Incentive is paid at 5% up to 1000 and 20% on the remaining amount. Find the total incentive on 2000.","250","Our objective is to find the required quantity. | We apply the standard rule: | $$\(threshold \times base\% + excess \times extra\%\)$$ | Plugging in the parameters: | $$\(250\)$$ | Calculating the final value. | Therefore, we get 250.","PASS"
"en","PCT-CP-003","PCT-QL-050","PCT-ES-003","Medium","multiTierPiecewiseRate","ABSOLUTE","Income tax is 5% up to Rs. 10000, 12% from Rs. 10000 to Rs. 15000, and 15% above Rs. 15000. Find the total tax on an income of Rs. 20000.","1850","Our objective is to find the required quantity. | We apply the standard rule: | $$\(\text{Slab-wise summation}\)$$ | Plugging in the parameters: | $$\(1850\)$$ | Calculating the final value. | Therefore, we get 1850.","PASS"
"en","PCT-CP-004","PCT-QL-023","PCT-ES-004","Hard","weightedSubgroup","PERCENT","40% people are men. 10% men and 60% women are graduates. Find total graduate percentage.","40%","Let's determine the final amount for the scenario. | The mathematical relationship is: | $$\(male\% \times maleTrait\% + female\% \times femaleTrait\%\)$$ | Inserting the given numbers: | $$\(40\)$$ | Solving it yields the final answer. | The computed result is 40%.","PASS"
"en","PCT-CP-004","PCT-QL-026","PCT-ES-004","Medium","hierarchicalPopulation","COUNT","In a population of 12000, 60% are urban residents. 25% of urban residents and 25% of rural residents are employed. Find the total employed population.","3000","We need to calculate the target value for this problem. | Using the appropriate formula: | $$\(total \times weighted\%\)$$ | Substitute the values: | $$\(3000\)$$ | Simplify the expression to get the result. | Thus, the answer is 3000.","PASS"
"en","PCT-CP-004","PCT-QL-029","PCT-ES-004","Medium","branchAggregation","PERCENT","50% of employees are in Department A. 10% of Department A and 60% of other departments completed training. Find the total trained percentage.","35%","Our objective is to find the required quantity. | We apply the standard rule: | $$\(A\% \times Atrait\% + B\% \times Btrait\%\)$$ | Plugging in the parameters: | $$\(35\)$$ | Calculating the final value. | Therefore, we get 35%.","PASS"
"en","PCT-CP-004","PCT-QL-030","PCT-ES-004","Hard","branchAggregation","PERCENT","50% belong to Category A. 50% of Category A and 60% of the remaining category qualify. Find the total qualifying percentage.","55%","Our objective is to find the required quantity. | We apply the standard rule: | $$\(A\% \times Atrait\% + B\% \times Btrait\%\)$$ | Plugging in the parameters: | $$\(55\)$$ | Calculating the final value. | Therefore, we get 55%.","PASS"
"en","PCT-CP-004","PCT-QL-023","PCT-ES-004","Medium","weightedSubgroup","PERCENT","40% people are men. 25% men and 25% women are graduates. Find total graduate percentage.","25%","Let's determine the final amount for the scenario. | The mathematical relationship is: | $$\(male\% \times maleTrait\% + female\% \times femaleTrait\%\)$$ | Inserting the given numbers: | $$\(25\)$$ | Solving it yields the final answer. | The computed result is 25%.","PASS"
"en","PCT-CP-004","PCT-QL-026","PCT-ES-004","Medium","hierarchicalPopulation","COUNT","In a population of 4000, 40% are urban residents. 50% of urban residents and 20% of rural residents are employed. Find the total employed population.","1280","Let's determine the final amount for the scenario. | The mathematical relationship is: | $$\(total \times weighted\%\)$$ | Inserting the given numbers: | $$\(1280\)$$ | Solving it yields the final answer. | The computed result is 1280.","PASS"
"en","PCT-CP-004","PCT-QL-029","PCT-ES-004","Hard","branchAggregation","PERCENT","40% of employees are in Department A. 25% of Department A and 10% of other departments completed training. Find the total trained percentage.","16%","Let's determine the final amount for the scenario. | The mathematical relationship is: | $$\(A\% \times Atrait\% + B\% \times Btrait\%\)$$ | Inserting the given numbers: | $$\(16\)$$ | Solving it yields the final answer. | The computed result is 16%.","PASS"
"en","PCT-CP-004","PCT-QL-030","PCT-ES-004","Hard","branchAggregation","PERCENT","60% belong to Category A. 40% of Category A and 40% of the remaining category qualify. Find the total qualifying percentage.","40%","We need to calculate the target value for this problem. | Using the appropriate formula: | $$\(A\% \times Atrait\% + B\% \times Btrait\%\)$$ | Substitute the values: | $$\(40\)$$ | Simplify the expression to get the result. | Thus, the answer is 40%.","PASS"
"en","PCT-CP-004","PCT-QL-023","PCT-ES-004","Hard","weightedSubgroup","PERCENT","50% people are men. 10% men and 40% women are graduates. Find total graduate percentage.","25%","Our objective is to find the required quantity. | We apply the standard rule: | $$\(male\% \times maleTrait\% + female\% \times femaleTrait\%\)$$ | Plugging in the parameters: | $$\(25\)$$ | Calculating the final value. | Therefore, we get 25%.","PASS"
"en","PCT-CP-004","PCT-QL-026","PCT-ES-004","Medium","hierarchicalPopulation","COUNT","In a population of 8000, 40% are urban residents. 40% of urban residents and 20% of rural residents are employed. Find the total employed population.","2240","Our objective is to find the required quantity. | We apply the standard rule: | $$\(total \times weighted\%\)$$ | Plugging in the parameters: | $$\(2240\)$$ | Calculating the final value. | Therefore, we get 2240.","PASS"
"en","PCT-CP-004","PCT-QL-029","PCT-ES-004","Hard","branchAggregation","PERCENT","25% of employees are in Department A. 60% of Department A and 40% of other departments completed training. Find the total trained percentage.","45%","Let's determine the final amount for the scenario. | The mathematical relationship is: | $$\(A\% \times Atrait\% + B\% \times Btrait\%\)$$ | Inserting the given numbers: | $$\(45\)$$ | Solving it yields the final answer. | The computed result is 45%.","PASS"
"en","PCT-CP-004","PCT-QL-030","PCT-ES-004","Hard","branchAggregation","PERCENT","60% belong to Category A. 10% of Category A and 5% of the remaining category qualify. Find the total qualifying percentage.","8%","We need to calculate the target value for this problem. | Using the appropriate formula: | $$\(A\% \times Atrait\% + B\% \times Btrait\%\)$$ | Substitute the values: | $$\(8\)$$ | Simplify the expression to get the result. | Thus, the answer is 8%.","PASS"
"en","PCT-CP-004","PCT-QL-023","PCT-ES-004","Medium","weightedSubgroup","PERCENT","40% people are men. 25% men and 60% women are graduates. Find total graduate percentage.","46%","Let's determine the final amount for the scenario. | The mathematical relationship is: | $$\(male\% \times maleTrait\% + female\% \times femaleTrait\%\)$$ | Inserting the given numbers: | $$\(46\)$$ | Solving it yields the final answer. | The computed result is 46%.","PASS"
"en","PCT-CP-004","PCT-QL-026","PCT-ES-004","Hard","hierarchicalPopulation","COUNT","In a population of 8000, 40% are urban residents. 25% of urban residents and 20% of rural residents are employed. Find the total employed population.","1760","Our objective is to find the required quantity. | We apply the standard rule: | $$\(total \times weighted\%\)$$ | Plugging in the parameters: | $$\(1760\)$$ | Calculating the final value. | Therefore, we get 1760.","PASS"
"en","PCT-CP-004","PCT-QL-029","PCT-ES-004","Hard","branchAggregation","PERCENT","50% of employees are in Department A. 20% of Department A and 20% of other departments completed training. Find the total trained percentage.","20%","Our objective is to find the required quantity. | We apply the standard rule: | $$\(A\% \times Atrait\% + B\% \times Btrait\%\)$$ | Plugging in the parameters: | $$\(20\)$$ | Calculating the final value. | Therefore, we get 20%.","PASS"
"en","PCT-CP-004","PCT-QL-030","PCT-ES-004","Medium","branchAggregation","PERCENT","50% belong to Category A. 40% of Category A and 10% of the remaining category qualify. Find the total qualifying percentage.","25%","Our objective is to find the required quantity. | We apply the standard rule: | $$\(A\% \times Atrait\% + B\% \times Btrait\%\)$$ | Plugging in the parameters: | $$\(25\)$$ | Calculating the final value. | Therefore, we get 25%.","PASS"
"en","PCT-CP-004","PCT-QL-023","PCT-ES-004","Hard","weightedSubgroup","PERCENT","60% people are men. 25% men and 20% women are graduates. Find total graduate percentage.","23%","We need to calculate the target value for this problem. | Using the appropriate formula: | $$\(male\% \times maleTrait\% + female\% \times femaleTrait\%\)$$ | Substitute the values: | $$\(23\)$$ | Simplify the expression to get the result. | Thus, the answer is 23%.","PASS"
"en","PCT-CP-004","PCT-QL-026","PCT-ES-004","Hard","hierarchicalPopulation","COUNT","In a population of 8000, 60% are urban residents. 40% of urban residents and 50% of rural residents are employed. Find the total employed population.","3520","Our objective is to find the required quantity. | We apply the standard rule: | $$\(total \times weighted\%\)$$ | Plugging in the parameters: | $$\(3520\)$$ | Calculating the final value. | Therefore, we get 3520.","PASS"
"en","PCT-CP-004","PCT-QL-029","PCT-ES-004","Medium","branchAggregation","PERCENT","40% of employees are in Department A. 40% of Department A and 10% of other departments completed training. Find the total trained percentage.","22%","Let's determine the final amount for the scenario. | The mathematical relationship is: | $$\(A\% \times Atrait\% + B\% \times Btrait\%\)$$ | Inserting the given numbers: | $$\(22\)$$ | Solving it yields the final answer. | The computed result is 22%.","PASS"
"en","PCT-CP-004","PCT-QL-030","PCT-ES-004","Hard","branchAggregation","PERCENT","40% belong to Category A. 50% of Category A and 75% of the remaining category qualify. Find the total qualifying percentage.","65%","Let's determine the final amount for the scenario. | The mathematical relationship is: | $$\(A\% \times Atrait\% + B\% \times Btrait\%\)$$ | Inserting the given numbers: | $$\(65\)$$ | Solving it yields the final answer. | The computed result is 65%.","PASS"
"en","PCT-CP-005","PCT-QL-032","PCT-ES-005","Hard","repeatedReplacement","PERCENT","A vessel has 200 litres of milk. 10 litres are taken out and replaced with water each time. After 2 operations, what percent of the original milk remains?","90.25%","Our objective is to find the required quantity. | We apply the standard rule: | $$\(\left(1 - \frac{replacement}{initial}\right)^n \times 100\)$$ | Plugging in the parameters: | $$\(90.25\)$$ | Calculating the final value. | Therefore, we get 90.25%.","PASS"
