"Question ID","Canonical Problem","Difficulty","Topology","Question Language ID","Explanation Style ID","Question","Answer","Explanation","Divisor","Remainder","Quotient","Dividend","Lower Bound","Upper Bound"
"NS-REM-002:CP-009:NS-REM-002-HUMAN-REVIEW-500:CP-009:26","CP-009","Hard","Direct Reconstruction","QL-027","ES-002","Find the dividend if divisor = 56, quotient = 4319, and remainder = 19.","241883","Apply the division formula.

Answer:

241883","56","19","4319","241883","",""
"NS-REM-002:CP-009:NS-REM-002-HUMAN-REVIEW-500:CP-009:27","CP-009","Easy","Direct Reconstruction","QL-027","ES-002","Find the dividend if divisor = 5, quotient = 5, and remainder = 4.","29","Apply the division formula.

Answer:

29","5","4","5","29","",""
"NS-REM-002:CP-009:NS-REM-002-HUMAN-REVIEW-500:CP-009:28","CP-009","Easy","Direct Reconstruction","QL-027","ES-002","Find the dividend if divisor = 15, quotient = 28, and remainder = 6.","426","Apply the division formula.

Answer:

426","15","6","28","426","",""
"NS-REM-002:CP-009:NS-REM-002-HUMAN-REVIEW-500:CP-009:29","CP-009","Medium","Direct Reconstruction","QL-029","ES-002","Dividend = ?

Divisor = 20

Quotient = 166

Remainder = 14","3334","Apply the division formula.

Answer:

3334","20","14","166","3334","",""
"NS-REM-002:CP-009:NS-REM-002-HUMAN-REVIEW-500:CP-009:30","CP-009","Medium","Direct Reconstruction","QL-028","ES-001","Determine the missing dividend when divisor = 18, quotient = 420, and remainder = 8.","7568","Dividend = Divisor * Quotient + Remainder

Substitute the values.

Answer:

7568","18","8","420","7568","",""
"NS-REM-002:CP-009:NS-REM-002-HUMAN-REVIEW-500:CP-009:31","CP-009","Medium","Direct Reconstruction","QL-027","ES-001","Find the dividend if divisor = 35, quotient = 88, and remainder = 27.","3107","Dividend = Divisor * Quotient + Remainder

Substitute the values.

Answer:

3107","35","27","88","3107","",""
"NS-REM-002:CP-009:NS-REM-002-HUMAN-REVIEW-500:CP-009:32","CP-009","Medium","Direct Reconstruction","QL-027","ES-001","Find the dividend if divisor = 8, quotient = 253, and remainder = 2.","2026","Dividend = Divisor * Quotient + Remainder

Substitute the values.

Answer:

2026","8","2","253","2026","",""
"NS-REM-002:CP-009:NS-REM-002-HUMAN-REVIEW-500:CP-009:33","CP-009","Medium","Direct Reconstruction","QL-028","ES-002","Determine the missing dividend when divisor = 15, quotient = 216, and remainder = 5.","3245","Apply the division formula.

Answer:

3245","15","5","216","3245","",""
"NS-REM-002:CP-009:NS-REM-002-HUMAN-REVIEW-500:CP-009:34","CP-009","Medium","Direct Reconstruction","QL-028","ES-002","Determine the missing dividend when divisor = 49, quotient = 79, and remainder = 22.","3893","Apply the division formula.

Answer:

3893","49","22","79","3893","",""
"NS-REM-002:CP-009:NS-REM-002-HUMAN-REVIEW-500:CP-009:35","CP-009","Medium","Direct Reconstruction","QL-027","ES-002","Find the dividend if divisor = 48, quotient = 373, and remainder = 3.","17907","Apply the division formula.

Answer:

17907","48","3","373","17907","",""
"NS-REM-002:CP-009:NS-REM-002-HUMAN-REVIEW-500:CP-009:36","CP-009","Hard","Direct Reconstruction","QL-029","ES-001","Dividend = ?

Divisor = 87

Quotient = 2106

Remainder = 71","183293","Dividend = Divisor * Quotient + Remainder

Substitute the values.

Answer:

183293","87","71","2106","183293","",""
"NS-REM-002:CP-009:NS-REM-002-HUMAN-REVIEW-500:CP-009:37","CP-009","Hard","Direct Reconstruction","QL-028","ES-002","Determine the missing dividend when divisor = 41, quotient = 893, and remainder = 23.","36636","Apply the division formula.

Answer:

36636","41","23","893","36636","",""
"NS-REM-002:CP-009:NS-REM-002-HUMAN-REVIEW-500:CP-009:38","CP-009","Easy","Direct Reconstruction","QL-027","ES-001","Find the dividend if divisor = 6, quotient = 29, and remainder = 4.","178","Dividend = Divisor * Quotient + Remainder

Substitute the values.

Answer:

178","6","4","29","178","",""
"NS-REM-002:CP-009:NS-REM-002-HUMAN-REVIEW-500:CP-009:39","CP-009","Medium","Direct Reconstruction","QL-029","ES-002","Dividend = ?

Divisor = 15

Quotient = 108

Remainder = 10","1630","Apply the division formula.

Answer:

1630","15","10","108","1630","",""
"NS-REM-002:CP-009:NS-REM-002-HUMAN-REVIEW-500:CP-009:40","CP-009","Hard","Direct Reconstruction","QL-028","ES-002","Determine the missing dividend when divisor = 61, quotient = 2068, and remainder = 38.","126186","Apply the division formula.

Answer:

126186","61","38","2068","126186","",""
"NS-REM-002:CP-009:NS-REM-002-HUMAN-REVIEW-500:CP-009:41","CP-009","Easy","Direct Reconstruction","QL-028","ES-002","Determine the missing dividend when divisor = 10, quotient = 25, and remainder = 8.","258","Apply the division formula.

Answer:

258","10","8","25","258","",""
"NS-REM-002:CP-009:NS-REM-002-HUMAN-REVIEW-500:CP-009:42","CP-009","Hard","Direct Reconstruction","QL-029","ES-001","Dividend = ?

Divisor = 37

Quotient = 3271

Remainder = 2","121029","Dividend = Divisor * Quotient + Remainder

Substitute the values.

Answer:

121029","37","2","3271","121029","",""
"NS-REM-002:CP-009:NS-REM-002-HUMAN-REVIEW-500:CP-009:43","CP-009","Easy","Direct Reconstruction","QL-029","ES-002","Dividend = ?

Divisor = 14

Quotient = 33

Remainder = 12","474","Apply the division formula.

Answer:

474","14","12","33","474","",""
"NS-REM-002:CP-009:NS-REM-002-HUMAN-REVIEW-500:CP-009:44","CP-009","Medium","Direct Reconstruction","QL-027","ES-002","Find the dividend if divisor = 46, quotient = 231, and remainder = 39.","10665","Apply the division formula.

Answer:

10665","46","39","231","10665","",""
"NS-REM-002:CP-009:NS-REM-002-HUMAN-REVIEW-500:CP-009:45","CP-009","Medium","Direct Reconstruction","QL-028","ES-002","Determine the missing dividend when divisor = 23, quotient = 345, and remainder = 10.","7945","Apply the division formula.

Answer:

7945","23","10","345","7945","",""
"NS-REM-002:CP-009:NS-REM-002-HUMAN-REVIEW-500:CP-009:46","CP-009","Medium","Direct Reconstruction","QL-028","ES-002","Determine the missing dividend when divisor = 8, quotient = 178, and remainder = 5.","1429","Apply the division formula.

Answer:

1429","8","5","178","1429","",""
"NS-REM-002:CP-009:NS-REM-002-HUMAN-REVIEW-500:CP-009:47","CP-009","Medium","Direct Reconstruction","QL-028","ES-001","Determine the missing dividend when divisor = 28, quotient = 156, and remainder = 6.","4374","Dividend = Divisor * Quotient + Remainder

Substitute the values.

Answer:

4374","28","6","156","4374","",""
"NS-REM-002:CP-009:NS-REM-002-HUMAN-REVIEW-500:CP-009:48","CP-009","Easy","Direct Reconstruction","QL-028","ES-001","Determine the missing dividend when divisor = 7, quotient = 6, and remainder = 3.","45","Dividend = Divisor * Quotient + Remainder

Substitute the values.

Answer:

45","7","3","6","45","",""
"NS-REM-002:CP-009:NS-REM-002-HUMAN-REVIEW-500:CP-009:49","CP-009","Hard","Direct Reconstruction","QL-027","ES-001","Find the dividend if divisor = 89, quotient = 591, and remainder = 35.","52634","Dividend = Divisor * Quotient + Remainder

Substitute the values.

Answer:

52634","89","35","591","52634","",""
"NS-REM-002:CP-009:NS-REM-002-HUMAN-REVIEW-500:CP-009:50","CP-009","Hard","Direct Reconstruction","QL-029","ES-002","Dividend = ?

Divisor = 7

Quotient = 3247

Remainder = 6","22735","Apply the division formula.

Answer:

22735","7","6","3247","22735","",""
"NS-REM-002:CP-009:NS-REM-002-HUMAN-REVIEW-500:CP-009:51","CP-009","Easy","Direct Reconstruction","QL-029","ES-001","Dividend = ?

Divisor = 14

Quotient = 26

Remainder = 13","377","Dividend = Divisor * Quotient + Remainder

Substitute the values.

Answer:

377","14","13","26","377","",""
"NS-REM-002:CP-009:NS-REM-002-HUMAN-REVIEW-500:CP-009:52","CP-009","Medium","Direct Reconstruction","QL-027","ES-001","Find the dividend if divisor = 47, quotient = 273, and remainder = 41.","12872","Dividend = Divisor * Quotient + Remainder

Substitute the values.

Answer:

12872","47","41","273","12872","",""
"NS-REM-002:CP-009:NS-REM-002-HUMAN-REVIEW-500:CP-009:53","CP-009","Medium","Direct Reconstruction","QL-029","ES-001","Dividend = ?

Divisor = 46

Quotient = 306

Remainder = 27","14103","Dividend = Divisor * Quotient + Remainder

Substitute the values.

Answer:

14103","46","27","306","14103","",""
"NS-REM-002:CP-009:NS-REM-002-HUMAN-REVIEW-500:CP-009:54","CP-009","Easy","Direct Reconstruction","QL-028","ES-002","Determine the missing dividend when divisor = 18, quotient = 47, and remainder = 4.","850","Apply the division formula.

Answer:

850","18","4","47","850","",""
"NS-REM-002:CP-009:NS-REM-002-HUMAN-REVIEW-500:CP-009:55","CP-009","Medium","Direct Reconstruction","QL-027","ES-001","Find the dividend if divisor = 45, quotient = 33, and remainder = 40.","1525","Dividend = Divisor * Quotient + Remainder

Substitute the values.

Answer:

1525","45","40","33","1525","",""
"NS-REM-002:CP-009:NS-REM-002-HUMAN-REVIEW-500:CP-009:56","CP-009","Easy","Direct Reconstruction","QL-027","ES-001","Find the dividend if divisor = 16, quotient = 37, and remainder = 0.","592","Dividend = Divisor * Quotient + Remainder

Substitute the values.

Answer:

592","16","0","37","592","",""
"NS-REM-002:CP-009:NS-REM-002-HUMAN-REVIEW-500:CP-009:57","CP-009","Medium","Direct Reconstruction","QL-029","ES-002","Dividend = ?

Divisor = 2

Quotient = 461

Remainder = 1","923","Apply the division formula.

Answer:

923","2","1","461","923","",""
"NS-REM-002:CP-009:NS-REM-002-HUMAN-REVIEW-500:CP-009:58","CP-009","Medium","Direct Reconstruction","QL-028","ES-001","Determine the missing dividend when divisor = 42, quotient = 221, and remainder = 24.","9306","Dividend = Divisor * Quotient + Remainder

Substitute the values.

Answer:

9306","42","24","221","9306","",""
"NS-REM-002:CP-009:NS-REM-002-HUMAN-REVIEW-500:CP-009:59","CP-009","Medium","Direct Reconstruction","QL-027","ES-001","Find the dividend if divisor = 48, quotient = 328, and remainder = 13.","15757","Dividend = Divisor * Quotient + Remainder

Substitute the values.

Answer:

15757","48","13","328","15757","",""
"NS-REM-002:CP-009:NS-REM-002-HUMAN-REVIEW-500:CP-009:60","CP-009","Medium","Direct Reconstruction","QL-027","ES-002","Find the dividend if divisor = 6, quotient = 368, and remainder = 3.","2211","Apply the division formula.

Answer:

2211","6","3","368","2211","",""
"NS-REM-002:CP-009:NS-REM-002-HUMAN-REVIEW-500:CP-009:61","CP-009","Easy","Direct Reconstruction","QL-029","ES-001","Dividend = ?

Divisor = 10

Quotient = 13

Remainder = 6","136","Dividend = Divisor * Quotient + Remainder

Substitute the values.

Answer:

136","10","6","13","136","",""
"NS-REM-002:CP-009:NS-REM-002-HUMAN-REVIEW-500:CP-009:62","CP-009","Hard","Direct Reconstruction","QL-027","ES-001","Find the dividend if divisor = 100, quotient = 2130, and remainder = 63.","213063","Dividend = Divisor * Quotient + Remainder

Substitute the values.

Answer:

213063","100","63","2130","213063","",""
"NS-REM-002:CP-009:NS-REM-002-HUMAN-REVIEW-500:CP-009:63","CP-009","Hard","Direct Reconstruction","QL-027","ES-002","Find the dividend if divisor = 66, quotient = 3018, and remainder = 10.","199198","Apply the division formula.

Answer:

199198","66","10","3018","199198","",""
"NS-REM-002:CP-009:NS-REM-002-HUMAN-REVIEW-500:CP-009:64","CP-009","Medium","Direct Reconstruction","QL-028","ES-001","Determine the missing dividend when divisor = 22, quotient = 295, and remainder = 21.","6511","Dividend = Divisor * Quotient + Remainder

Substitute the values.

Answer:

6511","22","21","295","6511","",""
"NS-REM-002:CP-009:NS-REM-002-HUMAN-REVIEW-500:CP-009:65","CP-009","Medium","Direct Reconstruction","QL-029","ES-001","Dividend = ?

Divisor = 20

Quotient = 364

Remainder = 14","7294","Dividend = Divisor * Quotient + Remainder

Substitute the values.

Answer:

7294","20","14","364","7294","",""
"NS-REM-002:CP-009:NS-REM-002-HUMAN-REVIEW-500:CP-009:66","CP-009","Easy","Direct Reconstruction","QL-028","ES-001","Determine the missing dividend when divisor = 19, quotient = 10, and remainder = 1.","191","Dividend = Divisor * Quotient + Remainder

Substitute the values.

Answer:

191","19","1","10","191","",""
"NS-REM-002:CP-009:NS-REM-002-HUMAN-REVIEW-500:CP-009:67","CP-009","Easy","Direct Reconstruction","QL-029","ES-002","Dividend = ?

Divisor = 12

Quotient = 15

Remainder = 8","188","Apply the division formula.

Answer:

188","12","8","15","188","",""
"NS-REM-002:CP-009:NS-REM-002-HUMAN-REVIEW-500:CP-009:68","CP-009","Medium","Direct Reconstruction","QL-029","ES-001","Dividend = ?

Divisor = 9

Quotient = 164

Remainder = 4","1480","Dividend = Divisor * Quotient + Remainder

Substitute the values.

Answer:

1480","9","4","164","1480","",""
"NS-REM-002:CP-009:NS-REM-002-HUMAN-REVIEW-500:CP-009:69","CP-009","Easy","Direct Reconstruction","QL-028","ES-002","Determine the missing dividend when divisor = 9, quotient = 25, and remainder = 0.","225","Apply the division formula.

Answer:

225","9","0","25","225","",""
"NS-REM-002:CP-009:NS-REM-002-HUMAN-REVIEW-500:CP-009:70","CP-009","Easy","Direct Reconstruction","QL-028","ES-002","Determine the missing dividend when divisor = 7, quotient = 27, and remainder = 6.","195","Apply the division formula.

Answer:

195","7","6","27","195","",""
"NS-REM-002:CP-009:NS-REM-002-HUMAN-REVIEW-500:CP-009:71","CP-009","Easy","Direct Reconstruction","QL-027","ES-001","Find the dividend if divisor = 6, quotient = 40, and remainder = 3.","243","Dividend = Divisor * Quotient + Remainder

Substitute the values.

Answer:

243","6","3","40","243","",""
"NS-REM-002:CP-009:NS-REM-002-HUMAN-REVIEW-500:CP-009:72","CP-009","Medium","Direct Reconstruction","QL-028","ES-001","Determine the missing dividend when divisor = 47, quotient = 202, and remainder = 32.","9526","Dividend = Divisor * Quotient + Remainder

Substitute the values.

Answer:

9526","47","32","202","9526","",""
"NS-REM-002:CP-009:NS-REM-002-HUMAN-REVIEW-500:CP-009:73","CP-009","Easy","Direct Reconstruction","QL-029","ES-001","Dividend = ?

Divisor = 19

Quotient = 50

Remainder = 1","951","Dividend = Divisor * Quotient + Remainder

Substitute the values.

Answer:

951","19","1","50","951","",""
"NS-REM-002:CP-009:NS-REM-002-HUMAN-REVIEW-500:CP-009:74","CP-009","Hard","Direct Reconstruction","QL-029","ES-001","Dividend = ?

Divisor = 7

Quotient = 256

Remainder = 3","1795","Dividend = Divisor * Quotient + Remainder

Substitute the values.

Answer:

1795","7","3","256","1795","",""
"NS-REM-002:CP-009:NS-REM-002-HUMAN-REVIEW-500:CP-009:75","CP-009","Easy","Direct Reconstruction","QL-028","ES-001","Determine the missing dividend when divisor = 18, quotient = 44, and remainder = 11.","803","Dividend = Divisor * Quotient + Remainder

Substitute the values.

Answer:

803","18","11","44","803","",""
"NS-REM-002:CP-009:NS-REM-002-HUMAN-REVIEW-500:CP-009:76","CP-009","Hard","Direct Reconstruction","QL-029","ES-001","Dividend = ?

Divisor = 21

Quotient = 361

Remainder = 20","7601","Dividend = Divisor * Quotient + Remainder

Substitute the values.

Answer:

7601","21","20","361","7601","",""
"NS-REM-002:CP-009:NS-REM-002-HUMAN-REVIEW-500:CP-009:77","CP-009","Medium","Direct Reconstruction","QL-028","ES-002","Determine the missing dividend when divisor = 20, quotient = 191, and remainder = 9.","3829","Apply the division formula.

Answer:

3829","20","9","191","3829","",""
"NS-REM-002:CP-009:NS-REM-002-HUMAN-REVIEW-500:CP-009:78","CP-009","Hard","Direct Reconstruction","QL-028","ES-002","Determine the missing dividend when divisor = 47, quotient = 785, and remainder = 2.","36897","Apply the division formula.

Answer:

36897","47","2","785","36897","",""
"NS-REM-002:CP-009:NS-REM-002-HUMAN-REVIEW-500:CP-009:79","CP-009","Easy","Direct Reconstruction","QL-029","ES-002","Dividend = ?

Divisor = 6

Quotient = 50

Remainder = 1","301","Apply the division formula.

Answer:

301","6","1","50","301","",""
"NS-REM-002:CP-009:NS-REM-002-HUMAN-REVIEW-500:CP-009:80","CP-009","Medium","Direct Reconstruction","QL-028","ES-002","Determine the missing dividend when divisor = 25, quotient = 326, and remainder = 11.","8161","Apply the division formula.

Answer:

8161","25","11","326","8161","",""
"NS-REM-002:CP-009:NS-REM-002-HUMAN-REVIEW-500:CP-009:81","CP-009","Medium","Direct Reconstruction","QL-028","ES-001","Determine the missing dividend when divisor = 26, quotient = 32, and remainder = 12.","844","Dividend = Divisor * Quotient + Remainder

Substitute the values.

Answer:

844","26","12","32","844","",""
"NS-REM-002:CP-009:NS-REM-002-HUMAN-REVIEW-500:CP-009:82","CP-009","Hard","Direct Reconstruction","QL-029","ES-001","Dividend = ?

Divisor = 53

Quotient = 4099

Remainder = 2","217249","Dividend = Divisor * Quotient + Remainder

Substitute the values.

Answer:

217249","53","2","4099","217249","",""
"NS-REM-002:CP-009:NS-REM-002-HUMAN-REVIEW-500:CP-009:83","CP-009","Easy","Direct Reconstruction","QL-029","ES-001","Dividend = ?

Divisor = 19

Quotient = 13

Remainder = 17","264","Dividend = Divisor * Quotient + Remainder

Substitute the values.

Answer:

264","19","17","13","264","",""
"NS-REM-002:CP-009:NS-REM-002-HUMAN-REVIEW-500:CP-009:84","CP-009","Medium","Direct Reconstruction","QL-028","ES-002","Determine the missing dividend when divisor = 12, quotient = 320, and remainder = 3.","3843","Apply the division formula.

Answer:

3843","12","3","320","3843","",""
"NS-REM-002:CP-009:NS-REM-002-HUMAN-REVIEW-500:CP-009:85","CP-009","Medium","Direct Reconstruction","QL-027","ES-001","Find the dividend if divisor = 44, quotient = 161, and remainder = 8.","7092","Dividend = Divisor * Quotient + Remainder

Substitute the values.

Answer:

7092","44","8","161","7092","",""
"NS-REM-002:CP-009:NS-REM-002-HUMAN-REVIEW-500:CP-009:86","CP-009","Medium","Direct Reconstruction","QL-027","ES-001","Find the dividend if divisor = 41, quotient = 448, and remainder = 40.","18408","Dividend = Divisor * Quotient + Remainder

Substitute the values.

Answer:

18408","41","40","448","18408","",""
"NS-REM-002:CP-009:NS-REM-002-HUMAN-REVIEW-500:CP-009:87","CP-009","Medium","Direct Reconstruction","QL-027","ES-001","Find the dividend if divisor = 44, quotient = 485, and remainder = 6.","21346","Dividend = Divisor * Quotient + Remainder

Substitute the values.

Answer:

21346","44","6","485","21346","",""
"NS-REM-002:CP-009:NS-REM-002-HUMAN-REVIEW-500:CP-009:88","CP-009","Easy","Direct Reconstruction","QL-029","ES-002","Dividend = ?

Divisor = 19

Quotient = 36

Remainder = 9","693","Apply the division formula.

Answer:

693","19","9","36","693","",""
"NS-REM-002:CP-009:NS-REM-002-HUMAN-REVIEW-500:CP-009:89","CP-009","Easy","Direct Reconstruction","QL-028","ES-001","Determine the missing dividend when divisor = 7, quotient = 43, and remainder = 4.","305","Dividend = Divisor * Quotient + Remainder

Substitute the values.

Answer:

305","7","4","43","305","",""
"NS-REM-002:CP-009:NS-REM-002-HUMAN-REVIEW-500:CP-009:90","CP-009","Easy","Direct Reconstruction","QL-027","ES-001","Find the dividend if divisor = 18, quotient = 29, and remainder = 10.","532","Dividend = Divisor * Quotient + Remainder

Substitute the values.

Answer:

532","18","10","29","532","",""
"NS-REM-002:CP-009:NS-REM-002-HUMAN-REVIEW-500:CP-009:91","CP-009","Medium","Direct Reconstruction","QL-027","ES-002","Find the dividend if divisor = 41, quotient = 118, and remainder = 4.","4842","Apply the division formula.

Answer:

4842","41","4","118","4842","",""
"NS-REM-002:CP-009:NS-REM-002-HUMAN-REVIEW-500:CP-009:92","CP-009","Hard","Direct Reconstruction","QL-029","ES-001","Dividend = ?

Divisor = 95

Quotient = 3248

Remainder = 11","308571","Dividend = Divisor * Quotient + Remainder

Substitute the values.

Answer:

308571","95","11","3248","308571","",""
"NS-REM-002:CP-009:NS-REM-002-HUMAN-REVIEW-500:CP-009:93","CP-009","Easy","Direct Reconstruction","QL-027","ES-001","Find the dividend if divisor = 9, quotient = 42, and remainder = 4.","382","Dividend = Divisor * Quotient + Remainder

Substitute the values.

Answer:

382","9","4","42","382","",""
"NS-REM-002:CP-009:NS-REM-002-HUMAN-REVIEW-500:CP-009:94","CP-009","Hard","Direct Reconstruction","QL-029","ES-001","Dividend = ?

Divisor = 77

Quotient = 3725

Remainder = 23","286848","Dividend = Divisor * Quotient + Remainder

Substitute the values.

Answer:

286848","77","23","3725","286848","",""
