"Question ID","Canonical Problem","Difficulty","Topology","Question Language ID","Explanation Style ID","Question","Answer","Explanation","Divisor","Remainder","Quotient","Dividend","Lower Bound","Upper Bound"
"NS-REM-002:CP-001:NS-REM-002-HUMAN-REVIEW-500:CP-001:50","CP-001","Hard","Direct Reconstruction","QL-003","ES-002","Find the number if divisor = 7, quotient = 1078, and remainder = 1.","7547","Apply the division formula.

Answer:

7547","7","1","1078","7547","",""
"NS-REM-002:CP-001:NS-REM-002-HUMAN-REVIEW-500:CP-001:51","CP-001","Easy","Direct Reconstruction","QL-002","ES-001","On dividing a number by 20, the quotient is 16 and the remainder is 17. Find the number.","337","Dividend = Divisor * Quotient + Remainder

Substitute the values.

Answer:

337","20","17","16","337","",""
"NS-REM-002:CP-001:NS-REM-002-HUMAN-REVIEW-500:CP-001:52","CP-001","Hard","Direct Reconstruction","QL-003","ES-002","Find the number if divisor = 32, quotient = 279, and remainder = 20.","8948","Apply the division formula.

Answer:

8948","32","20","279","8948","",""
"NS-REM-002:CP-001:NS-REM-002-HUMAN-REVIEW-500:CP-001:53","CP-001","Medium","Direct Reconstruction","QL-001","ES-002","A number when divided by 41 gives quotient 135 and remainder 7. Find the number.","5542","Apply the division formula.

Answer:

5542","41","7","135","5542","",""
"NS-REM-002:CP-001:NS-REM-002-HUMAN-REVIEW-500:CP-001:54","CP-001","Hard","Direct Reconstruction","QL-002","ES-002","On dividing a number by 18, the quotient is 3234 and the remainder is 8. Find the number.","58220","Apply the division formula.

Answer:

58220","18","8","3234","58220","",""
"NS-REM-002:CP-001:NS-REM-002-HUMAN-REVIEW-500:CP-001:55","CP-001","Easy","Direct Reconstruction","QL-005","ES-001","Dividend = ?

Divisor = 11

Quotient = 32

Remainder = 5","357","Dividend = Divisor * Quotient + Remainder

Substitute the values.

Answer:

357","11","5","32","357","",""
"NS-REM-002:CP-001:NS-REM-002-HUMAN-REVIEW-500:CP-001:56","CP-001","Medium","Direct Reconstruction","QL-005","ES-002","Dividend = ?

Divisor = 21

Quotient = 255

Remainder = 6","5361","Apply the division formula.

Answer:

5361","21","6","255","5361","",""
"NS-REM-002:CP-001:NS-REM-002-HUMAN-REVIEW-500:CP-001:57","CP-001","Easy","Direct Reconstruction","QL-004","ES-001","Find the dividend.

Divisor = 17

Quotient = 2

Remainder = 15","49","Dividend = Divisor * Quotient + Remainder

Substitute the values.

Answer:

49","17","15","2","49","",""
"NS-REM-002:CP-001:NS-REM-002-HUMAN-REVIEW-500:CP-001:58","CP-001","Medium","Direct Reconstruction","QL-003","ES-002","Find the number if divisor = 19, quotient = 69, and remainder = 3.","1314","Apply the division formula.

Answer:

1314","19","3","69","1314","",""
"NS-REM-002:CP-001:NS-REM-002-HUMAN-REVIEW-500:CP-001:59","CP-001","Medium","Direct Reconstruction","QL-001","ES-002","A number when divided by 32 gives quotient 441 and remainder 5. Find the number.","14117","Apply the division formula.

Answer:

14117","32","5","441","14117","",""
"NS-REM-002:CP-001:NS-REM-002-HUMAN-REVIEW-500:CP-001:60","CP-001","Medium","Direct Reconstruction","QL-003","ES-002","Find the number if divisor = 6, quotient = 329, and remainder = 1.","1975","Apply the division formula.

Answer:

1975","6","1","329","1975","",""
"NS-REM-002:CP-001:NS-REM-002-HUMAN-REVIEW-500:CP-001:61","CP-001","Easy","Direct Reconstruction","QL-001","ES-001","A number when divided by 13 gives quotient 37 and remainder 7. Find the number.","488","Dividend = Divisor * Quotient + Remainder

Substitute the values.

Answer:

488","13","7","37","488","",""
"NS-REM-002:CP-001:NS-REM-002-HUMAN-REVIEW-500:CP-001:62","CP-001","Easy","Direct Reconstruction","QL-001","ES-002","A number when divided by 7 gives quotient 44 and remainder 4. Find the number.","312","Apply the division formula.

Answer:

312","7","4","44","312","",""
"NS-REM-002:CP-001:NS-REM-002-HUMAN-REVIEW-500:CP-001:63","CP-001","Medium","Direct Reconstruction","QL-004","ES-001","Find the dividend.

Divisor = 29

Quotient = 453

Remainder = 10","13147","Dividend = Divisor * Quotient + Remainder

Substitute the values.

Answer:

13147","29","10","453","13147","",""
"NS-REM-002:CP-001:NS-REM-002-HUMAN-REVIEW-500:CP-001:64","CP-001","Medium","Direct Reconstruction","QL-002","ES-001","On dividing a number by 21, the quotient is 190 and the remainder is 20. Find the number.","4010","Dividend = Divisor * Quotient + Remainder

Substitute the values.

Answer:

4010","21","20","190","4010","",""
"NS-REM-002:CP-001:NS-REM-002-HUMAN-REVIEW-500:CP-001:65","CP-001","Hard","Direct Reconstruction","QL-005","ES-001","Dividend = ?

Divisor = 41

Quotient = 3595

Remainder = 5","147400","Dividend = Divisor * Quotient + Remainder

Substitute the values.

Answer:

147400","41","5","3595","147400","",""
"NS-REM-002:CP-001:NS-REM-002-HUMAN-REVIEW-500:CP-001:66","CP-001","Easy","Direct Reconstruction","QL-001","ES-002","A number when divided by 19 gives quotient 2 and remainder 13. Find the number.","51","Apply the division formula.

Answer:

51","19","13","2","51","",""
"NS-REM-002:CP-001:NS-REM-002-HUMAN-REVIEW-500:CP-001:67","CP-001","Easy","Direct Reconstruction","QL-003","ES-001","Find the number if divisor = 15, quotient = 13, and remainder = 3.","198","Dividend = Divisor * Quotient + Remainder

Substitute the values.

Answer:

198","15","3","13","198","",""
"NS-REM-002:CP-001:NS-REM-002-HUMAN-REVIEW-500:CP-001:68","CP-001","Easy","Direct Reconstruction","QL-002","ES-002","On dividing a number by 17, the quotient is 6 and the remainder is 12. Find the number.","114","Apply the division formula.

Answer:

114","17","12","6","114","",""
"NS-REM-002:CP-001:NS-REM-002-HUMAN-REVIEW-500:CP-001:69","CP-001","Hard","Direct Reconstruction","QL-002","ES-002","On dividing a number by 77, the quotient is 3095 and the remainder is 35. Find the number.","238350","Apply the division formula.

Answer:

238350","77","35","3095","238350","",""
"NS-REM-002:CP-001:NS-REM-002-HUMAN-REVIEW-500:CP-001:70","CP-001","Easy","Direct Reconstruction","QL-002","ES-002","On dividing a number by 15, the quotient is 5 and the remainder is 12. Find the number.","87","Apply the division formula.

Answer:

87","15","12","5","87","",""
"NS-REM-002:CP-001:NS-REM-002-HUMAN-REVIEW-500:CP-001:71","CP-001","Easy","Direct Reconstruction","QL-004","ES-001","Find the dividend.

Divisor = 11

Quotient = 32

Remainder = 10","362","Dividend = Divisor * Quotient + Remainder

Substitute the values.

Answer:

362","11","10","32","362","",""
"NS-REM-002:CP-001:NS-REM-002-HUMAN-REVIEW-500:CP-001:72","CP-001","Medium","Direct Reconstruction","QL-003","ES-001","Find the number if divisor = 35, quotient = 193, and remainder = 30.","6785","Dividend = Divisor * Quotient + Remainder

Substitute the values.

Answer:

6785","35","30","193","6785","",""
"NS-REM-002:CP-001:NS-REM-002-HUMAN-REVIEW-500:CP-001:73","CP-001","Hard","Direct Reconstruction","QL-003","ES-001","Find the number if divisor = 55, quotient = 3970, and remainder = 0.","218350","Dividend = Divisor * Quotient + Remainder

Substitute the values.

Answer:

218350","55","0","3970","218350","",""
"NS-REM-002:CP-001:NS-REM-002-HUMAN-REVIEW-500:CP-001:74","CP-001","Hard","Direct Reconstruction","QL-003","ES-002","Find the number if divisor = 82, quotient = 3074, and remainder = 46.","252114","Apply the division formula.

Answer:

252114","82","46","3074","252114","",""
"NS-REM-002:CP-001:NS-REM-002-HUMAN-REVIEW-500:CP-001:75","CP-001","Easy","Direct Reconstruction","QL-005","ES-001","Dividend = ?

Divisor = 9

Quotient = 50

Remainder = 0","450","Dividend = Divisor * Quotient + Remainder

Substitute the values.

Answer:

450","9","0","50","450","",""
"NS-REM-002:CP-001:NS-REM-002-HUMAN-REVIEW-500:CP-001:76","CP-001","Medium","Direct Reconstruction","QL-002","ES-002","On dividing a number by 36, the quotient is 439 and the remainder is 30. Find the number.","15834","Apply the division formula.

Answer:

15834","36","30","439","15834","",""
"NS-REM-002:CP-001:NS-REM-002-HUMAN-REVIEW-500:CP-001:77","CP-001","Medium","Direct Reconstruction","QL-003","ES-002","Find the number if divisor = 35, quotient = 450, and remainder = 6.","15756","Apply the division formula.

Answer:

15756","35","6","450","15756","",""
"NS-REM-002:CP-001:NS-REM-002-HUMAN-REVIEW-500:CP-001:78","CP-001","Hard","Direct Reconstruction","QL-004","ES-002","Find the dividend.

Divisor = 41

Quotient = 1628

Remainder = 0","66748","Apply the division formula.

Answer:

66748","41","0","1628","66748","",""
"NS-REM-002:CP-001:NS-REM-002-HUMAN-REVIEW-500:CP-001:79","CP-001","Easy","Direct Reconstruction","QL-002","ES-002","On dividing a number by 18, the quotient is 30 and the remainder is 9. Find the number.","549","Apply the division formula.

Answer:

549","18","9","30","549","",""
"NS-REM-002:CP-001:NS-REM-002-HUMAN-REVIEW-500:CP-001:80","CP-001","Medium","Direct Reconstruction","QL-004","ES-002","Find the dividend.

Divisor = 11

Quotient = 177

Remainder = 10","1957","Apply the division formula.

Answer:

1957","11","10","177","1957","",""
"NS-REM-002:CP-001:NS-REM-002-HUMAN-REVIEW-500:CP-001:81","CP-001","Medium","Direct Reconstruction","QL-004","ES-001","Find the dividend.

Divisor = 21

Quotient = 416

Remainder = 18","8754","Dividend = Divisor * Quotient + Remainder

Substitute the values.

Answer:

8754","21","18","416","8754","",""
"NS-REM-002:CP-001:NS-REM-002-HUMAN-REVIEW-500:CP-001:82","CP-001","Easy","Direct Reconstruction","QL-001","ES-001","A number when divided by 14 gives quotient 4 and remainder 7. Find the number.","63","Dividend = Divisor * Quotient + Remainder

Substitute the values.

Answer:

63","14","7","4","63","",""
"NS-REM-002:CP-001:NS-REM-002-HUMAN-REVIEW-500:CP-001:83","CP-001","Medium","Direct Reconstruction","QL-001","ES-001","A number when divided by 13 gives quotient 444 and remainder 12. Find the number.","5784","Dividend = Divisor * Quotient + Remainder

Substitute the values.

Answer:

5784","13","12","444","5784","",""
"NS-REM-002:CP-001:NS-REM-002-HUMAN-REVIEW-500:CP-001:84","CP-001","Medium","Direct Reconstruction","QL-002","ES-002","On dividing a number by 34, the quotient is 292 and the remainder is 29. Find the number.","9957","Apply the division formula.

Answer:

9957","34","29","292","9957","",""
"NS-REM-002:CP-001:NS-REM-002-HUMAN-REVIEW-500:CP-001:85","CP-001","Hard","Direct Reconstruction","QL-002","ES-001","On dividing a number by 20, the quotient is 3387 and the remainder is 0. Find the number.","67740","Dividend = Divisor * Quotient + Remainder

Substitute the values.

Answer:

67740","20","0","3387","67740","",""
"NS-REM-002:CP-001:NS-REM-002-HUMAN-REVIEW-500:CP-001:86","CP-001","Easy","Direct Reconstruction","QL-001","ES-001","A number when divided by 10 gives quotient 42 and remainder 7. Find the number.","427","Dividend = Divisor * Quotient + Remainder

Substitute the values.

Answer:

427","10","7","42","427","",""
"NS-REM-002:CP-001:NS-REM-002-HUMAN-REVIEW-500:CP-001:87","CP-001","Easy","Direct Reconstruction","QL-002","ES-002","On dividing a number by 6, the quotient is 15 and the remainder is 2. Find the number.","92","Apply the division formula.

Answer:

92","6","2","15","92","",""
"NS-REM-002:CP-001:NS-REM-002-HUMAN-REVIEW-500:CP-001:88","CP-001","Hard","Direct Reconstruction","QL-003","ES-001","Find the number if divisor = 30, quotient = 2514, and remainder = 25.","75445","Dividend = Divisor * Quotient + Remainder

Substitute the values.

Answer:

75445","30","25","2514","75445","",""
"NS-REM-002:CP-001:NS-REM-002-HUMAN-REVIEW-500:CP-001:89","CP-001","Easy","Direct Reconstruction","QL-002","ES-002","On dividing a number by 9, the quotient is 45 and the remainder is 2. Find the number.","407","Apply the division formula.

Answer:

407","9","2","45","407","",""
"NS-REM-002:CP-001:NS-REM-002-HUMAN-REVIEW-500:CP-001:90","CP-001","Easy","Direct Reconstruction","QL-003","ES-002","Find the number if divisor = 17, quotient = 19, and remainder = 1.","324","Apply the division formula.

Answer:

324","17","1","19","324","",""
"NS-REM-002:CP-001:NS-REM-002-HUMAN-REVIEW-500:CP-001:91","CP-001","Easy","Direct Reconstruction","QL-001","ES-002","A number when divided by 3 gives quotient 42 and remainder 1. Find the number.","127","Apply the division formula.

Answer:

127","3","1","42","127","",""
"NS-REM-002:CP-001:NS-REM-002-HUMAN-REVIEW-500:CP-001:92","CP-001","Hard","Direct Reconstruction","QL-005","ES-002","Dividend = ?

Divisor = 2

Quotient = 3832

Remainder = 0","7664","Apply the division formula.

Answer:

7664","2","0","3832","7664","",""
"NS-REM-002:CP-001:NS-REM-002-HUMAN-REVIEW-500:CP-001:93","CP-001","Hard","Direct Reconstruction","QL-003","ES-001","Find the number if divisor = 78, quotient = 2193, and remainder = 47.","171101","Dividend = Divisor * Quotient + Remainder

Substitute the values.

Answer:

171101","78","47","2193","171101","",""
"NS-REM-002:CP-001:NS-REM-002-HUMAN-REVIEW-500:CP-001:94","CP-001","Easy","Direct Reconstruction","QL-001","ES-001","A number when divided by 6 gives quotient 25 and remainder 2. Find the number.","152","Dividend = Divisor * Quotient + Remainder

Substitute the values.

Answer:

152","6","2","25","152","",""
"NS-REM-002:CP-001:NS-REM-002-HUMAN-REVIEW-500:CP-001:95","CP-001","Easy","Direct Reconstruction","QL-003","ES-002","Find the number if divisor = 7, quotient = 22, and remainder = 0.","154","Apply the division formula.

Answer:

154","7","0","22","154","",""
"NS-REM-002:CP-001:NS-REM-002-HUMAN-REVIEW-500:CP-001:96","CP-001","Medium","Direct Reconstruction","QL-004","ES-002","Find the dividend.

Divisor = 24

Quotient = 201

Remainder = 12","4836","Apply the division formula.

Answer:

4836","24","12","201","4836","",""
