language,cpId,qlId,esId,difficulty,taskKind,answerType,question,answer,explanation,validation
"pa","PCT-CP-004","PCT-QL-008","PCT-ES-004","Medium","reversePercentageMapping","PERCENT","If 20% of the books equals 100, what percent of the books is 250?","$$50\%$$","Here, 20% of the books equals 100. | \[\Rightarrow 20\%\rightarrow100\] | To determine the value of 1%, divide 100 by 20. | \[\Rightarrow 1\%=\frac{100}{20}=5\] | Now compare 250 with the value of 1% to find the required percentage. | \[\Rightarrow \text{Required percent}=\frac{250}{5}=50\%\] | Therefore 250 is 50% of the books. | \[\Rightarrow \text{Required percent}=50\%\]","PASS"
"pa","PCT-CP-005","PCT-QL-010","PCT-ES-005","Easy","ratioToPercentage","PERCENT","The ratio of two parts is 5:1. Express the second part as a percentage of the whole.","$$16.67\%$$","First add the ratio parts to get the whole number of equal parts. | \[\Rightarrow \text{Total parts}=5+1=6\] | The second part accounts for 1 out of these 6 parts. | \[\Rightarrow \text{Share fraction}=\frac{1}{6}\] | Convert that share into a percentage. | \[\Rightarrow \text{Required percent}=\frac{1}{6}\times100=16.67\%\] | Therefore the second part corresponds to 16.67%. | \[\Rightarrow \text{second part}=16.67\%\]","PASS"
"pa","PCT-CP-006","PCT-QL-012","PCT-ES-006","Easy","complementaryPercentage","PERCENT","A person keeps 15% of the income as savings. What percent of the income is spent on expenditure?","$$85\%$$","The full quantity is always 100%. | \[\Rightarrow savings+expenditure=100\%\] | So subtract 15% from 100% to get the remaining percentage. | \[\Rightarrow expenditure=100\%-15\%=85\%\] | Therefore the expenditure percentage is 85%. | \[\Rightarrow \text{expenditure}=85\%\]","PASS"
"pa","PCT-CP-007","PCT-QL-014","PCT-ES-007","Medium","differenceBetweenPercentageParts","PERCENT","35% of the monthly budget goes to food expenses and 20% goes to transport expenses. Find the percentage difference.","$$15\%$$","Both parts are already given as percentages of the same whole. | \[\Rightarrow food expenses=35\%,\ transport expenses=20\%\] | So subtract the smaller percentage from the larger percentage. | \[\Rightarrow \text{Difference}=35\%-20\%=15\%\] | Therefore the percentage difference is 15%. | \[\Rightarrow \text{Difference}=15\%\]","PASS"
"pa","PCT-CP-008","PCT-QL-016","PCT-ES-008","Medium","percentagePartition","ABSOLUTE","A monthly expenses of Rs. 12000 is divided as 35% rent, 20% food, and 45% transport. Find the amount spent on rent.","$$4200$$","The whole monthly expenses corresponds to 100%. | \[\Rightarrow 100\%\rightarrowRs. 12000\] | So the value corresponding to 1% is obtained by dividing Rs. 12000 by 100. | \[\Rightarrow 1\%=\frac{12000}{100}=120\] | Now multiply the value of 1% by 35 to find the rent. | \[\Rightarrow 35\%=120\times35=4200\] | Therefore the rent count is Rs. 4200. | \[\Rightarrow \text{rent}=4200\]","PASS"
"pa","PCT-CP-009","PCT-QL-018","PCT-ES-009","Medium","missingPercentage","PERCENT","In a budget, 25% goes to marketing, 25% to salaries, and 10% to rent. Find the missing percentage for other expenses.","$$40\%$$","The full distribution adds up to 100%. | \[\Rightarrow marketing+salaries+rent+other expenses=100\%\] | First add the known percentages. | \[\Rightarrow 25\%+25\%+10\%=60\%\] | Now subtract that total from 100% to get the missing percentage. | \[\Rightarrow other expenses=100\%-60\%=40\%\] | Therefore the missing percentage is 40%. | \[\Rightarrow \text{other expenses}=40\%\]","PASS"
"pa","PCT-CP-010","PCT-QL-020","PCT-ES-010","Hard","multiCategoryPercentageDistribution","ABSOLUTE","Out of monthly expenses worth Rs. 30000, 35% is spent on food, 25% on rent, 15% on transport, and the remaining 25% on education. Find the amount spent on education.","$$7500$$","The whole monthly expenses corresponds to 100%. | \[\Rightarrow 100\%\rightarrowRs. 30000\] | So the value corresponding to 1% is obtained by dividing Rs. 30000 by 100. | \[\Rightarrow 1\%=\frac{30000}{100}=300\] | Now multiply the value of 1% by the percentage for education. | \[\Rightarrow 25\%=300\times25=7500\] | Therefore the value for education is Rs. 7500. | \[\Rightarrow \text{education}=7500\]","PASS"
"pa","PCT-CP-001","PCT-QL-001","PCT-ES-001","Easy","wholeFromPart","COUNT","30% of the students are girls. If the number of girls is 240, find the total number of students.","$$800$$","Here, 30% of the students equals 240. | \[\Rightarrow 30\%\rightarrow240\] | To determine the value of 1%, divide 240 by 30. | \[\Rightarrow 1\%=\frac{240}{30}=8\] | Now multiply the value of 1% by 100 to get the whole. | \[\Rightarrow 100\%=8\times100=800\] | Therefore the total students is 800. | \[\Rightarrow \text{Total students}=800\]","PASS"
"pa","PCT-CP-002","PCT-QL-003","PCT-ES-002","Easy","anotherPercentageFromKnownPercentage","ABSOLUTE","If 25% of the income equals Rs. 12500, find 50% of the same income.","$$25000$$","Here, 25% of the income equals Rs. 12500. | \[\Rightarrow 25\%\rightarrowRs. 12500\] | First find the value corresponding to 1% by dividing Rs. 12500 by 25. | \[\Rightarrow 1\%=\frac{12500}{25}=500\] | Now multiply the value of 1% by 50 to get 50%. | \[\Rightarrow 50\%=500\times50=25000\] | Therefore 50% of the income is Rs. 25000. | \[\Rightarrow \text{expenditure}=25000\]","PASS"
"pa","PCT-CP-003","PCT-QL-005","PCT-ES-003","Easy","percentageFromPartAndWhole","PERCENT","Out of 360 students, 144 are girls. Find what percent of the students are girls.","$$40\%$$","The whole students corresponds to 100%. | \[\Rightarrow 100\%\rightarrow360\] | So 1% is obtained by dividing 360 by 100. | \[\Rightarrow 1\%=\frac{360}{100}=3.6\] | Now compare 144 with the value of 1% to get the required percentage. | \[\Rightarrow \text{Required percent}=\frac{144}{3.6}=40\%\] | Therefore 144 is 40% of the students. | \[\Rightarrow \text{girls}=40\%\]","PASS"
"pa","PCT-CP-004","PCT-QL-007","PCT-ES-004","Medium","reversePercentageMapping","PERCENT","If 25% of the salary is Rs. 1500, then Rs. 1500 is what percent of the same salary?","$$25\%$$","Here, 25% of the salary equals Rs. 1500. | \[\Rightarrow 25\%\rightarrowRs. 1500\] | To determine the value of 1%, divide Rs. 1500 by 25. | \[\Rightarrow 1\%=\frac{1500}{25}=60\] | Now compare Rs. 1500 with the value of 1% to find the required percentage. | \[\Rightarrow \text{Required percent}=\frac{1500}{60}=25\%\] | Therefore Rs. 1500 is 25% of the salary. | \[\Rightarrow \text{Required percent}=25\%\]","PASS"
"pa","PCT-CP-005","PCT-QL-009","PCT-ES-005","Easy","ratioToPercentage","PERCENT","A quantity is divided in the ratio 1:2. Find the percentage corresponding to the first part.","$$33.33\%$$","First add the ratio parts to get the whole number of equal parts. | \[\Rightarrow \text{Total parts}=1+2=3\] | The first part accounts for 1 out of these 3 parts. | \[\Rightarrow \text{Share fraction}=\frac{1}{3}\] | Convert that share into a percentage. | \[\Rightarrow \text{Required percent}=\frac{1}{3}\times100=33.33\%\] | Therefore the first part corresponds to 33.33%. | \[\Rightarrow \text{first part}=33.33\%\]","PASS"
"pa","PCT-CP-006","PCT-QL-011","PCT-ES-006","Easy","complementaryPercentage","PERCENT","If 30% of the class are girls, find the percentage of boys.","$$70\%$$","The full quantity is always 100%. | \[\Rightarrow girls+boys=100\%\] | So subtract 30% from 100% to get the remaining percentage. | \[\Rightarrow boys=100\%-30\%=70\%\] | Therefore the boys percentage is 70%. | \[\Rightarrow \text{boys}=70\%\]","PASS"
"pa","PCT-CP-007","PCT-QL-013","PCT-ES-007","Easy","differenceBetweenPercentageParts","PERCENT","35% of the students are boys and 20% are girls. Find the difference between these percentages.","$$15\%$$","Both parts are already given as percentages of the same whole. | \[\Rightarrow boys=35\%,\ girls=20\%\] | So subtract the smaller percentage from the larger percentage. | \[\Rightarrow \text{Difference}=35\%-20\%=15\%\] | Therefore the percentage difference is 15%. | \[\Rightarrow \text{Difference}=15\%\]","PASS"
"pa","PCT-CP-008","PCT-QL-015","PCT-ES-008","Medium","percentagePartition","COUNT","A group of 400 students is divided as 35% girls, 20% boys, and 45% other students. Find the number of girls.","$$140$$","The whole students corresponds to 100%. | \[\Rightarrow 100\%\rightarrow400\] | So the value corresponding to 1% is obtained by dividing 400 by 100. | \[\Rightarrow 1\%=\frac{400}{100}=4\] | Now multiply the value of 1% by 35 to find the girls. | \[\Rightarrow 35\%=4\times35=140\] | Therefore the girls count is 140. | \[\Rightarrow \text{girls}=140\]","PASS"
"pa","PCT-CP-009","PCT-QL-017","PCT-ES-009","Easy","missingPercentage","PERCENT","35% is spent on food, 15% on rent, and 15% on transport. Find the remaining percentage for remaining.","$$35\%$$","The full distribution adds up to 100%. | \[\Rightarrow food+rent+transport+remaining=100\%\] | First add the known percentages. | \[\Rightarrow 35\%+15\%+15\%=65\%\] | Now subtract that total from 100% to get the missing percentage. | \[\Rightarrow remaining=100\%-65\%=35\%\] | Therefore the missing percentage is 35%. | \[\Rightarrow \text{remaining}=35\%\]","PASS"
"pa","PCT-CP-010","PCT-QL-019","PCT-ES-010","Medium","multiCategoryPercentageDistribution","COUNT","In a population of 5000, 35% are males, 35% are females, and 30% are children. Find the number of children.","$$1500$$","The whole population corresponds to 100%. | \[\Rightarrow 100\%\rightarrow5000\] | So the value corresponding to 1% is obtained by dividing 5000 by 100. | \[\Rightarrow 1\%=\frac{5000}{100}=50\] | Now multiply the value of 1% by the percentage for children. | \[\Rightarrow 30\%=50\times30=1500\] | Therefore the value for children is 1500. | \[\Rightarrow \text{children}=1500\]","PASS"
"pa","PCT-CP-001","PCT-QL-002","PCT-ES-001","Easy","wholeFromPart","ABSOLUTE","10% of the monthly income is kept aside as savings. If these savings are Rs. 4000, find the total monthly income.","$$40000$$","Here, 10% of the monthly income equals Rs. 4000. | \[\Rightarrow 10\%\rightarrowRs. 4000\] | To determine the value of 1%, divide Rs. 4000 by 10. | \[\Rightarrow 1\%=\frac{4000}{10}=400\] | Now multiply the value of 1% by 100 to get the whole. | \[\Rightarrow 100\%=400\times100=40000\] | Therefore the total monthly income is Rs. 40000. | \[\Rightarrow \text{Total monthly income}=40000\]","PASS"
"pa","PCT-CP-002","PCT-QL-004","PCT-ES-002","Medium","anotherPercentageFromKnownPercentage","COUNT","If 20% of the students equals 56, how many students correspond to 45%?","$$126$$","Here, 20% of the students equals 56. | \[\Rightarrow 20\%\rightarrow56\] | First find the value corresponding to 1% by dividing 56 by 20. | \[\Rightarrow 1\%=\frac{56}{20}=2.8\] | Now multiply the value of 1% by 45 to get 45%. | \[\Rightarrow 45\%=2.8\times45=126\] | Therefore 45% of the students is 126. | \[\Rightarrow \text{students}=126\]","PASS"
"pa","PCT-CP-003","PCT-QL-006","PCT-ES-003","Medium","percentageFromPartAndWhole","PERCENT","A person keeps Rs. 6000 as savings out of a total income of Rs. 20000. Find the percentage of savings.","$$30\%$$","The whole income corresponds to 100%. | \[\Rightarrow 100\%\rightarrowRs. 20000\] | So 1% is obtained by dividing Rs. 20000 by 100. | \[\Rightarrow 1\%=\frac{20000}{100}=200\] | Now compare Rs. 6000 with the value of 1% to get the required percentage. | \[\Rightarrow \text{Required percent}=\frac{6000}{200}=30\%\] | Therefore Rs. 6000 is 30% of the income. | \[\Rightarrow \text{savings}=30\%\]","PASS"
"pa","PCT-CP-004","PCT-QL-008","PCT-ES-004","Medium","reversePercentageMapping","PERCENT","If 30% of the books equals 120, what percent of the books is 60?","$$15\%$$","Here, 30% of the books equals 120. | \[\Rightarrow 30\%\rightarrow120\] | To determine the value of 1%, divide 120 by 30. | \[\Rightarrow 1\%=\frac{120}{30}=4\] | Now compare 60 with the value of 1% to find the required percentage. | \[\Rightarrow \text{Required percent}=\frac{60}{4}=15\%\] | Therefore 60 is 15% of the books. | \[\Rightarrow \text{Required percent}=15\%\]","PASS"
"pa","PCT-CP-005","PCT-QL-010","PCT-ES-005","Easy","ratioToPercentage","PERCENT","The ratio of two parts is 2:3. Express the second part as a percentage of the whole.","$$60\%$$","First add the ratio parts to get the whole number of equal parts. | \[\Rightarrow \text{Total parts}=2+3=5\] | The second part accounts for 3 out of these 5 parts. | \[\Rightarrow \text{Share fraction}=\frac{3}{5}\] | Convert that share into a percentage. | \[\Rightarrow \text{Required percent}=\frac{3}{5}\times100=60\%\] | Therefore the second part corresponds to 60%. | \[\Rightarrow \text{second part}=60\%\]","PASS"
"pa","PCT-CP-006","PCT-QL-012","PCT-ES-006","Easy","complementaryPercentage","PERCENT","A person keeps 18% of the income as savings. What percent of the income is spent on expenditure?","$$82\%$$","The full quantity is always 100%. | \[\Rightarrow savings+expenditure=100\%\] | So subtract 18% from 100% to get the remaining percentage. | \[\Rightarrow expenditure=100\%-18\%=82\%\] | Therefore the expenditure percentage is 82%. | \[\Rightarrow \text{expenditure}=82\%\]","PASS"
"pa","PCT-CP-007","PCT-QL-014","PCT-ES-007","Medium","differenceBetweenPercentageParts","PERCENT","45% of the monthly budget goes to food expenses and 10% goes to transport expenses. Find the percentage difference.","$$35\%$$","Both parts are already given as percentages of the same whole. | \[\Rightarrow food expenses=45\%,\ transport expenses=10\%\] | So subtract the smaller percentage from the larger percentage. | \[\Rightarrow \text{Difference}=45\%-10\%=35\%\] | Therefore the percentage difference is 35%. | \[\Rightarrow \text{Difference}=35\%\]","PASS"
"pa","PCT-CP-008","PCT-QL-016","PCT-ES-008","Medium","percentagePartition","ABSOLUTE","A monthly expenses of Rs. 30000 is divided as 25% rent, 20% food, and 55% transport. Find the amount spent on rent.","$$7500$$","The whole monthly expenses corresponds to 100%. | \[\Rightarrow 100\%\rightarrowRs. 30000\] | So the value corresponding to 1% is obtained by dividing Rs. 30000 by 100. | \[\Rightarrow 1\%=\frac{30000}{100}=300\] | Now multiply the value of 1% by 25 to find the rent. | \[\Rightarrow 25\%=300\times25=7500\] | Therefore the rent count is Rs. 7500. | \[\Rightarrow \text{rent}=7500\]","PASS"
"pa","PCT-CP-009","PCT-QL-018","PCT-ES-009","Medium","missingPercentage","PERCENT","In a budget, 30% goes to marketing, 15% to salaries, and 15% to rent. Find the missing percentage for other expenses.","$$40\%$$","The full distribution adds up to 100%. | \[\Rightarrow marketing+salaries+rent+other expenses=100\%\] | First add the known percentages. | \[\Rightarrow 30\%+15\%+15\%=60\%\] | Now subtract that total from 100% to get the missing percentage. | \[\Rightarrow other expenses=100\%-60\%=40\%\] | Therefore the missing percentage is 40%. | \[\Rightarrow \text{other expenses}=40\%\]","PASS"
"pa","PCT-CP-010","PCT-QL-020","PCT-ES-010","Hard","multiCategoryPercentageDistribution","ABSOLUTE","Out of monthly expenses worth Rs. 24000, 25% is spent on food, 30% on rent, 15% on transport, and the remaining 30% on education. Find the amount spent on education.","$$7200$$","The whole monthly expenses corresponds to 100%. | \[\Rightarrow 100\%\rightarrowRs. 24000\] | So the value corresponding to 1% is obtained by dividing Rs. 24000 by 100. | \[\Rightarrow 1\%=\frac{24000}{100}=240\] | Now multiply the value of 1% by the percentage for education. | \[\Rightarrow 30\%=240\times30=7200\] | Therefore the value for education is Rs. 7200. | \[\Rightarrow \text{education}=7200\]","PASS"
"pa","PCT-CP-001","PCT-QL-001","PCT-ES-001","Easy","wholeFromPart","COUNT","40% of the students are girls. If the number of girls is 240, find the total number of students.","$$600$$","Here, 40% of the students equals 240. | \[\Rightarrow 40\%\rightarrow240\] | To determine the value of 1%, divide 240 by 40. | \[\Rightarrow 1\%=\frac{240}{40}=6\] | Now multiply the value of 1% by 100 to get the whole. | \[\Rightarrow 100\%=6\times100=600\] | Therefore the total students is 600. | \[\Rightarrow \text{Total students}=600\]","PASS"
"pa","PCT-CP-002","PCT-QL-003","PCT-ES-002","Easy","anotherPercentageFromKnownPercentage","ABSOLUTE","If 40% of the income equals Rs. 14400, find 55% of the same income.","$$19800$$","Here, 40% of the income equals Rs. 14400. | \[\Rightarrow 40\%\rightarrowRs. 14400\] | First find the value corresponding to 1% by dividing Rs. 14400 by 40. | \[\Rightarrow 1\%=\frac{14400}{40}=360\] | Now multiply the value of 1% by 55 to get 55%. | \[\Rightarrow 55\%=360\times55=19800\] | Therefore 55% of the income is Rs. 19800. | \[\Rightarrow \text{expenditure}=19800\]","PASS"
"pa","PCT-CP-003","PCT-QL-005","PCT-ES-003","Easy","percentageFromPartAndWhole","PERCENT","Out of 240 students, 48 are girls. Find what percent of the students are girls.","$$20\%$$","The whole students corresponds to 100%. | \[\Rightarrow 100\%\rightarrow240\] | So 1% is obtained by dividing 240 by 100. | \[\Rightarrow 1\%=\frac{240}{100}=2.4\] | Now compare 48 with the value of 1% to get the required percentage. | \[\Rightarrow \text{Required percent}=\frac{48}{2.4}=20\%\] | Therefore 48 is 20% of the students. | \[\Rightarrow \text{girls}=20\%\]","PASS"
"pa","PCT-CP-004","PCT-QL-007","PCT-ES-004","Medium","reversePercentageMapping","PERCENT","If 45% of the salary is Rs. 2250, then Rs. 1750 is what percent of the same salary?","$$35\%$$","Here, 45% of the salary equals Rs. 2250. | \[\Rightarrow 45\%\rightarrowRs. 2250\] | To determine the value of 1%, divide Rs. 2250 by 45. | \[\Rightarrow 1\%=\frac{2250}{45}=50\] | Now compare Rs. 1750 with the value of 1% to find the required percentage. | \[\Rightarrow \text{Required percent}=\frac{1750}{50}=35\%\] | Therefore Rs. 1750 is 35% of the salary. | \[\Rightarrow \text{Required percent}=35\%\]","PASS"
"pa","PCT-CP-005","PCT-QL-009","PCT-ES-005","Easy","ratioToPercentage","PERCENT","A quantity is divided in the ratio 3:4. Find the percentage corresponding to the first part.","$$42.86\%$$","First add the ratio parts to get the whole number of equal parts. | \[\Rightarrow \text{Total parts}=3+4=7\] | The first part accounts for 3 out of these 7 parts. | \[\Rightarrow \text{Share fraction}=\frac{3}{7}\] | Convert that share into a percentage. | \[\Rightarrow \text{Required percent}=\frac{3}{7}\times100=42.86\%\] | Therefore the first part corresponds to 42.86%. | \[\Rightarrow \text{first part}=42.86\%\]","PASS"
"pa","PCT-CP-006","PCT-QL-011","PCT-ES-006","Easy","complementaryPercentage","PERCENT","If 40% of the class are girls, find the percentage of boys.","$$60\%$$","The full quantity is always 100%. | \[\Rightarrow girls+boys=100\%\] | So subtract 40% from 100% to get the remaining percentage. | \[\Rightarrow boys=100\%-40\%=60\%\] | Therefore the boys percentage is 60%. | \[\Rightarrow \text{boys}=60\%\]","PASS"
"pa","PCT-CP-007","PCT-QL-013","PCT-ES-007","Easy","differenceBetweenPercentageParts","PERCENT","45% of the students are boys and 30% are girls. Find the difference between these percentages.","$$15\%$$","Both parts are already given as percentages of the same whole. | \[\Rightarrow boys=45\%,\ girls=30\%\] | So subtract the smaller percentage from the larger percentage. | \[\Rightarrow \text{Difference}=45\%-30\%=15\%\] | Therefore the percentage difference is 15%. | \[\Rightarrow \text{Difference}=15\%\]","PASS"
"pa","PCT-CP-008","PCT-QL-015","PCT-ES-008","Medium","percentagePartition","COUNT","A group of 1200 students is divided as 40% girls, 20% boys, and 40% other students. Find the number of girls.","$$480$$","The whole students corresponds to 100%. | \[\Rightarrow 100\%\rightarrow1200\] | So the value corresponding to 1% is obtained by dividing 1200 by 100. | \[\Rightarrow 1\%=\frac{1200}{100}=12\] | Now multiply the value of 1% by 40 to find the girls. | \[\Rightarrow 40\%=12\times40=480\] | Therefore the girls count is 480. | \[\Rightarrow \text{girls}=480\]","PASS"
"pa","PCT-CP-009","PCT-QL-017","PCT-ES-009","Easy","missingPercentage","PERCENT","25% is spent on food, 20% on rent, and 20% on transport. Find the remaining percentage for remaining.","$$35\%$$","The full distribution adds up to 100%. | \[\Rightarrow food+rent+transport+remaining=100\%\] | First add the known percentages. | \[\Rightarrow 25\%+20\%+20\%=65\%\] | Now subtract that total from 100% to get the missing percentage. | \[\Rightarrow remaining=100\%-65\%=35\%\] | Therefore the missing percentage is 35%. | \[\Rightarrow \text{remaining}=35\%\]","PASS"
"pa","PCT-CP-010","PCT-QL-019","PCT-ES-010","Medium","multiCategoryPercentageDistribution","COUNT","In a population of 5000, 40% are males, 40% are females, and 20% are children. Find the number of children.","$$1000$$","The whole population corresponds to 100%. | \[\Rightarrow 100\%\rightarrow5000\] | So the value corresponding to 1% is obtained by dividing 5000 by 100. | \[\Rightarrow 1\%=\frac{5000}{100}=50\] | Now multiply the value of 1% by the percentage for children. | \[\Rightarrow 20\%=50\times20=1000\] | Therefore the value for children is 1000. | \[\Rightarrow \text{children}=1000\]","PASS"
"pa","PCT-CP-001","PCT-QL-002","PCT-ES-001","Easy","wholeFromPart","ABSOLUTE","20% of the monthly income is kept aside as savings. If these savings are Rs. 6000, find the total monthly income.","$$30000$$","Here, 20% of the monthly income equals Rs. 6000. | \[\Rightarrow 20\%\rightarrowRs. 6000\] | To determine the value of 1%, divide Rs. 6000 by 20. | \[\Rightarrow 1\%=\frac{6000}{20}=300\] | Now multiply the value of 1% by 100 to get the whole. | \[\Rightarrow 100\%=300\times100=30000\] | Therefore the total monthly income is Rs. 30000. | \[\Rightarrow \text{Total monthly income}=30000\]","PASS"
