packageId,qlId,taskKind,stemVerdict,explanationVerdict,mathVerdict,optionVerdict,assistantStatus,humanStatus,notes
RAP-001,RAP-QL-1502,ratioNormalization,PASS,PASS,PASS_12,PASS_12,REVIEWED_PASS,PENDING,
RAP-001,RAP-QL-1602,ratioNormalization,PASS,PASS,PASS_12,PASS_12,REVIEWED_PASS,PENDING,
RAP-001,RAP-QL-1702,ratioNormalization,PASS,PASS,PASS_12,PASS_12,REVIEWED_PASS,PENDING,
RAP-001,RAP-QL-1802,ratioNormalization,PASS,PASS,PASS_12,PASS_12,REVIEWED_PASS,PENDING,
RAP-001,RAP-QL-1902,ratioNormalization,PASS,PASS,PASS_12,PASS_12,REVIEWED_PASS,PENDING,
RAP-001,RAP-QL-008,shareDifference,PASS,PASS,PASS_12,PASS_12,REVIEWED_PASS,PENDING,
RAP-001,RAP-QL-009,reversePartition,PASS,PASS,PASS_12,PASS_12,REVIEWED_PASS,PENDING,
RAP-001,RAP-QL-011,salaryDistribution,PASS,PASS,PASS_12,PASS_12,REVIEWED_PASS,PENDING,
RAP-001,RAP-QL-107,basicPartition,PASS,PASS,PASS_12,PASS_12,REVIEWED_PASS,PENDING,
RAP-001,RAP-QL-012,twoStateAddition,PASS,PASS,PASS_12,PASS_12,REVIEWED_PASS,PENDING,
RAP-001,RAP-QL-013,twoStateSubtraction,PASS,PASS,PASS_12,PASS_12,REVIEWED_PASS,PENDING,
RAP-001,RAP-QL-014,twoStateTransfer,PASS,PASS,PASS_12,PASS_12,REVIEWED_PASS,PENDING,
RAP-001,RAP-QL-015,incomeExpenditureSystem,PASS,PASS,PASS_12,PASS_12,REVIEWED_PASS,PENDING,equal-savings parameters fixed
RAP-001,RAP-QL-016,multiStageTransformation,PASS,PASS,PASS_12,PASS_12,REVIEWED_PASS,PENDING,
RAP-001,RAP-QL-113,twoStateSubtraction,PASS,PASS,PASS_12,PASS_12,REVIEWED_PASS,PENDING,
RAP-001,RAP-QL-214,twoStateTransfer,PASS,PASS,PASS_12,PASS_12,REVIEWED_PASS,PENDING,
RAP-001,RAP-QL-017,meanProportional,PASS,PASS,PASS_12,PASS_12,REVIEWED_PASS,PENDING,
RAP-001,RAP-QL-018,thirdProportional,PASS,PASS,PASS_12,PASS_12,REVIEWED_PASS,PENDING,
RAP-001,RAP-QL-019,fourthProportional,PASS,PASS,PASS_12,PASS_12,REVIEWED_PASS,PENDING,
RAP-001,RAP-QL-020,directVariation,PASS,PASS,PASS_12,PASS_12,REVIEWED_PASS,PENDING,
RAP-001,RAP-QL-021,inverseVariation,PASS,PASS,PASS_12,PASS_12,REVIEWED_PASS,PENDING,
RAP-001,RAP-QL-217,meanProportional,PASS,PASS,PASS_12,PASS_12,REVIEWED_PASS,PENDING,
RAP-001,RAP-QL-219,fourthProportional,PASS,PASS,PASS_12,PASS_12,REVIEWED_PASS,PENDING,
RAP-001,RAP-QL-022,coinCounting,PASS,PASS,PASS_12,PASS_12,REVIEWED_PASS,PENDING,
RAP-001,RAP-QL-023,multiDenominationMapping,PASS,PASS,PASS_12,PASS_12,REVIEWED_PASS,PENDING,
RAP-001,RAP-QL-024,weightedMapping,PASS,PASS,PASS_12,PASS_12,REVIEWED_PASS,PENDING,plural grammar and gram unit fixed
RAP-001,RAP-QL-026,weightedMarks,PASS,PASS,PASS_12,PASS_12,REVIEWED_PASS,PENDING,
RAP-001,RAP-QL-027,binaryMixture,PASS,PASS,PASS_12,PASS_12,REVIEWED_PASS,PENDING,
RAP-001,RAP-QL-028,mixtureComponentFinding,PASS,PASS,PASS_12,PASS_12,REVIEWED_PASS,PENDING,
RAP-001,RAP-QL-029,threeComponentMixture,PASS,PASS,PASS_12,PASS_12,REVIEWED_PASS,PENDING,
RAP-001,RAP-QL-030,variableReplacementRatio,PASS,PASS,PASS_12,PASS_12,REVIEWED_PASS,PENDING,exact replacement ratio fixed
RAP-001,RAP-QL-032,acidConcentration,PASS,PASS,PASS_12,PASS_12,REVIEWED_PASS,PENDING,
RAP-001,RAP-QL-229,threeComponentMixture,PASS,PASS,PASS_12,PASS_12,REVIEWED_PASS,PENDING,
RAP-001,RAP-QL-230,variableReplacementRatio,PASS,PASS,PASS_12,PASS_12,REVIEWED_PASS,PENDING,exact replacement ratio fixed
RAP-001,RAP-QL-232,acidConcentration,PASS,PASS,PASS_12,PASS_12,REVIEWED_PASS,PENDING,
