packageId,examProfile,cpId,qlId,seed,difficulty,solveMode,stem,optionA,optionB,optionC,optionD,optionE,correctOption,answer,explanation,explanationWordCount,validationValid,mathematicalStatus,editorialStatus,reviewer,notes
PRB-001,SSC_CGL_CHSL,PRB-CP-001,PRB-QL-011,PRB-001:exam-review-v3:PRB-CP-001:10:PRB-QL-011:0,Easy,findProbabilityFromSimpleFrequencyTable,"A pouch contains 8 red, 8 blue and 10 green coloured stones. One stone is drawn at random. What is the probability that it is green?",\(\frac{5}{13}\),\(\frac{8}{13}\),\(\frac{6}{13}\),\(\frac{4}{13}\),,A,\(\frac{5}{13}\),"Method — For one random selection, use \(P\!\left(required event\right)\) = favourable cases \(\div\) total equally likely cases. Step 1 — The pouch contains 26 coloured stones altogether: 8 red, 8 blue and 10 green. Step 2 — 10 of the 26 coloured stones are green. Step 3 — The required probability is \(\frac{10}{26}\) = \(\frac{5}{13}\). Answer — The required probability is \(\frac{5}{13}\).",62,true,AUTOMATED_PASS,APPROVED_EDITORIAL_ENGLISH,Gurbaj Singh,English mock approval recorded 2026-08-08; public publication remains disabled.
PRB-001,SSC_CGL_CHSL,PRB-CP-001,PRB-QL-012,PRB-001:exam-review-v3:PRB-CP-001:11:PRB-QL-012:0,Easy,findMissingEventCountFromProbability,A box contains 72 lottery tickets. The probability of drawing a prize-winning ticket is \(\frac{7}{12}\). How many prize-winning tickets are in the box?,41,42,43,44,,B,42,Method — Use \(P\!\left(E\right)\) = favourable cases \(\div\) total cases and rearrange the relation to find the missing count. Step 1 — Prize-winning tickets make up \(\frac{7}{12}\) of all 72 tickets. Step 2 — Required number = 72 \(\times\) \(\frac{7}{12}\) = 42. Answer — The required number is 42.,49,true,AUTOMATED_PASS,APPROVED_EDITORIAL_ENGLISH,Gurbaj Singh,English mock approval recorded 2026-08-08; public publication remains disabled.
PRB-001,SSC_CGL_CHSL,PRB-CP-001,PRB-QL-013,PRB-001:exam-review-v3:PRB-CP-001:12:PRB-QL-013:0,Easy,findDirectProbability,"A box contains 22 lottery tickets, of which 2 are prize-winning. One ticket is drawn at random. What is the probability that it is prize-winning?",\(\frac{10}{11}\),\(\frac{2}{11}\),\(\frac{1}{11}\),0,,C,\(\frac{1}{11}\),"Method — For one random selection, use \(P\!\left(required event\right)\) = favourable cases \(\div\) total equally likely cases. Step 1 — There are 22 lottery tickets in all, and 2 are prize-winning. Step 2 — The probability is \(\frac{2}{22}\) = \(\frac{1}{11}\). Answer — The required probability is \(\frac{1}{11}\).",47,true,AUTOMATED_PASS,APPROVED_EDITORIAL_ENGLISH,Gurbaj Singh,English mock approval recorded 2026-08-08; public publication remains disabled.
PRB-001,SSC_CGL_CHSL,PRB-CP-001,PRB-QL-014,PRB-001:exam-review-v3:PRB-CP-001:13:PRB-QL-014:0,Easy,findFavourableOutcomeCount,"A company has 54 employees. If one employee is selected at random, the probability that the employee is a woman is \(\frac{2}{3}\). How many women work in the company?",35,36,38,37,,B,36,Method — Use \(P\!\left(E\right)\) = favourable cases \(\div\) total cases and rearrange the relation to find the missing count. Step 1 — Female employees make up \(\frac{2}{3}\) of all 54 employees. Step 2 — Required number = 54 \(\times\) \(\frac{2}{3}\) = 36. Answer — The required number is 36.,49,true,AUTOMATED_PASS,APPROVED_EDITORIAL_ENGLISH,Gurbaj Singh,English mock approval recorded 2026-08-08; public publication remains disabled.
PRB-001,SSC_CGL_CHSL,PRB-CP-001,PRB-QL-015,PRB-001:exam-review-v3:PRB-CP-001:14:PRB-QL-015:0,Easy,findTotalOutcomeCount,"A bank approved 28 loan applications. If a randomly selected application was approved with probability \(\frac{7}{11}\), how many loan applications were received?",46,43,45,44,,D,44,Method — Use \(P\!\left(E\right)\) = favourable cases \(\div\) total cases and rearrange the relation to find the missing count. Step 1 — 28 approved applications represent \(\frac{7}{11}\) of the full group. Step 2 — Total applications = 28 \(\div\) \(\frac{7}{11}\) = 44. Answer — The required number is 44.,49,true,AUTOMATED_PASS,APPROVED_EDITORIAL_ENGLISH,Gurbaj Singh,English mock approval recorded 2026-08-08; public publication remains disabled.
PRB-001,SSC_CGL_CHSL,PRB-CP-002,PRB-QL-101,PRB-001:exam-review-v3:PRB-CP-002:0:PRB-QL-101:0,Easy,findComplementProbability,The probability that a candidate qualifies is \(\frac{1}{13}\). What is the probability that the candidate does not qualify?,\(\frac{11}{13}\),\(\frac{1}{13}\),\(\frac{12}{13}\),1,,C,\(\frac{12}{13}\),"Method — The required event is the opposite of the given event, so use \(P\!\left(not E\right)\) = 1 − \(P\!\left(E\right)\). Step 1 — An event and its opposite have total probability 1. Step 2 — Required probability = 1 - \(\frac{1}{13}\) = \(\frac{12}{13}\). Answer — The required probability is \(\frac{12}{13}\).",50,true,AUTOMATED_PASS,APPROVED_EDITORIAL_ENGLISH,Gurbaj Singh,English mock approval recorded 2026-08-08; public publication remains disabled.
PRB-001,SSC_CGL_CHSL,PRB-CP-002,PRB-QL-103,PRB-001:exam-review-v3:PRB-CP-002:1:PRB-QL-103:0,Easy,findNoneProbability,A fair coin is tossed 2 times. What is the probability of getting no heads?,\(\frac{3}{4}\),0,\(\frac{1}{2}\),\(\frac{1}{4}\),,D,\(\frac{1}{4}\),"Method — With 2 fair tosses there are \(2^{2}\) equally likely H/T sequences; count the sequences satisfying the stated head condition. Step 1 — No heads means every toss must be a tail. Only TT works. Step 2 — Out of 4 sequences, 1 works. So the probability is \(\frac{1}{4}\). Answer — The required probability is \(\frac{1}{4}\).",57,true,AUTOMATED_PASS,APPROVED_EDITORIAL_ENGLISH,Gurbaj Singh,English mock approval recorded 2026-08-08; public publication remains disabled.
PRB-001,SSC_CGL_CHSL,PRB-CP-002,PRB-QL-108,PRB-001:exam-review-v3:PRB-CP-002:2:PRB-QL-108:0,Easy,findComplementProbability,The probability that a candidate qualifies is \(\frac{1}{3}\). What is the probability that the candidate does not qualify?,\(\frac{1}{3}\),\(\frac{2}{3}\),\(\frac{1}{2}\),1,,B,\(\frac{2}{3}\),"Method — The required event is the opposite of the given event, so use \(P\!\left(not E\right)\) = 1 − \(P\!\left(E\right)\). Step 1 — An event and its opposite have total probability 1. Step 2 — Required probability = 1 - \(\frac{1}{3}\) = \(\frac{2}{3}\). Answer — The required probability is \(\frac{2}{3}\).",50,true,AUTOMATED_PASS,APPROVED_EDITORIAL_ENGLISH,Gurbaj Singh,English mock approval recorded 2026-08-08; public publication remains disabled.
PRB-001,SSC_CGL_CHSL,PRB-CP-002,PRB-QL-110,PRB-001:exam-review-v3:PRB-CP-002:3:PRB-QL-110:0,Easy,findNoneProbability,A fair coin is tossed 3 times. What is the probability of getting no heads?,\(\frac{3}{8}\),\(\frac{1}{4}\),\(\frac{7}{8}\),\(\frac{1}{8}\),,D,\(\frac{1}{8}\),"Method — With 3 fair tosses there are \(2^{3}\) equally likely H/T sequences; count the sequences satisfying the stated head condition. Step 1 — No heads means every toss must be a tail. Only TTT works. Step 2 — Out of 8 sequences, 1 works. So the probability is \(\frac{1}{8}\). Answer — The required probability is \(\frac{1}{8}\).",57,true,AUTOMATED_PASS,APPROVED_EDITORIAL_ENGLISH,Gurbaj Singh,English mock approval recorded 2026-08-08; public publication remains disabled.
PRB-001,SSC_CGL_CHSL,PRB-CP-002,PRB-QL-115,PRB-001:exam-review-v3:PRB-CP-002:4:PRB-QL-115:0,Easy,findComplementProbability,The probability that a train arrives on time is \(\frac{5}{11}\). What is the probability that the train does not arrive on time?,\(\frac{6}{11}\),\(\frac{5}{11}\),\(\frac{1}{2}\),\(\frac{7}{11}\),,A,\(\frac{6}{11}\),"Method — The required event is the opposite of the given event, so use \(P\!\left(not E\right)\) = 1 − \(P\!\left(E\right)\). Step 1 — An event and its opposite have total probability 1. Step 2 — Required probability = 1 - \(\frac{5}{11}\) = \(\frac{6}{11}\). Answer — The required probability is \(\frac{6}{11}\).",50,true,AUTOMATED_PASS,APPROVED_EDITORIAL_ENGLISH,Gurbaj Singh,English mock approval recorded 2026-08-08; public publication remains disabled.
PRB-001,SSC_CGL_CHSL,PRB-CP-002,PRB-QL-102,PRB-001:exam-review-v3:PRB-CP-002:5:PRB-QL-102:0,Medium,findAtLeastOneUsingComplement,A fair coin is tossed 4 times. What is the probability of getting at least one head?,\(\frac{1}{4}\),1,\(\frac{15}{16}\),\(\frac{1}{16}\),,C,\(\frac{15}{16}\),"Method — Use the complement. With 4 fair tosses there are \(2^{4}\) equally likely H/T sequences, and it is shorter to exclude the sequence with no head. Step 1 — The only sequence with no head is TTTT. Step 2 — \(P\!\left(at least one head\right)\) = 1 - \(P\!\left(TTTT\right)\) = 1 - \(\frac{1}{16}\) = \(\frac{15}{16}\). Key point — Sequences with the same number of heads but in different positions are distinct outcomes. Answer — The required probability is \(\frac{15}{16}\).",79,true,AUTOMATED_PASS,APPROVED_EDITORIAL_ENGLISH,Gurbaj Singh,English mock approval recorded 2026-08-08; public publication remains disabled.
PRB-001,SSC_CGL_CHSL,PRB-CP-002,PRB-QL-104,PRB-001:exam-review-v3:PRB-CP-002:6:PRB-QL-104:0,Medium,findExactlyOneSuccess,A fair coin is tossed 3 times. What is the probability of getting exactly one head?,\(\frac{1}{2}\),\(\frac{3}{8}\),\(\frac{5}{8}\),\(\frac{1}{4}\),,B,\(\frac{3}{8}\),"Method — With 3 fair tosses there are \(2^{3}\) equally likely H/T sequences; count the sequences satisfying the stated head condition. Step 1 — For exactly one head, the favourable sequences are HTT, THT, TTH. Step 2 — 3 of the 8 H/T sequences work. So the probability is \(\frac{3}{8}\). Key point — Sequences with the same number of heads but in different positions are distinct outcomes. Answer — The required probability is \(\frac{3}{8}\).",74,true,AUTOMATED_PASS,APPROVED_EDITORIAL_ENGLISH,Gurbaj Singh,English mock approval recorded 2026-08-08; public publication remains disabled.
PRB-001,SSC_CGL_CHSL,PRB-CP-002,PRB-QL-105,PRB-001:exam-review-v3:PRB-CP-002:7:PRB-QL-105:1,Medium,findExactlyKSuccessSmallCase,A fair coin is tossed 3 times. What is the probability of getting exactly 2 heads?,\(\frac{5}{8}\),\(\frac{1}{4}\),\(\frac{3}{8}\),\(\frac{1}{2}\),,C,\(\frac{3}{8}\),"Method — With 3 fair tosses there are \(2^{3}\) equally likely H/T sequences; count the sequences satisfying the stated head condition. Step 1 — For exactly 2 heads, the favourable sequences are HHT, HTH, THH. Step 2 — 3 of the 8 H/T sequences work. So the probability is \(\frac{3}{8}\). Key point — Sequences with the same number of heads but in different positions are distinct outcomes. Answer — The required probability is \(\frac{3}{8}\).",74,true,AUTOMATED_PASS,APPROVED_EDITORIAL_ENGLISH,Gurbaj Singh,English mock approval recorded 2026-08-08; public publication remains disabled.
PRB-001,SSC_CGL_CHSL,PRB-CP-002,PRB-QL-106,PRB-001:exam-review-v3:PRB-CP-002:8:PRB-QL-106:0,Medium,findAtMostKSuccessSmallCase,A fair coin is tossed 4 times. What is the probability of getting at most 2 heads?,\(\frac{5}{16}\),\(\frac{11}{16}\),\(\frac{3}{4}\),\(\frac{5}{8}\),,B,\(\frac{11}{16}\),"Method — With 4 fair tosses there are \(2^{4}\) equally likely H/T sequences; count the sequences satisfying the stated head condition. Step 1 — The favourable sequences are HHTT, HTHT, HTTH, HTTT, THHT, THTH, THTT, TTHH, TTHT, TTTH, TTTT. Step 2 — 11 of the 16 H/T sequences work. So the probability is \(\frac{11}{16}\). Key point — Sequences with the same number of heads but in different positions are distinct outcomes. Answer — The required probability is \(\frac{11}{16}\).",78,true,AUTOMATED_PASS,APPROVED_EDITORIAL_ENGLISH,Gurbaj Singh,English mock approval recorded 2026-08-08; public publication remains disabled.
PRB-001,SSC_CGL_CHSL,PRB-CP-002,PRB-QL-107,PRB-001:exam-review-v3:PRB-CP-002:9:PRB-QL-107:0,Medium,findAllSuccessOrNotAll,A fair coin is tossed 4 times. What is the probability that all tosses show the same face?,\(\frac{1}{8}\),0,\(\frac{1}{4}\),\(\frac{7}{8}\),,A,\(\frac{1}{8}\),Method — With 4 fair tosses there are \(2^{4}\) equally likely H/T sequences; count the sequences satisfying the stated head condition. Step 1 — All tosses show the same face only in HHHH and TTTT. Step 2 — The probability is \(\frac{2}{16}\) = \(\frac{1}{8}\). Key point — Sequences with the same number of heads but in different positions are distinct outcomes. Answer — The required probability is \(\frac{1}{8}\).,68,true,AUTOMATED_PASS,APPROVED_EDITORIAL_ENGLISH,Gurbaj Singh,English mock approval recorded 2026-08-08; public publication remains disabled.
PRB-001,SSC_CGL_CHSL,PRB-CP-002,PRB-QL-122,PRB-001:exam-review-v3:PRB-CP-002:10:PRB-QL-122:0,Easy,findComplementProbability,The probability that a machine passes inspection is \(\frac{6}{11}\). What is the probability that the machine fails the inspection?,\(\frac{5}{12}\),\(\frac{5}{11}\),\(\frac{6}{11}\),\(\frac{4}{11}\),,B,\(\frac{5}{11}\),"Method — The required event is the opposite of the given event, so use \(P\!\left(not E\right)\) = 1 − \(P\!\left(E\right)\). Step 1 — An event and its opposite have total probability 1. Step 2 — Required probability = 1 - \(\frac{6}{11}\) = \(\frac{5}{11}\). Answer — The required probability is \(\frac{5}{11}\).",50,true,AUTOMATED_PASS,APPROVED_EDITORIAL_ENGLISH,Gurbaj Singh,English mock approval recorded 2026-08-08; public publication remains disabled.
PRB-001,SSC_CGL_CHSL,PRB-CP-002,PRB-QL-109,PRB-001:exam-review-v3:PRB-CP-002:11:PRB-QL-109:0,Medium,findAtLeastOneUsingComplement,A fair coin is tossed 3 times. What is the probability of getting at least one head?,1,\(\frac{3}{8}\),\(\frac{7}{8}\),\(\frac{1}{8}\),,C,\(\frac{7}{8}\),"Method — Use the complement. With 3 fair tosses there are \(2^{3}\) equally likely H/T sequences, and it is shorter to exclude the sequence with no head. Step 1 — The only sequence with no head is TTT. Step 2 — \(P\!\left(at least one head\right)\) = 1 - \(P\!\left(TTT\right)\) = 1 - \(\frac{1}{8}\) = \(\frac{7}{8}\). Key point — Sequences with the same number of heads but in different positions are distinct outcomes. Answer — The required probability is \(\frac{7}{8}\).",79,true,AUTOMATED_PASS,APPROVED_EDITORIAL_ENGLISH,Gurbaj Singh,English mock approval recorded 2026-08-08; public publication remains disabled.
PRB-001,SSC_CGL_CHSL,PRB-CP-002,PRB-QL-111,PRB-001:exam-review-v3:PRB-CP-002:12:PRB-QL-111:0,Medium,findExactlyOneSuccess,A fair coin is tossed 4 times. What is the probability of getting exactly one head?,\(\frac{1}{2}\),0,\(\frac{1}{4}\),\(\frac{3}{4}\),,C,\(\frac{1}{4}\),"Method — With 4 fair tosses there are \(2^{4}\) equally likely H/T sequences; count the sequences satisfying the stated head condition. Step 1 — For exactly one head, the favourable sequences are HTTT, THTT, TTHT, TTTH. Step 2 — 4 of the 16 H/T sequences work. So the probability is \(\frac{4}{16}\) = \(\frac{1}{4}\). Key point — Sequences with the same number of heads but in different positions are distinct outcomes. Answer — The required probability is \(\frac{1}{4}\).",77,true,AUTOMATED_PASS,APPROVED_EDITORIAL_ENGLISH,Gurbaj Singh,English mock approval recorded 2026-08-08; public publication remains disabled.
PRB-001,SSC_CGL_CHSL,PRB-CP-002,PRB-QL-112,PRB-001:exam-review-v3:PRB-CP-002:13:PRB-QL-112:2,Medium,findExactlyKSuccessSmallCase,A fair coin is tossed 4 times. What is the probability of getting exactly 3 heads?,\(\frac{1}{4}\),\(\frac{3}{4}\),0,\(\frac{1}{2}\),,A,\(\frac{1}{4}\),"Method — With 4 fair tosses there are \(2^{4}\) equally likely H/T sequences; count the sequences satisfying the stated head condition. Step 1 — For exactly 3 heads, the favourable sequences are HHHT, HHTH, HTHH, THHH. Step 2 — 4 of the 16 H/T sequences work. So the probability is \(\frac{4}{16}\) = \(\frac{1}{4}\). Key point — Sequences with the same number of heads but in different positions are distinct outcomes. Answer — The required probability is \(\frac{1}{4}\).",77,true,AUTOMATED_PASS,APPROVED_EDITORIAL_ENGLISH,Gurbaj Singh,English mock approval recorded 2026-08-08; public publication remains disabled.
PRB-001,SSC_CGL_CHSL,PRB-CP-002,PRB-QL-113,PRB-001:exam-review-v3:PRB-CP-002:14:PRB-QL-113:1,Medium,findAtMostKSuccessSmallCase,A fair coin is tossed 3 times. What is the probability of getting at most 2 heads?,1,\(\frac{7}{8}\),\(\frac{3}{4}\),\(\frac{1}{8}\),,B,\(\frac{7}{8}\),"Method — With 3 fair tosses there are \(2^{3}\) equally likely H/T sequences; count the sequences satisfying the stated head condition. Step 1 — The favourable sequences are HHT, HTH, HTT, THH, THT, TTH, TTT. Step 2 — 7 of the 8 H/T sequences work. So the probability is \(\frac{7}{8}\). Key point — Sequences with the same number of heads but in different positions are distinct outcomes. Answer — The required probability is \(\frac{7}{8}\).",74,true,AUTOMATED_PASS,APPROVED_EDITORIAL_ENGLISH,Gurbaj Singh,English mock approval recorded 2026-08-08; public publication remains disabled.
PRB-001,SSC_CGL_CHSL,PRB-CP-003,PRB-QL-201,PRB-001:exam-review-v3:PRB-CP-003:0:PRB-QL-201:0,Easy,findCoinPatternProbability,A fair coin is tossed 2 times. What is the probability of obtaining the sequence TT?,0,\(\frac{1}{2}\),\(\frac{3}{4}\),\(\frac{1}{4}\),,D,\(\frac{1}{4}\),"Method — With 2 fair tosses there are \(2^{2}\) equally likely H/T sequences; count the sequences satisfying the stated head condition. Step 1 — The possible sequences are HH, HT, TH, TT. Step 2 — TT is one of these sequences. So the probability is \(\frac{1}{4}\). Answer — The required probability is \(\frac{1}{4}\).",53,true,AUTOMATED_PASS,APPROVED_EDITORIAL_ENGLISH,Gurbaj Singh,English mock approval recorded 2026-08-08; public publication remains disabled.
PRB-001,SSC_CGL_CHSL,PRB-CP-003,PRB-QL-203,PRB-001:exam-review-v3:PRB-CP-003:1:PRB-QL-203:0,Easy,findSingleDieEventProbability,A fair die is rolled once. What is the probability of rolling a number that is prime?,1,\(\frac{1}{2}\),0,\(\frac{1}{3}\),,B,\(\frac{1}{2}\),"Method — A fair die has six equally likely faces; list the faces satisfying the condition and divide their count by 6. Step 1 — The favourable faces are 2, 3, 5; there are 3. Step 2 — The probability is \(\frac{3}{6}\) = \(\frac{1}{2}\). Answer — The required probability is \(\frac{1}{2}\).",51,true,AUTOMATED_PASS,APPROVED_EDITORIAL_ENGLISH,Gurbaj Singh,English mock approval recorded 2026-08-08; public publication remains disabled.
PRB-001,SSC_CGL_CHSL,PRB-CP-003,PRB-QL-206,PRB-001:exam-review-v3:PRB-CP-003:2:PRB-QL-206:0,Easy,findSpinnerEventProbability,"A spinner has 6 equal sectors, of which 2 are shaded. If it is spun once, what is the probability that it stops on a shaded sector?",\(\frac{2}{3}\),\(\frac{1}{3}\),\(\frac{1}{4}\),0,,B,\(\frac{1}{3}\),"Method — The spinner sectors are equal, so probability is favourable sectors \(\div\) total sectors. Step 1 — 2 of the 6 equal sectors are shaded. Step 2 — The probability is \(\frac{2}{6}\) = \(\frac{1}{3}\). Answer — The required probability is \(\frac{1}{3}\).",42,true,AUTOMATED_PASS,APPROVED_EDITORIAL_ENGLISH,Gurbaj Singh,English mock approval recorded 2026-08-08; public publication remains disabled.
PRB-001,SSC_CGL_CHSL,PRB-CP-003,PRB-QL-208,PRB-001:exam-review-v3:PRB-CP-003:3:PRB-QL-208:0,Easy,findReverseDiceOrSpinnerEventCount,A spinner has 16 equal sectors. The probability that it stops on a marked sector is \(\frac{7}{8}\). How many sectors are marked?,16,14,13,15,,B,14,Method — Use \(P\!\left(E\right)\) = favourable cases \(\div\) total cases and rearrange the relation to find the missing count. Step 1 — The marked part is \(\frac{7}{8}\) of all 16 sectors. Step 2 — Marked sectors = 16 \(\times\) \(\frac{7}{8}\) = 14. Answer — The required number is 14.,49,true,AUTOMATED_PASS,APPROVED_EDITORIAL_ENGLISH,Gurbaj Singh,English mock approval recorded 2026-08-08; public publication remains disabled.
