packageId,cpId,qlId,taskKind,difficulty,stem,answer,explanation,stemRealism,solverCorrect,explanationQuality,optionQuality,editorialStatus,reviewNotes
"RAP-001","RAP-CP-003","RAP-QL-113","twoStateSubtraction","Hard","ਇੱਕ ਜਮਾਤ ਵਿੱਚ ਲੜਕੇ ਅਤੇ ਲੜਕੀਆਂ ਦਾ ਅਨੁਪਾਤ 5:4 ਹੈ। 7 ਲੜਕੇ ਦੇ ਚਲੇ ਜਾਣ ਨਾਲ ਅਨੁਪਾਤ 43:40 ਹੋ ਜਾਂਦਾ ਹੈ। ਸ਼ੁਰੂ ਵਿੱਚ ਕੁੱਲ ਕਿੰਨੇ ਲੋਕ ਸਨ।","$$90$$","ਦਿੱਤਾ ਸੰਬੰਧ

$$\Rightarrow ਲੜਕੇ:ਲੜਕੀਆਂ=5:4,\ -7\ ਲੜਕੇ$$
ਨਿਯਮ ਲਿਖੋ

$$\Rightarrow setup: \(\frac{ax-p}{bx} = \frac{c}{d}\)$$
ਮੁੱਲ ਰੱਖੋ

$$\Rightarrow 40(5x-7)=172x$$
ਸਰਲ ਕਰੋ

$$\Rightarrow calculation: \(90\)$$
ਇਸ ਲਈ ਸ਼ੁਰੂ ਵਿੱਚ ਕੁੱਲ 90 ਲੋਕ ਸਨ।","","","","","PENDING",""
"RAP-001","RAP-CP-003","RAP-QL-113","twoStateSubtraction","Hard","ਇੱਕ ਜਮਾਤ ਵਿੱਚ ਲੜਕੇ ਅਤੇ ਲੜਕੀਆਂ ਦਾ ਅਨੁਪਾਤ 8:7 ਹੈ। 13 ਲੜਕੇ ਦੇ ਚਲੇ ਜਾਣ ਨਾਲ ਅਨੁਪਾਤ 75:77 ਹੋ ਜਾਂਦਾ ਹੈ। ਸ਼ੁਰੂ ਵਿੱਚ ਕੁੱਲ ਕਿੰਨੇ ਲੋਕ ਸਨ।","$$165$$","ਦਿੱਤਾ ਸੰਬੰਧ

$$\Rightarrow ਲੜਕੇ:ਲੜਕੀਆਂ=8:7,\ -13\ ਲੜਕੇ$$
ਨਿਯਮ ਲਿਖੋ

$$\Rightarrow setup: \(\frac{ax-p}{bx} = \frac{c}{d}\)$$
ਮੁੱਲ ਰੱਖੋ

$$\Rightarrow 77(8x-13)=525x$$
ਸਰਲ ਕਰੋ

$$\Rightarrow calculation: \(165\)$$
ਇਸ ਲਈ ਸ਼ੁਰੂ ਵਿੱਚ ਕੁੱਲ 165 ਲੋਕ ਸਨ।","","","","","PENDING",""
"RAP-001","RAP-CP-003","RAP-QL-113","twoStateSubtraction","Hard","ਇੱਕ ਜਮਾਤ ਵਿੱਚ ਲੜਕੇ ਅਤੇ ਲੜਕੀਆਂ ਦਾ ਅਨੁਪਾਤ 9:2 ਹੈ। 19 ਲੜਕੇ ਦੇ ਚਲੇ ਜਾਣ ਨਾਲ ਅਨੁਪਾਤ 89:24 ਹੋ ਜਾਂਦਾ ਹੈ। ਸ਼ੁਰੂ ਵਿੱਚ ਕੁੱਲ ਕਿੰਨੇ ਲੋਕ ਸਨ।","$$132$$","ਦਿੱਤਾ ਸੰਬੰਧ

$$\Rightarrow ਲੜਕੇ:ਲੜਕੀਆਂ=9:2,\ -19\ ਲੜਕੇ$$
ਨਿਯਮ ਲਿਖੋ

$$\Rightarrow setup: \(\frac{ax-p}{bx} = \frac{c}{d}\)$$
ਮੁੱਲ ਰੱਖੋ

$$\Rightarrow 24(9x-19)=178x$$
ਸਰਲ ਕਰੋ

$$\Rightarrow calculation: \(132\)$$
ਇਸ ਲਈ ਸ਼ੁਰੂ ਵਿੱਚ ਕੁੱਲ 132 ਲੋਕ ਸਨ।","","","","","PENDING",""
"RAP-001","RAP-CP-003","RAP-QL-214","twoStateTransfer","Medium","ਦੋ ਸੰਖਿਆਵਾਂ 5:7 ਦੇ ਅਨੁਪਾਤ ਵਿੱਚ ਹਨ। ਜੇ ਹਰੇਕ ਵਿੱਚ 6 ਜੋੜ ਦਿੱਤਾ ਜਾਵੇ, ਤਾਂ ਅਨੁਪਾਤ 31:41 ਹੋ ਜਾਂਦਾ ਹੈ। ਵੱਡੀ ਸੰਖਿਆ ਦਾ ਮੁੱਲ ਕੀ ਹੈ।","$$35$$","ਦਿੱਤਾ ਸੰਬੰਧ

$$\Rightarrow 5:7,\ +6$$
ਨਿਯਮ ਲਿਖੋ

$$\Rightarrow setup: \(\frac{ax+p}{bx+p} = \frac{c}{d}\)$$
ਮੁੱਲ ਰੱਖੋ

$$\Rightarrow 41(5x+6)=31(7x-6)$$
ਸਰਲ ਕਰੋ

$$\Rightarrow calculation: \(35\)$$
ਇਸ ਲਈ ਵੱਡੀ ਸੰਖਿਆ 35 ਹੈ।","","","","","PENDING",""
"RAP-001","RAP-CP-003","RAP-QL-014","twoStateTransfer","Medium","ਦੋ ਸੰਖਿਆਵਾਂ 8:9 ਦੇ ਅਨੁਪਾਤ ਵਿੱਚ ਹਨ। ਜੇ ਹਰੇਕ ਵਿੱਚ 20 ਜੋੜ ਦਿੱਤਾ ਜਾਵੇ, ਤਾਂ ਅਨੁਪਾਤ 44:47 ਹੋ ਜਾਂਦਾ ਹੈ। ਵੱਡੀ ਸੰਖਿਆ ਦਾ ਮੁੱਲ ਕੀ ਹੈ।","$$27$$","ਦਿੱਤਾ ਸੰਬੰਧ

$$\Rightarrow 8:9,\ +20$$
ਨਿਯਮ ਲਿਖੋ

$$\Rightarrow setup: \(\frac{ax+p}{bx+p} = \frac{c}{d}\)$$
ਮੁੱਲ ਰੱਖੋ

$$\Rightarrow 47(8x+20)=44(9x-20)$$
ਸਰਲ ਕਰੋ

$$\Rightarrow calculation: \(27\)$$
ਇਸ ਲਈ ਵੱਡੀ ਸੰਖਿਆ 27 ਹੈ।","","","","","PENDING",""
"RAP-001","RAP-CP-004","RAP-QL-217","meanProportional","Easy","100 ਅਤੇ 9 ਦੇ ਵਿਚਕਾਰ ਮੱਧ ਅਨੁਪਾਤੀ ਕੀ ਹੋਵੇਗਾ।","$$30$$","ਦਿੱਤਾ ਸੰਬੰਧ

$$\Rightarrow 100,\ 9$$
ਨਿਯਮ ਲਿਖੋ

$$\Rightarrow setup: \(x^2 = ab\)$$
ਮੁੱਲ ਰੱਖੋ

$$\Rightarrow x=\sqrt{100\times9}$$
ਸਰਲ ਕਰੋ

$$\Rightarrow calculation: \(30\)$$
ਇਸ ਲਈ ਮੱਧ ਅਨੁਪਾਤੀ 30 ਹੈ।","","","","","PENDING",""
"RAP-001","RAP-CP-004","RAP-QL-020","directVariation","Medium","ਜੇ y, x ਦੇ ਨਾਲ ਸਿੱਧੇ ਅਨੁਪਾਤ ਵਿੱਚ ਹੈ ਅਤੇ ਜਦੋਂ x = 4 ਤਾਂ y = 20 ਹੈ। ਜਦੋਂ x ਦਾ ਮੁੱਲ 5 ਹੋਵੇਗਾ, ਤਾਂ y ਕਿੰਨਾ ਹੋਵੇਗਾ।","$$25$$","ਦਿੱਤਾ ਸੰਬੰਧ

$$\Rightarrow y\propto x,\ x=4,\ y=20$$
ਨਿਯਮ ਲਿਖੋ

$$\Rightarrow setup: \(y/x = constant\)$$
ਮੁੱਲ ਰੱਖੋ

$$\Rightarrow \frac{20}{4}=\frac{y}{5}$$
ਸਰਲ ਕਰੋ

$$\Rightarrow calculation: \(25\)$$
ਇਸ ਲਈ y ਦਾ ਮੁੱਲ 25 ਹੈ।","","","","","PENDING",""
"RAP-001","RAP-CP-004","RAP-QL-217","meanProportional","Easy","144 ਅਤੇ 25 ਦੇ ਵਿਚਕਾਰ ਮੱਧ ਅਨੁਪਾਤੀ ਕੀ ਹੋਵੇਗਾ।","$$60$$","ਦਿੱਤਾ ਸੰਬੰਧ

$$\Rightarrow 144,\ 25$$
ਨਿਯਮ ਲਿਖੋ

$$\Rightarrow setup: \(x^2 = ab\)$$
ਮੁੱਲ ਰੱਖੋ

$$\Rightarrow x=\sqrt{144\times25}$$
ਸਰਲ ਕਰੋ

$$\Rightarrow calculation: \(60\)$$
ਇਸ ਲਈ ਮੱਧ ਅਨੁਪਾਤੀ 60 ਹੈ।","","","","","PENDING",""
"RAP-001","RAP-CP-004","RAP-QL-217","meanProportional","Easy","49 ਅਤੇ 36 ਦੇ ਵਿਚਕਾਰ ਮੱਧ ਅਨੁਪਾਤੀ ਕੀ ਹੋਵੇਗਾ।","$$42$$","ਦਿੱਤਾ ਸੰਬੰਧ

$$\Rightarrow 49,\ 36$$
ਨਿਯਮ ਲਿਖੋ

$$\Rightarrow setup: \(x^2 = ab\)$$
ਮੁੱਲ ਰੱਖੋ

$$\Rightarrow x=\sqrt{49\times36}$$
ਸਰਲ ਕਰੋ

$$\Rightarrow calculation: \(42\)$$
ਇਸ ਲਈ ਮੱਧ ਅਨੁਪਾਤੀ 42 ਹੈ।","","","","","PENDING",""
"RAP-001","RAP-CP-004","RAP-QL-021","inverseVariation","Medium","ਜੇ y, x ਦੇ ਉਲਟ ਅਨੁਪਾਤ ਵਿੱਚ ਹੈ ਅਤੇ ਜਦੋਂ x = 7 ਤਾਂ y = 14 ਹੈ। ਜੇ x ਦਾ ਮੁੱਲ ਬਦਲ ਕੇ 2 ਹੋ ਜਾਵੇ, ਤਾਂ y ਕਿੰਨਾ ਹੋਵੇਗਾ।","$$49$$","ਦਿੱਤਾ ਸੰਬੰਧ

$$\Rightarrow y\propto \frac{1}{x},\ x=7,\ y=14$$
ਨਿਯਮ ਲਿਖੋ

$$\Rightarrow setup: \(xy = constant\)$$
ਮੁੱਲ ਰੱਖੋ

$$\Rightarrow 7\times14=2\times y$$
ਸਰਲ ਕਰੋ

$$\Rightarrow calculation: \(49\)$$
ਇਸ ਲਈ y ਦਾ ਮੁੱਲ 49 ਹੈ।","","","","","PENDING",""
"RAP-001","RAP-CP-005","RAP-QL-024","weightedMapping","Hard","2 ਰੁਪਏ ਦਾ ਸਿੱਕਾ, 5 ਰੁਪਏ ਦਾ ਸਿੱਕਾ ਅਤੇ 1 ਰੁਪਏ ਦਾ ਸਿੱਕਾ ਦੇ ਭਾਰ ਦਾ ਅਨੁਪਾਤ 1:2:3 ਹੈ। ਜੇ 2 2 ਰੁਪਏ ਦਾ ਸਿੱਕਾ, 3 5 ਰੁਪਏ ਦਾ ਸਿੱਕਾ ਅਤੇ 4 1 ਰੁਪਏ ਦਾ ਸਿੱਕਾ ਦਾ ਕੁੱਲ ਭਾਰ 40 ਕਿਲੋਗ੍ਰਾਮ ਹੈ, ਤਾਂ ਇੱਕ 2 ਰੁਪਏ ਦਾ ਸਿੱਕਾ ਦਾ ਭਾਰ ਕਿੰਨਾ ਹੈ।","$$2$$","ਦਿੱਤਾ ਸੰਬੰਧ

$$\Rightarrow 2\cdot1+3\cdot2+4\cdot3=40$$
ਨਿਯਮ ਲਿਖੋ

$$\Rightarrow setup: \(total = unit(c_1r_1 + c_2r_2 + c_3r_3)\)$$
ਮੁੱਲ ਰੱਖੋ

$$\Rightarrow \frac{40}{2\times1+3\times2+4\times3}$$
ਸਰਲ ਕਰੋ

$$\Rightarrow calculation: \(2\)$$
ਇਸ ਲਈ ਇੱਕ 2 ਰੁਪਏ ਦਾ ਸਿੱਕਾ ਦਾ ਭਾਰ 2 ਕਿਲੋਗ੍ਰਾਮ ਹੈ।","","","","","PENDING",""
"RAP-001","RAP-CP-005","RAP-QL-023","multiDenominationMapping","Hard","ਇੱਕ ਬਾਕਸ ਵਿੱਚ 1, 2, 5 ਅਤੇ 10 ਦੇ ਕੁੱਲ 18 ਸਿੱਕੇ ਹਨ। ਜੇ ਉਨ੍ਹਾਂ ਦੇ ਮੁੱਲਾਂ ਦਾ ਅਨੁਪਾਤ 3:8:25:60 ਹੈ, ਤਾਂ 5 ਦੇ ਸਿੱਕਿਆਂ ਦੀ ਗਿਣਤੀ ਕੀ ਹੈ।","$$5$$","ਦਿੱਤਾ ਸੰਬੰਧ

$$\Rightarrow 3:8:25:60,\ N=18$$
ਨਿਯਮ ਲਿਖੋ

$$\Rightarrow setup: \(count ratio = value ratio / denomination\)$$
ਮੁੱਲ ਰੱਖੋ

$$\Rightarrow \frac{3}{1}:\frac{4}{1}:\frac{5}{1}:\frac{6}{1}$$
ਸਰਲ ਕਰੋ

$$\Rightarrow calculation: \(5\)$$
ਇਸ ਲਈ 5 ਰੁਪਏ ਵਾਲੇ ਸਿੱਕਿਆਂ ਦੀ ਗਿਣਤੀ 5 ਹੈ।","","","","","PENDING",""
"RAP-001","RAP-CP-005","RAP-QL-022","coinCounting","Hard","ਇੱਕ ਬੈਗ ਵਿੱਚ 1, 2 ਅਤੇ 5 ਦੇ ਸਿੱਕੇ 3:4:5 ਦੇ ਅਨੁਪਾਤ ਵਿੱਚ ਹਨ। ਜੇ ਕੁੱਲ ਮੁੱਲ Rs. 36 ਹੈ, ਤਾਂ 1 ਦੇ ਕਿੰਨੇ ਸਿੱਕੇ ਹਨ।","$$3$$","ਦਿੱਤਾ ਸੰਬੰਧ

$$\Rightarrow 3:4:5,\ V=36$$
ਨਿਯਮ ਲਿਖੋ

$$\Rightarrow setup: \(total value = k(r_1d_1 + r_2d_2 + r_3d_3)\)$$
ਮੁੱਲ ਰੱਖੋ

$$\Rightarrow x=\frac{36}{3\times1+4\times2+5\times5}$$
ਸਰਲ ਕਰੋ

$$\Rightarrow calculation: \(3\)$$
ਇਸ ਲਈ 1 ਰੁਪਏ ਵਾਲੇ ਸਿੱਕਿਆਂ ਦੀ ਗਿਣਤੀ 3 ਹੈ।","","","","","PENDING",""
"RAP-001","RAP-CP-005","RAP-QL-026","weightedMarks","Hard","ਇੱਕ ਪ੍ਰੀਖਿਆ ਵਿੱਚ ਇਤਿਹਾਸ, ਅੰਗਰੇਜ਼ੀ ਅਤੇ ਵਿਗਿਆਨ ਦੇ ਅੰਕਾਂ ਦਾ ਅਨੁਪਾਤ 7:8:1 ਹੈ। ਜੇ ਇਨ੍ਹਾਂ ਵਿਸ਼ਿਆਂ ਦਾ ਭਾਰ ਕ੍ਰਮਵਾਰ 1, 2 ਅਤੇ 3 ਹੈ ਅਤੇ ਕੁੱਲ ਭਾਰਿਤ ਅੰਕ 208 ਹਨ, ਤਾਂ ਇਤਿਹਾਸ ਵਿੱਚ ਕਿੰਨੇ ਅੰਕ ਪ੍ਰਾਪਤ ਹੋਏ।","$$56$$","ਦਿੱਤਾ ਸੰਬੰਧ

$$\Rightarrow 7:8:1,\ W=208$$
ਨਿਯਮ ਲਿਖੋ

$$\Rightarrow setup: \(weighted total = unit(r_1w_1 + r_2w_2 + r_3w_3)\)$$
ਮੁੱਲ ਰੱਖੋ

$$\Rightarrow \frac{208}{7\times1+8\times2+1\times3}$$
ਸਰਲ ਕਰੋ

$$\Rightarrow calculation: \(56\)$$
ਇਸ ਲਈ ਇਤਿਹਾਸ ਵਿੱਚ ਪ੍ਰਾਪਤ ਅੰਕ 56 ਹਨ।","","","","","PENDING",""
"RAP-001","RAP-CP-005","RAP-QL-024","weightedMapping","Hard","2 ਰੁਪਏ ਦਾ ਸਿੱਕਾ, 1 ਰੁਪਏ ਦਾ ਸਿੱਕਾ ਅਤੇ 5 ਰੁਪਏ ਦਾ ਸਿੱਕਾ ਦੇ ਭਾਰ ਦਾ ਅਨੁਪਾਤ 5:6:7 ਹੈ। ਜੇ 5 2 ਰੁਪਏ ਦਾ ਸਿੱਕਾ, 1 1 ਰੁਪਏ ਦਾ ਸਿੱਕਾ ਅਤੇ 2 5 ਰੁਪਏ ਦਾ ਸਿੱਕਾ ਦਾ ਕੁੱਲ ਭਾਰ 270 ਕਿਲੋਗ੍ਰਾਮ ਹੈ, ਤਾਂ ਇੱਕ 2 ਰੁਪਏ ਦਾ ਸਿੱਕਾ ਦਾ ਭਾਰ ਕਿੰਨਾ ਹੈ।","$$30$$","ਦਿੱਤਾ ਸੰਬੰਧ

$$\Rightarrow 5\cdot5+1\cdot6+2\cdot7=270$$
ਨਿਯਮ ਲਿਖੋ

$$\Rightarrow setup: \(total = unit(c_1r_1 + c_2r_2 + c_3r_3)\)$$
ਮੁੱਲ ਰੱਖੋ

$$\Rightarrow \frac{270}{5\times5+1\times6+2\times7}$$
ਸਰਲ ਕਰੋ

$$\Rightarrow calculation: \(30\)$$
ਇਸ ਲਈ ਇੱਕ 2 ਰੁਪਏ ਦਾ ਸਿੱਕਾ ਦਾ ਭਾਰ 30 ਕਿਲੋਗ੍ਰਾਮ ਹੈ।","","","","","PENDING",""
